Stamp, Min, Max, Current closest distance, Mean closest distance, Current closest router distance, Min altitude, Max altitude, Current closest altitude, Mean closest altitude
12.792, 1, 5, 0.8621, 0.868359, -1, -1, -1, 0.249019, 0.250613
12.828, 1, 5, 0.862091, 0.868338, -1, -1, -1, 0.249002, 0.250607
12.862, 1, 5, 0.862094, 0.868318, -1, -1, -1, 0.248951, 0.250602
12.9, 1, 5, 0.862059, 0.868299, -1, -1, -1, 0.24893, 0.250597
12.934, 1, 5, 0.862019, 0.868279, -1, -1, -1, 0.248899, 0.250591
12.966, 1, 5, 0.861988, 0.868259, -1, -1, -1, 0.248877, 0.250586
13.11, 1, 5, 0.861813, 0.868179, -1, -1, -1, 0.248726, 0.250563
13.144, 1, 5, 0.861759, 0.868159, -1, -1, -1, 0.248708, 0.250557
13.18, 1, 5, 0.861708, 0.868139, -1, -1, -1, 0.248673, 0.250552
13.214, 1, 5, 0.861669, 0.868119, -1, -1, -1, 0.24861, 0.250546
13.248, 1, 5, 0.861642, 0.868099, -1, -1, -1, 0.248564, 0.25054
13.284, 1, 5, 0.861594, 0.868079, -1, -1, -1, 0.248514, 0.250533
13.316, 1, 5, 0.861542, 0.868059, -1, -1, -1, 0.248483, 0.250527
13.352, 1, 5, 0.861485, 0.868039, -1, -1, -1, 0.248458, 0.250521
13.384, 1, 5, 0.861416, 0.868019, -1, -1, -1, 0.248418, 0.250514
13.418, 1, 5, 0.86134, 0.867998, -1, -1, -1, 0.248387, 0.250508
13.452, 1, 5, 0.861291, 0.867978, -1, -1, -1, 0.248379, 0.250501
13.486, 1, 5, 0.8613, 0.867958, -1, -1, -1, 0.248442, 0.250495
13.588, 1, 5, 0.861326, 0.867898, -1, -1, -1, 0.24853, 0.250477
13.616, 1, 5, 0.861332, 0.867879, -1, -1, -1, 0.248549, 0.250472
13.652, 1, 5, 0.861278, 0.867859, -1, -1, -1, 0.248516, 0.250466
13.686, 1, 5, 0.861212, 0.867839, -1, -1, -1, 0.248468, 0.25046
13.722, 1, 5, 0.861144, 0.867819, -1, -1, -1, 0.248404, 0.250454
13.754, 1, 5, 0.861055, 0.867799, -1, -1, -1, 0.248362, 0.250448
13.79, 1, 5, 0.86095, 0.867779, -1, -1, -1, 0.248306, 0.250441
13.824, 1, 5, 0.86088, 0.867759, -1, -1, -1, 0.248264, 0.250435
13.856, 1, 5, 0.86093, 0.867739, -1, -1, -1, 0.248372, 0.250429
13.89, 1, 5, 0.861025, 0.86772, -1, -1, -1, 0.248542, 0.250423
13.926, 1, 5, 0.861133, 0.8677, -1, -1, -1, 0.248728, 0.250418
13.956, 1, 5, 0.861207, 0.867682, -1, -1, -1, 0.248843, 0.250414
14.09, 1, 5, 0.861552, 0.86761, -1, -1, -1, 0.249386, 0.250399
14.126, 1, 5, 0.861622, 0.867593, -1, -1, -1, 0.249501, 0.250397
14.16, 1, 5, 0.861679, 0.867576, -1, -1, -1, 0.249595, 0.250395
14.194, 1, 5, 0.861648, 0.867559, -1, -1, -1, 0.249631, 0.250392
14.23, 1, 5, 0.861538, 0.867542, -1, -1, -1, 0.249604, 0.25039
14.264, 1, 5, 0.861405, 0.867524, -1, -1, -1, 0.249576, 0.250388
14.298, 1, 5, 0.861256, 0.867507, -1, -1, -1, 0.249558, 0.250385
14.334, 1, 5, 0.861141, 0.867489, -1, -1, -1, 0.249532, 0.250383
14.368, 1, 5, 0.861034, 0.867471, -1, -1, -1, 0.249489, 0.250381
14.402, 1, 5, 0.860927, 0.867453, -1, -1, -1, 0.249448, 0.250378
14.44, 1, 5, 0.860844, 0.867434, -1, -1, -1, 0.2494, 0.250375
14.542, 1, 5, 0.860588, 0.867378, -1, -1, -1, 0.249286, 0.250367
14.576, 1, 5, 0.860499, 0.867359, -1, -1, -1, 0.249207, 0.250363
14.612, 1, 5, 0.860429, 0.86734, -1, -1, -1, 0.249139, 0.25036
14.644, 1, 5, 0.86035, 0.867321, -1, -1, -1, 0.249081, 0.250356
14.682, 1, 5, 0.860362, 0.867302, -1, -1, -1, 0.249042, 0.250353
14.714, 1, 5, 0.8604, 0.867283, -1, -1, -1, 0.249016, 0.250349
14.748, 1, 5, 0.860478, 0.867265, -1, -1, -1, 0.248968, 0.250345
14.782, 1, 5, 0.860538, 0.867246, -1, -1, -1, 0.248903, 0.250342
14.816, 1, 5, 0.860594, 0.867228, -1, -1, -1, 0.248841, 0.250338
14.848, 1, 5, 0.860605, 0.867211, -1, -1, -1, 0.248794, 0.250333
14.884, 1, 5, 0.860646, 0.867193, -1, -1, -1, 0.24875, 0.250329
15.02, 1, 5, 0.860792, 0.867124, -1, -1, -1, 0.248461, 0.250311
15.058, 1, 5, 0.860876, 0.867108, -1, -1, -1, 0.248344, 0.250305
15.092, 1, 5, 0.860913, 0.867091, -1, -1, -1, 0.248266, 0.2503
