Stamp, X, Y, Z, Yaw
0, -0.00137739, -0.00316627, -0.0354474, -0.0298524
0.029, -0.00147812, -0.00316235, -0.0351482, -0.0298793
0.060211, -0.00158252, -0.00314883, -0.0349106, -0.0299001
0.100211, -0.00170915, -0.00313245, -0.0346733, -0.029907
0.135426, -0.00180702, -0.00311944, -0.0345028, -0.0299086
0.167426, -0.00189803, -0.00310687, -0.0342804, -0.0299056
0.204426, -0.00200109, -0.00309202, -0.0339511, -0.0299019
0.237643, -0.00204763, -0.00316857, -0.0336771, -0.029898
0.271643, -0.00209683, -0.00323762, -0.0334104, -0.0298837
0.304643, -0.00214294, -0.00330015, -0.0331206, -0.0298754
0.336861, -0.00218803, -0.00335637, -0.0327406, -0.0298645
0.365861, -0.00222607, -0.00340656, -0.0322348, -0.0298461
0.400861, -0.00227626, -0.00345275, -0.0318358, -0.0298443
0.436082, -0.00229715, -0.00346805, -0.0314174, -0.0298357
0.473082, -0.00230691, -0.00347436, -0.0307601, -0.0298252
0.505082, -0.00232054, -0.00347933, -0.0302351, -0.029816
0.540307, -0.00234009, -0.00348419, -0.029973, -0.0298075
0.572307, -0.00235844, -0.00348839, -0.0297406, -0.0297971
0.604307, -0.002377, -0.0034922, -0.0294218, -0.0297903
0.637534, -0.00249579, -0.00344581, -0.029162, -0.0297688
0.676534, -0.00263536, -0.00339088, -0.0288357, -0.0297685
0.708534, -0.00274194, -0.00334867, -0.0286792, -0.0297657
0.738763, -0.00284121, -0.00330797, -0.0286655, -0.0297524
0.777763, -0.00296329, -0.0032593, -0.0283577, -0.0297417
0.811763, -0.00303307, -0.0032806, -0.0281316, -0.0297403
0.837, -0.003066, -0.00331683, -0.0280733, -0.0297359
0.879, -0.00312824, -0.00336949, -0.0278945, -0.0297285
0.911, -0.00317457, -0.00340542, -0.027824, -0.0297205
0.939235, -0.00321665, -0.0034296, -0.0277202, -0.0297259
0.978235, -0.00327681, -0.00346462, -0.027735, -0.0297338
1.00624, -0.00331995, -0.00348325, -0.0278436, -0.0297436
1.04148, -0.0033271, -0.00358383, -0.0280419, -0.0297559
1.08148, -0.00333589, -0.00369566, -0.0283163, -0.0297745
1.11248, -0.00334744, -0.00377546, -0.0285761, -0.0297935
1.14672, -0.00336373, -0.00384823, -0.0288772, -0.0298272
1.18372, -0.00338273, -0.00392922, -0.0292671, -0.0298587
1.21172, -0.00336371, -0.00413861, -0.0295234, -0.0298703
1.24699, -0.00334919, -0.00437915, -0.0298119, -0.0298918
1.28199, -0.00334221, -0.00460259, -0.0301115, -0.029917
1.31328, -0.00333266, -0.00480535, -0.0304583, -0.0299285
1.34728, -0.00333538, -0.00499544, -0.0308549, -0.0299337
1.37728, -0.00332431, -0.00517866, -0.0312132, -0.0299401
1.42058, -0.00328714, -0.00542966, -0.0317077, -0.0299461
1.44558, -0.00326923, -0.00556953, -0.0319223, -0.0299602
1.48058, -0.00325383, -0.00574548, -0.0320904, -0.0299665
1.51488, -0.00324075, -0.00590725, -0.032176, -0.0299748
1.55188, -0.00322613, -0.00609047, -0.032164, -0.0299801
1.58488, -0.00320466, -0.00606002, -0.0321339, -0.0299734
1.62018, -0.00316922, -0.00586949, -0.0321162, -0.0299699
1.65518, -0.003122, -0.00564584, -0.0320073, -0.0299664
1.68918, -0.00310395, -0.00548909, -0.0319173, -0.0299684
1.71549, -0.00309338, -0.00537972, -0.0317958, -0.0299562
1.75549, -0.00307864, -0.00520832, -0.0313822, -0.0299479
1.78449, -0.00302974, -0.00515784, -0.0308456, -0.0299525
1.81881, -0.00299325, -0.00511107, -0.0304075, -0.0299552
1.85181, -0.00296453, -0.00506678, -0.0301181, -0.0299567
1.89281, -0.00293897, -0.00501505, -0.0296633, -0.0299547
1.92412, -0.00292013, -0.00497511, -0.0291984, -0.029959
1.95812, -0.00290371, -0.0049287, -0.028724, -0.0299699
1.99112, -0.00286318, -0.00485356, -0.0282533, -0.0299828
2.02444, -0.00282837, -0.00478411, -0.0280267, -0.0299895
2.05944, -0.00278693, -0.00470328, -0.0276972, -0.0299831
2.08944, -0.00276394, -0.00464548, -0.0272577, -0.029975
2.12776, -0.00274214, -0.00457955, -0.0266098, -0.0299675
2.16076, -0.00269788, -0.00434837, -0.0261181, -0.0299611
2.19076, -0.00265858, -0.00413373, -0.0257661, -0.0299587
2.22409, -0.00262843, -0.0039361, -0.0254747, -0.0299595
2.26109, -0.00259635, -0.00370793, -0.0252177, -0.0299566
2.29509, -0.00258356, -0.0035387, -0.024977, -0.0299545
2.32943, -0.0025732, -0.00337953, -0.0246061, -0.0299545
2.36043, -0.00261375, -0.00321681, -0.0242326, -0.0299618
2.39676, -0.00270435, -0.00304805, -0.0238887, -0.0299589
2.43176, -0.00279008, -0.00288917, -0.0235168, -0.0299648
2.46676, -0.00287669, -0.00273679, -0.0230703, -0.0299736
2.49711, -0.00294603, -0.00262425, -0.0228284, -0.0299818
2.53411, -0.00304236, -0.00245467, -0.022297, -0.0299871
2.56811, -0.00308616, -0.00222515, -0.0218026, -0.0299895
