Stamp, X, Y, Z, Yaw
0, 0.00514085, -0.00266401, 0.054634, -0.0351764
0.032, 0.00502113, -0.00284459, 0.0540863, -0.0351578
0.064, 0.00493326, -0.00297666, 0.0536031, -0.0351412
0.098, 0.00483225, -0.00312768, 0.0528846, -0.0350833
0.132, 0.00472148, -0.00329127, 0.0519298, -0.0350197
0.164, 0.00463758, -0.00341438, 0.0510088, -0.0349906
0.198, 0.00456018, -0.0035277, 0.0500541, -0.0349621
0.232, 0.00449069, -0.00359386, 0.0493967, -0.034974
0.266, 0.00439484, -0.00359831, 0.0488712, -0.0349811
0.298, 0.00428563, -0.00360221, 0.0483189, -0.0349866
0.33, 0.00422385, -0.00360545, 0.0480775, -0.0349901
0.366, 0.00416234, -0.00361086, 0.0479697, -0.0349985
0.398, 0.00410382, -0.00361563, 0.0479276, -0.0350171
0.44, 0.00404833, -0.00361902, 0.047894, -0.0350332
0.472, 0.00398208, -0.00361962, 0.0478339, -0.0350387
0.508, 0.00394651, -0.00366403, 0.0476372, -0.0350444
0.54, 0.00393695, -0.00374735, 0.0474746, -0.0350411
0.574, 0.00392645, -0.00382379, 0.0473988, -0.0350351
0.606, 0.00391652, -0.00392186, 0.0473108, -0.035062
0.642, 0.00389757, -0.00401207, 0.0472995, -0.0350981
0.676, 0.00383636, -0.00416672, 0.0473723, -0.0351105
0.71, 0.00378926, -0.00427957, 0.0474323, -0.0351553
0.742, 0.00375468, -0.00435835, 0.0475891, -0.0351821
0.776, 0.00371074, -0.0044551, 0.0495152, -0.0351958
0.81, 0.00366611, -0.0045603, 0.0549158, -0.035239
0.846, 0.00363575, -0.00463819, 0.0636952, -0.0352767
0.88, 0.00357861, -0.00466305, 0.0765304, -0.0353235
0.914, 0.00354128, -0.0046707, 0.0879329, -0.0353928
0.948, 0.00352598, -0.00467896, 0.0983183, -0.0354582
0.98, 0.00350645, -0.00468791, 0.110072, -0.0354884
1.014, 0.00349958, -0.00469516, 0.119333, -0.0355621
1.048, 0.00350248, -0.0047041, 0.129609, -0.035614
1.08, 0.00346829, -0.00465727, 0.137904, -0.0356557
1.114, 0.00343933, -0.00461546, 0.146626, -0.0356974
1.148, 0.00340804, -0.00457596, 0.153839, -0.0357199
1.284, 0.00333069, -0.0045656, 0.185941, -0.0356517
1.316, 0.00333444, -0.00463079, 0.193171, -0.0355787
1.35, 0.00333512, -0.00470753, 0.201109, -0.0354983
1.386, 0.00333371, -0.00476491, 0.20681, -0.0354596
1.42, 0.00332857, -0.00482451, 0.214583, -0.0353936
1.454, 0.00334476, -0.00484662, 0.221606, -0.0353602
1.488, 0.00337884, -0.00483774, 0.228512, -0.0352966
1.522, 0.00340827, -0.00483252, 0.235249, -0.0352002
1.556, 0.00343938, -0.00482984, 0.24319, -0.0351218
1.588, 0.00346222, -0.00482774, 0.248468, -0.0350885
1.622, 0.0034795, -0.00483178, 0.254918, -0.0350334
1.656, 0.00346928, -0.00482115, 0.260543, -0.0350111
1.688, 0.00338412, -0.0047707, 0.266195, -0.0349835
1.79, 0.00315023, -0.0046513, 0.281912, -0.0349161
1.824, 0.00306054, -0.0046135, 0.287835, -0.0348865
1.858, 0.00298131, -0.00455138, 0.292569, -0.0348425
1.892, 0.00291674, -0.00448261, 0.296216, -0.0348087
1.928, 0.00281606, -0.00437455, 0.30154, -0.034764
1.96, 0.00273847, -0.0042982, 0.30581, -0.0337715
1.998, 0.00264915, -0.00421704, 0.310942, -0.0313763
2.032, 0.00258857, -0.00413927, 0.31503, -0.0235032
2.066, 0.00248661, -0.00398794, 0.319353, -0.0108117
2.1, 0.00238716, -0.00378887, 0.322683, -0.00279581
2.134, 0.00230545, -0.0035035, 0.326186, 0.0149349
2.168, 0.00222011, -0.00305062, 0.330121, 0.0346314
2.202, 0.00217319, -0.00268415, 0.332691, 0.0437516
2.236, 0.00208453, -0.00209091, 0.335864, 0.0672005
2.27, 0.00207255, -0.00155692, 0.338221, 0.0890788
2.304, 0.00203824, -0.000984546, 0.34044, 0.102664
2.406, 0.00175256, 0.000988622, 0.34748, 0.164133
2.438, 0.00163948, 0.00179544, 0.350435, 0.190056
2.472, 0.00181247, 0.00219858, 0.352345, 0.218042
2.506, 0.00191573, 0.00269086, 0.354798, 0.228161
2.542, 0.00201931, 0.00307017, 0.356786, 0.257773
2.576, 0.00209787, 0.00355687, 0.359421, 0.283611
2.61, 0.00212542, 0.00395642, 0.361755, 0.29712
2.642, 0.00216215, 0.00438256, 0.364058, 0.322565
2.676, 0.00225356, 0.00472834, 0.366028, 0.352679
2.71, 0.00228844, 0.00514109, 0.368337, 0.364656
2.744, 0.00234809, 0.00544993, 0.370368, 0.392084
2.776, 0.00237901, 0.00577242, 0.372664, 0.421038
2.81, 0.00242318, 0.00610957, 0.375165, 0.434708
2.844, 0.00251994, 0.00630042, 0.377193, 0.462392
2.878, 0.00259259, 0.00651948, 0.379605, 0.489526
2.91, 0.00267908, 0.00666924, 0.381733, 0.501702
3.016, 0.00283072, 0.00712348, 0.388409, 0.572137
3.05, 0.00271582, 0.0074497, 0.390017, 0.602013
3.084, 0.00256577, 0.00782406, 0.391897, 0.628653
3.118, 0.00242367, 0.00811528, 0.393625, 0.643772
3.152, 0.00230352, 0.0083259, 0.395063, 0.671999
3.186, 0.00213575, 0.00858392, 0.397069, 0.686116
3.22, 0.00199809, 0.00878889, 0.398708, 0.713959
3.254, 0.00187198, 0.00893406, 0.40055, 0.742298
3.288, 0.00172339, 0.0090671, 0.402853, 0.770302
3.322, 0.0015798, 0.00916236, 0.404758, 0.786294
3.356, 0.00148337, 0.00922164, 0.406398, 0.813033
3.39, 0.00133229, 0.00928211, 0.408321, 0.841181
3.424, 0.00116607, 0.00932473, 0.41051, 0.857327
3.458, 0.00108033, 0.0093253, 0.411977, 0.885949
3.494, 0.000981303, 0.00931253, 0.413523, 0.900357
3.532, 0.000855481, 0.00928391, 0.415115, 0.926437
3.566, 0.000725326, 0.00923314, 0.416998, 0.956907
3.6, 0.000608379, 0.00917714, 0.41829, 0.986796
3.698, -1.10982e-05, 0.00958821, 0.421874, 1.05817
3.73, -0.000233345, 0.009749, 0.422952, 1.07139
3.764, -0.000435349, 0.00989088, 0.423871, 1.10045
3.8, -0.000626318, 0.0100153, 0.424661, 1.12491
3.832, -0.000792319, 0.0101105, 0.42552, 1.14314
3.868, -0.000928983, 0.0101779, 0.426562, 1.17061
3.9, -0.00105291, 0.0102328, 0.427535, 1.1997
3.934, -0.00118008, 0.0102662, 0.428588, 1.21605
3.968, -0.00132519, 0.0102913, 0.429636, 1.24354
4.002, -0.00144843, 0.0102855, 0.430659, 1.27381
4.036, -0.00153282, 0.0103832, 0.431717, 1.2883
4.07, -0.001589, 0.0105119, 0.432695, 1.31717
4.104, -0.0016247, 0.0106365, 0.433553, 1.34433
4.138, -0.00169462, 0.0106999, 0.434535, 1.36251
4.17, -0.00177487, 0.0107234, 0.435521, 1.38983
4.206, -0.00185438, 0.0108214, 0.436234, 1.41961
4.24, -0.00199611, 0.0110054, 0.436677, 1.43431
4.272, -0.00215762, 0.0111272, 0.437016, 1.4637
4.516, -0.00296564, 0.0113981, 0.438786, 1.63971
4.55, -0.00303873, 0.011322, 0.439022, 1.65462
4.584, -0.00311576, 0.0112114, 0.439394, 1.68525
4.618, -0.00319684, 0.0110622, 0.439704, 1.71507
4.65, -0.00326662, 0.0109134, 0.44024, 1.72971
4.684, -0.00334045, 0.0107256, 0.440784, 1.75772
4.72, -0.00339333, 0.0106171, 0.44121, 1.78869
4.752, -0.003447, 0.0105273, 0.441857, 1.80542
4.784, -0.0034841, 0.0104389, 0.442448, 1.83302
4.82, -0.00352907, 0.0102824, 0.443209, 1.8625
4.854, -0.00356955, 0.0101029, 0.44406, 1.87751
4.89, -0.00360082, 0.00992782, 0.444592, 1.90972
4.924, -0.00376561, 0.00989096, 0.444771, 1.93666
4.954, -0.0039731, 0.00982873, 0.445286, 1.95353
4.994, -0.00421278, 0.00974068, 0.446154, 1.98423
5.026, -0.00435148, 0.00966095, 0.446775, 2.00005
