Stamp, X, Y, Z, Yaw
0, 0.00317153, -0.00462034, 0.0282464, -0.0579852
0.032, 0.00324784, -0.00474035, 0.0281215, -0.0579871
0.068, 0.00315228, -0.0048931, 0.0282022, -0.0579868
0.104, 0.00302082, -0.00504683, 0.0284593, -0.0579648
0.136, 0.00287426, -0.00522143, 0.0286835, -0.0579595
0.17, 0.00278355, -0.00534621, 0.0289357, -0.0579403
0.21, 0.00273369, -0.00545854, 0.0291808, -0.0579228
0.244, 0.00269506, -0.00556215, 0.0292742, -0.0579077
0.278, 0.00265361, -0.00583914, 0.029403, -0.0578954
0.312, 0.00263974, -0.00609318, 0.0295159, -0.0578787
0.346, 0.00263153, -0.00632518, 0.0296034, -0.0578742
0.382, 0.0026591, -0.00654016, 0.0295406, -0.0578689
0.414, 0.00267749, -0.00673971, 0.0294715, -0.0578582
0.448, 0.00269423, -0.00690191, 0.0292663, -0.0578597
0.482, 0.00267759, -0.00698671, 0.0289661, -0.0578856
0.514, 0.00265145, -0.00708362, 0.0288266, -0.0579135
0.554, 0.0026502, -0.00715656, 0.0287913, -0.0579247
0.588, 0.00267155, -0.00722648, 0.0287004, -0.0579383
0.622, 0.00270111, -0.00729151, 0.0285996, -0.0579545
0.656, 0.00258321, -0.00730372, 0.0284534, -0.057954
0.69, 0.00244554, -0.00728479, 0.0280666, -0.0579551
0.73, 0.00230016, -0.0072647, 0.0275612, -0.0579709
0.764, 0.00221099, -0.00725229, 0.0270962, -0.057972
0.8, 0.00210807, -0.00723739, 0.0263393, -0.0579631
0.832, 0.00208049, -0.00727392, 0.0258895, -0.0579499
0.866, 0.00212581, -0.00743545, 0.0253726, -0.0579514
0.9, 0.00219233, -0.00758808, 0.0248165, -0.0579452
0.934, 0.0022515, -0.00772806, 0.0243874, -0.0579579
0.968, 0.00231356, -0.00785725, 0.0240113, -0.057965
1, 0.00240576, -0.00798365, 0.0233875, -0.0579985
1.036, 0.00248277, -0.00809758, 0.0228721, -0.0580381
1.07, 0.00251119, -0.00822372, 0.0223156, -0.058067
1.102, 0.00255241, -0.00836873, 0.0217261, -0.0581481
1.14, 0.00259419, -0.00845311, 0.0215131, -0.058211
1.174, 0.00265774, -0.00858098, 0.0214172, -0.0582569
1.208, 0.00270346, -0.00867251, 0.0214613, -0.0583517
1.24, 0.00273596, -0.00876893, 0.0213515, -0.0584574
1.274, 0.00273158, -0.00888291, 0.0209761, -0.058512
1.308, 0.00277039, -0.00897795, 0.0205605, -0.0585583
1.342, 0.00280561, -0.00904573, 0.0202929, -0.0586001
1.376, 0.00284748, -0.00914257, 0.019885, -0.0586094
1.41, 0.00290509, -0.00922011, 0.0195523, -0.0586306
1.446, 0.00295906, -0.00928936, 0.0194567, -0.0586343
1.486, 0.00303703, -0.00936118, 0.0192855, -0.0586408
1.518, 0.00310862, -0.00942573, 0.0190803, -0.0586535
1.554, 0.00317897, -0.00949687, 0.0188615, -0.0586584
1.586, 0.00325689, -0.00957269, 0.0187833, -0.0586426
1.616, 0.00333393, -0.00963174, 0.0187713, -0.0586013
1.654, 0.0034413, -0.00969639, 0.0186837, -0.058587
1.688, 0.00353973, -0.00974766, 0.0186584, -0.0585491
1.724, 0.00361549, -0.00974294, 0.0186215, -0.0585181
1.76, 0.00357015, -0.00955231, 0.0186347, -0.0584959
