Stamp, X, Y, Z, Yaw
0, -0.00669289, -0.00926257, 0.0159078, -0.0314743
0.036, -0.00674736, -0.00928356, 0.0158845, -0.0314409
0.07, -0.00674262, -0.00931688, 0.015941, -0.0314029
0.106, -0.00671098, -0.00933909, 0.0159397, -0.0313827
0.14, -0.00669344, -0.00937373, 0.0160797, -0.0313423
0.176, -0.00666774, -0.00939282, 0.0161807, -0.0312942
0.21, -0.00664826, -0.00942705, 0.0162293, -0.0312738
0.246, -0.00671772, -0.00935175, 0.0161767, -0.0312352
0.28, -0.00684003, -0.00915767, 0.016152, -0.0312134
0.314, -0.00695375, -0.00897968, 0.0162504, -0.0312121
0.348, -0.00709712, -0.00879498, 0.0166164, -0.0312085
0.382, -0.00721257, -0.00867228, 0.016936, -0.031198
0.418, -0.00731318, -0.00853671, 0.0172022, -0.0311889
0.452, -0.00739687, -0.00835673, 0.0175801, -0.031194
0.488, -0.0074753, -0.00819429, 0.0180372, -0.0312163
0.52, -0.00755871, -0.00805421, 0.0183573, -0.0312266
0.558, -0.00764555, -0.00793438, 0.0186935, -0.0312542
0.592, -0.00773706, -0.00783353, 0.0189019, -0.0312739
0.624, -0.00782128, -0.00762188, 0.0191627, -0.0312824
0.658, -0.00787211, -0.00731918, 0.0192387, -0.0312844
0.694, -0.00792737, -0.00693986, 0.0193245, -0.0312953
0.73, -0.00798926, -0.00650549, 0.0193614, -0.031296
0.766, -0.00805383, -0.00611401, 0.019031, -0.0312888
0.8, -0.00811412, -0.00583427, 0.0188482, -0.0312831
0.834, -0.00806441, -0.0056509, 0.0187445, -0.0312716
0.868, -0.0080319, -0.00548459, 0.018996, -0.0312539
0.902, -0.00800509, -0.00529821, 0.0192984, -0.0312402
0.94, -0.00800443, -0.00519902, 0.0194886, -0.0312291
0.974, -0.00798842, -0.0050422, 0.0198506, -0.0312082
1.008, -0.0079788, -0.00490275, 0.0203209, -0.0311842
1.042, -0.00799001, -0.00480512, 0.0206778, -0.0311739
1.078, -0.00800569, -0.00471649, 0.0208176, -0.0311353
1.11, -0.00794895, -0.00468945, 0.0207922, -0.0311014
1.146, -0.00788003, -0.00468264, 0.0208033, -0.0310824
1.182, -0.00781974, -0.00467671, 0.0205889, -0.0310551
