Stamp, X, Y, Z, Yaw
0, 0.00369832, -0.00192833, 0.0111398, -0.031105
0.037, 0.00365972, -0.00186044, 0.0110611, -0.0310996
0.067, 0.00362935, -0.00180702, 0.0109033, -0.0310976
0.10305, 0.00355764, -0.00174149, 0.0103289, -0.0310942
0.13605, 0.00349973, -0.00168228, 0.00986189, -0.0310886
0.17105, 0.00344347, -0.00162252, 0.00941707, -0.0310804
0.204106, 0.00339167, -0.00156829, 0.00907532, -0.0310691
0.236106, 0.00334144, -0.00151443, 0.0089174, -0.0310741
0.271106, 0.0033279, -0.00135341, 0.00867602, -0.0310801
0.29917, 0.00333053, -0.00121387, 0.00857285, -0.0310852
0.33417, 0.00333289, -0.00104006, 0.00851338, -0.0310924
0.37417, 0.00333976, -0.000814677, 0.00834983, -0.0310917
0.408233, 0.00333533, -0.000662218, 0.00829447, -0.0310952
0.438233, 0.00333199, -0.000524087, 0.00850157, -0.0311048
0.473233, 0.00337393, -0.000523734, 0.0089932, -0.0311116
0.506297, 0.00341152, -0.000520917, 0.00956295, -0.0311429
0.541297, 0.00344112, -0.000507506, 0.0101581, -0.0311847
0.575297, 0.00346565, -0.000489471, 0.0108405, -0.0311959
0.601363, 0.00348213, -0.00047542, 0.0113674, -0.0312184
0.643363, 0.00350373, -0.000446088, 0.012164, -0.0312246
0.670363, 0.00349778, -0.000438554, 0.0128185, -0.0312378
0.711431, 0.00347597, -0.000418389, 0.0134187, -0.0312526
0.743431, 0.00345778, -0.000397701, 0.0138176, -0.0312503
0.809522, 0.00342121, -0.000350892, 0.0147459, -0.0312624
0.841522, 0.00339524, -0.000390319, 0.0152933, -0.0312548
0.877615, 0.00334782, -0.000610452, 0.0156087, -0.0312544
0.902615, 0.00331438, -0.000762234, 0.0159, -0.031241
0.939615, 0.00327277, -0.000948949, 0.0161627, -0.031226
0.977719, 0.00322459, -0.00115905, 0.0165026, -0.0312161
1.00772, 0.00318791, -0.0013089, 0.0166841, -0.0311974
1.04772, 0.00313147, -0.00152141, 0.0169109, -0.0311851
1.07882, 0.00307715, -0.00173021, 0.0169368, -0.0311781
1.11282, 0.00302277, -0.00191532, 0.0170712, -0.0311655
1.14682, 0.00297069, -0.00208146, 0.017117, -0.0311604
1.21292, 0.00287701, -0.00236761, 0.0169736, -0.0311859
1.24392, 0.00284973, -0.00248288, 0.0169032, -0.0312196
1.28602, 0.00286953, -0.00258247, 0.0166709, -0.0312587
1.31202, 0.00287689, -0.00263477, 0.0163889, -0.0312727
1.34202, 0.00288832, -0.00270183, 0.0160274, -0.0313173
1.38411, 0.00289536, -0.00277327, 0.0157822, -0.0313329
1.41411, 0.0029007, -0.00282487, 0.0156305, -0.0313726
1.44811, 0.00284153, -0.00293475, 0.0156858, -0.0314011
1.48121, 0.00276695, -0.00305545, 0.0157622, -0.0314182
1.51121, 0.00269621, -0.0031641, 0.0156492, -0.0314546
1.55321, 0.00260789, -0.00328397, 0.0153481, -0.0314837
1.61732, 0.0024759, -0.00344512, 0.0146309, -0.0315167
1.64732, 0.00235015, -0.00359096, 0.0142234, -0.0315364
1.68044, 0.00222818, -0.00372177, 0.0138579, -0.0315488
1.72244, 0.00208068, -0.00386751, 0.0133557, -0.0315711
1.75244, 0.00197088, -0.00397222, 0.0129084, -0.0315929
1.78156, 0.00188503, -0.00404422, 0.0124754, -0.0316033
1.82056, 0.00177596, -0.00410266, 0.0120104, -0.0316196
1.85356, 0.00175319, -0.00399105, 0.0119772, -0.0316419
1.89069, 0.00172057, -0.00388419, 0.0120495, -0.0316444
1.91569, 0.00170151, -0.00378373, 0.0122068, -0.0316551
1.95769, 0.00165867, -0.00366141, 0.012445, -0.0316585
2.02082, 0.00158872, -0.00347035, 0.0125719, -0.031661
2.05696, 0.00154542, -0.0033672, 0.0127321, -0.0316445
2.08496, 0.00151149, -0.00327273, 0.0126832, -0.0316382
2.12496, 0.00145987, -0.0031578, 0.012668, -0.0316247
2.1581, 0.00141706, -0.00306975, 0.0127182, -0.0316071
2.1931, 0.00137039, -0.00298446, 0.0128019, -0.0316043
2.2281, 0.00140058, -0.00287659, 0.012851, -0.0315845
2.26225, 0.00142559, -0.00279029, 0.0128922, -0.0315606
2.29325, 0.00144522, -0.00270884, 0.0128464, -0.0315453
2.32525, 0.00145724, -0.00263057, 0.0128784, -0.031515
2.3594, 0.00146404, -0.00255559, 0.0129333, -0.0314781
2.4254, 0.00156886, -0.00253632, 0.0130419, -0.0314503
2.46355, 0.00180351, -0.0027332, 0.0132587, -0.0314371
2.49355, 0.00197128, -0.00287434, 0.0133771, -0.0314285
2.53055, 0.00211513, -0.00299906, 0.0135917, -0.0314162
2.56372, 0.00224961, -0.00311508, 0.0139449, -0.0314072
2.59072, 0.00233915, -0.00319411, 0.0143189, -0.0314075
2.62972, 0.00253547, -0.00326901, 0.0148356, -0.0314081
2.6649, 0.00267128, -0.00332159, 0.0151113, -0.0314166
2.76511, 0.00304105, -0.0034693, 0.0152449, -0.0314145
2.79611, 0.00309844, -0.00371049, 0.0150944, -0.0314017
2.83232, 0.00314708, -0.00393178, 0.0149803, -0.031374
2.86232, 0.00319326, -0.00413584, 0.0147667, -0.031348
2.89932, 0.00322952, -0.00432437, 0.0144339, -0.0313255
2.93354, 0.00326331, -0.00449779, 0.0139213, -0.0313162
2.97054, 0.00330034, -0.00469406, 0.013394, -0.0313045
3.00254, 0.00342279, -0.00488772, 0.0130485, -0.0313011
3.03376, 0.00353505, -0.00506484, 0.0124978, -0.0312985
3.10176, 0.00373163, -0.00538745, 0.0115418, -0.0312908
3.14, 0.00384005, -0.00556201, 0.0109433, -0.0312787
3.172, 0.00393345, -0.00565555, 0.0107516, -0.0312791
3.205, 0.00403423, -0.00570984, 0.0106369, -0.0312825
3.23825, 0.00412716, -0.00576186, 0.0103756, -0.0312857
3.27225, 0.00421216, -0.0058131, 0.0100144, -0.0312727
3.30425, 0.00428874, -0.00586026, 0.00970635, -0.0312701
3.3425, 0.00437601, -0.00591247, 0.00963792, -0.0312716
3.3685, 0.00437905, -0.00595834, 0.00962752, -0.0312837
3.46876, 0.00404182, -0.0062098, 0.00944236, -0.0313028
3.50405, 0.00395235, -0.00627968, 0.00937989, -0.031303
3.54405, 0.00387422, -0.00625863, 0.00911782, -0.0312997
3.57305, 0.00384522, -0.00612722, 0.00879849, -0.0312881
3.60935, 0.00381504, -0.00601335, 0.00852954, -0.0312818
3.63435, 0.00379272, -0.0059334, 0.00830024, -0.0312732
3.67335, 0.00376254, -0.00583446, 0.00804241, -0.0312738
3.70966, 0.00373236, -0.00574398, 0.00772144, -0.0312659
3.74366, 0.00370264, -0.00566037, 0.00742901, -0.0312456
3.77766, 0.0036351, -0.00550404, 0.00717793, -0.031225
3.88098, 0.00348346, -0.00519871, 0.00579952, -0.0311568
3.91031, 0.00344014, -0.00511004, 0.00533358, -0.031147
3.94631, 0.0036063, -0.00496039, 0.00477029, -0.0311143
3.98131, 0.00372481, -0.00485359, 0.00407969, -0.0310849
4.01765, 0.0038597, -0.00473159, 0.00313384, -0.03107
4.05165, 0.0039575, -0.00464424, 0.00232027, -0.0310342
4.08265, 0.00404716, -0.00456439, 0.00161474, -0.0310043
4.11599, 0.00412972, -0.00449168, 0.00114354, -0.0309947
4.14499, 0.00423286, -0.00437096, 0.000903809, -0.030965
4.17999, 0.0043275, -0.00425973, 0.000700671, -0.0309167
4.21333, 0.00441484, -0.00415582, 0.000630542, -0.0308989
4.25333, 0.00451475, -0.00403544, 0.000610567, -0.0308648
4.35169, 0.00474671, -0.00390798, 0.00126706, -0.0307594
4.38869, 0.00484277, -0.00393108, 0.00184004, -0.0307264
4.42069, 0.00491417, -0.00394754, 0.00247758, -0.0307137
4.45169, 0.0049795, -0.00396317, 0.00301485, -0.0306926
4.48669, 0.00504153, -0.00397788, 0.00354332, -0.0306683
4.52069, 0.00509861, -0.00399219, 0.00407198, -0.0306604
4.54869, 0.00514873, -0.00400609, 0.00472771, -0.0306496
4.58769, 0.00520902, -0.00402251, 0.00544907, -0.0306495
4.61369, 0.00519931, -0.00399957, 0.00584099, -0.0306598
4.64969, 0.00518966, -0.00397202, 0.00622028, -0.0306769
4.68469, 0.00518112, -0.0039475, 0.00642245, -0.0307001
4.71669, 0.00517307, -0.00392572, 0.00653789, -0.0307145
4.78769, 0.00515599, -0.00388541, 0.00746293, -0.0307638
4.81969, 0.00531205, -0.00394683, 0.008176, -0.0307707
4.85369, 0.00545867, -0.00400316, 0.0089835, -0.0307882
4.88569, 0.00559432, -0.00405485, 0.00967224, -0.0307989
4.91669, 0.0056944, -0.00409139, 0.0101483, -0.0308003
4.94869, 0.0058139, -0.00413601, 0.0108922, -0.030803
5.11604, 0.00595215, -0.00423595, 0.0118687, -0.0308018
5.15204, 0.00607602, -0.00435634, 0.0125796, -0.0307946
5.18604, 0.00615006, -0.00442329, 0.0129747, -0.0307793
5.22004, 0.00624635, -0.00450741, 0.0134384, -0.0307631
5.25404, 0.00635688, -0.00460324, 0.0139309, -0.0307499
5.28804, 0.00642432, -0.00465775, 0.014267, -0.0307267
5.38604, 0.00643163, -0.00462773, 0.0155295, -0.0306186
5.42204, 0.00644308, -0.00461561, 0.0161703, -0.0305805
5.45404, 0.00645692, -0.00460582, 0.0165657, -0.0305627
5.48804, 0.00631791, -0.00456292, 0.0169417, -0.0305309
5.52204, 0.00614175, -0.0045122, 0.017345, -0.0304928
5.55604, 0.00598625, -0.00446586, 0.0179174, -0.0304779
5.59004, 0.00584337, -0.00442276, 0.0186543, -0.0304674
5.62404, 0.00571158, -0.00438231, 0.0194229, -0.0304806
5.65804, 0.00558946, -0.00434439, 0.0200446, -0.0304819
5.69204, 0.00547668, -0.00427182, 0.0206819, -0.0304939
5.72404, 0.00540656, -0.00420405, 0.0208254, -0.030513
5.75804, 0.00534299, -0.00414178, 0.0209139, -0.0305269
5.85604, 0.00517471, -0.00399505, 0.0212401, -0.0305664
5.89204, 0.00515963, -0.00402767, 0.0212554, -0.0305719
5.92604, 0.00514358, -0.00405726, 0.0211886, -0.0305648
5.96204, 0.00512898, -0.004084, 0.021065, -0.0305572
5.99604, 0.00511834, -0.00410826, 0.0210835, -0.0305374
