Stamp, X, Y, Z, Yaw
0, 9.72382e-05, -0.000166294, -0.000736273, -0.0326487
0.032, 9.24176e-05, -0.000160721, -0.0010794, -0.0328386
0.068, 8.79201e-05, -0.000155972, -0.0013573, -0.0330086
0.1, 8.45584e-05, -0.000152272, -0.001601, -0.0330843
0.136, 7.81087e-05, -0.000144474, -0.00275309, -0.0332897
0.168, 7.44328e-05, -0.000140315, -0.00351631, -0.0334637
0.204, 6.89675e-05, -0.000133403, -0.00393267, -0.0335392
0.236, 6.35176e-05, -0.000126648, -0.00422686, -0.0337219
0.27, 5.61432e-05, -0.000116413, -0.00392253, -0.0338691
0.304, 5.02857e-05, -0.000108563, -0.00347612, -0.0339373
0.336, 4.28318e-05, -9.85959e-05, -0.00251492, -0.0340372
0.372, 3.82606e-05, -9.24888e-05, -0.0016561, -0.0341743
0.406, 3.21086e-05, -8.40848e-05, -0.000751951, -0.0342795
0.44, 2.62114e-05, -7.57712e-05, -1.27291e-05, -0.034511
0.474, 1.88836e-05, -6.55859e-05, 0.000498444, -0.034706
0.508, 1.43397e-05, -5.93348e-05, 0.000730166, -0.0347627
0.542, 7.47167e-06, -4.89572e-05, 0.0011016, -0.0349497
0.576, 1.92077e-06, -4.041e-05, 0.00139059, -0.0351249
0.61, -3.92168e-06, -3.15238e-05, 0.00141564, -0.0352024
0.644, -8.11831e-06, -2.49561e-05, 0.00149924, -0.0353379
0.678, -1.79581e-19, 3.61493e-35, 0.00146639, -0.0354914
0.712, -1.98978e-19, 4.00539e-35, 0.00162478, -0.0355634
0.746, -2.6774e-19, 5.38956e-35, 0.00218626, -0.0357383
0.78, -3.24022e-19, 6.5225e-35, 0.00264584, -0.0360006
0.814, -3.32855e-19, 6.7003e-35, 0.00271796, -0.0361757
0.85, -3.06491e-19, 6.16961e-35, 0.00250269, -0.0363618
0.886, -2.86641e-19, 5.77002e-35, 0.0023406, -0.0365759
0.92, -3.12271e-19, 6.28595e-35, 0.00254988, -0.0366278
0.956, -3.35903e-19, 6.76167e-35, 0.00274286, -0.0367396
0.99, -3.15749e-19, 6.35597e-35, 0.00257829, -0.0369001
1.024, -2.97031e-19, 5.97917e-35, 0.00242544, -0.036941
1.058, -2.68007e-19, 5.39494e-35, 0.00218845, -0.0369495
1.094, -2.15913e-19, 4.34629e-35, 0.00176306, -0.0370082
1.128, -8.02403e-20, 1.61522e-35, 0.000655212, -0.0370206
1.162, 4.04537e-20, -8.14326e-36, -0.00033033, -0.0370305
1.194, 1.40786e-19, -2.83399e-35, -0.0011496, -0.0370841
1.228, 3.08518e-19, -6.21042e-35, -0.00251924, -0.0371238
1.262, 3.68216e-19, -7.41211e-35, -0.00300671, -0.037248
1.302, 4.57039e-19, -9.2001e-35, -0.003732, -0.0374131
1.336, 5.72473e-19, -1.15238e-34, -0.0046746, -0.0374681
1.37, 7.03248e-19, -1.41562e-34, -0.00574245, -0.037581
1.406, 8.06263e-19, -1.62299e-34, -0.00658364, -0.037678
1.444, 9.19878e-19, -1.8517e-34, -0.00751138, -0.0376703
1.476, 1.05017e-18, -2.11397e-34, -0.00857528, -0.0376088
1.512, 1.18586e-18, -2.38712e-34, -0.0096833, -0.0375558
1.546, 1.35416e-18, -2.72589e-34, -0.0110575, -0.0375438
1.576, 1.5902e-18, -3.20104e-34, -0.0129849, -0.0374013
1.614, 1.83894e-18, -3.70174e-34, -0.0150161, -0.0372579
1.65, 1.97163e-18, -3.96886e-34, -0.0160996, -0.0371631
1.688, 2.11098e-18, -4.24936e-34, -0.0172375, -0.0369534
1.722, 2.25008e-18, -4.52937e-34, -0.0183733, -0.0367506
1.76, 2.37173e-18, -4.77426e-34, -0.0193667, -0.0366422
1.792, 2.47584e-18, -4.98381e-34, -0.0202167, -0.0364039
1.828, 2.68194e-18, -5.3987e-34, -0.0218997, -0.0362117
1.862, 2.79534e-18, -5.62696e-34, -0.0228257, -0.0361168
1.898, 2.89313e-18, -5.82381e-34, -0.0236242, -0.0358935
1.932, 3.07792e-18, -6.1958e-34, -0.0251332, -0.0356941
1.966, 3.26361e-18, -6.56959e-34, -0.0266494, -0.035586
2.002, 3.47791e-18, -7.00096e-34, -0.0283993, -0.0354666
2.036, 3.69204e-18, -7.43201e-34, -0.0301478, -0.0353358
2.068, 3.8392e-18, -7.72825e-34, -0.0313495, -0.0353116
2.104, 3.98841e-18, -8.02859e-34, -0.0325678, -0.0353379
2.138, 4.10368e-18, -8.26063e-34, -0.0335091, -0.0354925
2.172, 4.16908e-18, -8.39228e-34, -0.0340431, -0.0356187
2.208, 4.26648e-18, -8.58834e-34, -0.0348384, -0.0357911
2.242, 4.3108e-18, -8.67755e-34, -0.0352003, -0.0360072
2.278, 4.35991e-18, -8.77641e-34, -0.0356013, -0.0361275
2.31, 4.40956e-18, -8.87636e-34, -0.0360068, -0.0363596
2.344, 4.44397e-18, -8.94562e-34, -0.0362878, -0.0364155
2.38, 4.4345e-18, -8.92657e-34, -0.0362105, -0.0364232
2.414, 4.39046e-18, -8.83791e-34, -0.0358508, -0.0364459
2.448, 4.22719e-18, -8.50925e-34, -0.0345176, -0.0364907
2.482, 4.07198e-18, -8.19682e-34, -0.0332502, -0.036521
2.516, 3.91442e-18, -7.87964e-34, -0.0319636, -0.0365152
2.546, 3.70946e-18, -7.46707e-34, -0.03029, -0.0364843
2.584, 3.55179e-18, -7.14968e-34, -0.0290026, -0.0364697
2.62, 3.35842e-18, -6.76044e-34, -0.0274236, -0.0364135
2.654, 3.17859e-18, -6.39844e-34, -0.0259552, -0.0363442
2.688, 3.03092e-18, -6.10119e-34, -0.0247494, -0.0363022
2.724, 2.89782e-18, -5.83326e-34, -0.0236625, -0.0362393
2.76, 2.7368e-18, -5.50913e-34, -0.0223477, -0.0361888
2.792, 2.65443e-18, -5.34331e-34, -0.021675, -0.0361677
2.826, 2.5266e-18, -5.08599e-34, -0.0206312, -0.0361243
2.86, 2.43087e-18, -4.89329e-34, -0.0198496, -0.0361082
2.894, 2.30949e-18, -4.64897e-34, -0.0188585, -0.0361218
2.928, 2.20592e-18, -4.44047e-34, -0.0180127, -0.0361819
2.964, 2.14543e-18, -4.31872e-34, -0.0175188, -0.0362187
2.998, 2.02499e-18, -4.07627e-34, -0.0165353, -0.0362348
3.034, 1.84509e-18, -3.71414e-34, -0.0150663, -0.0362728
3.068, 1.68899e-18, -3.3999e-34, -0.0137916, -0.0363226
3.104, 1.61302e-18, -3.24697e-34, -0.0131713, -0.0363302
3.14, 1.51787e-18, -3.05544e-34, -0.0123943, -0.0363437
3.176, 1.42352e-18, -2.86552e-34, -0.0116239, -0.0363483
3.212, 1.33915e-18, -2.69568e-34, -0.010935, -0.0363217
3.246, 1.31541e-18, -2.6479e-34, -0.0107412, -0.0362652
3.28, 1.3222e-18, -2.66156e-34, -0.0107966, -0.0361049
3.316, 1.32372e-18, -2.66463e-34, -0.010809, -0.036054
3.35, 1.36285e-18, -2.74339e-34, -0.0111285, -0.0359849
3.384, 1.46137e-18, -2.94171e-34, -0.011933, -0.0358996
3.416, 1.56835e-18, -3.15705e-34, -0.0128065, -0.0358858
3.448, 1.63403e-18, -3.28926e-34, -0.0133428, -0.0358901
3.484, 1.65024e-18, -3.3219e-34, -0.0134752, -0.0359464
3.52, 1.62217e-18, -3.2654e-34, -0.013246, -0.0359764
3.556, 1.56431e-18, -3.14893e-34, -0.0127736, -0.0360445
3.592, 1.52779e-18, -3.07541e-34, -0.0124753, -0.0361044
3.628, 1.4801e-18, -2.9794e-34, -0.0120859, -0.0361274
3.662, 1.42056e-18, -2.85957e-34, -0.0115998, -0.0361909
3.696, 1.36312e-18, -2.74394e-34, -0.0111307, -0.0362829
3.73, 1.29338e-18, -2.60355e-34, -0.0105612, -0.0363739
3.764, 1.22647e-18, -2.46887e-34, -0.0100149, -0.0365758
3.798, 1.14349e-18, -2.30181e-34, -0.00933727, -0.036807
3.83, 1.06255e-18, -2.13889e-34, -0.00867638, -0.036906
3.864, 9.6751e-19, -1.94758e-34, -0.00790032, -0.0370551
3.902, 8.22972e-19, -1.65663e-34, -0.00672008, -0.0372257
3.94, 6.8381e-19, -1.3765e-34, -0.00558374, -0.037297
3.97, 4.98136e-19, -1.00274e-34, -0.00406759, -0.0374502
4.012, 2.92271e-19, -5.88335e-35, -0.00238657, -0.0376616
4.044, 8.72352e-20, -1.75603e-35, -0.000712329, -0.0377688
4.078, -1.12328e-19, 2.26114e-35, 0.000917226, -0.0379792
4.114, -2.90591e-19, 5.84954e-35, 0.00237285, -0.0381788
4.148, -5.33088e-19, 1.0731e-34, 0.004353, -0.0382782
4.192, -7.86503e-19, 1.58322e-34, 0.00642229, -0.0384649
4.218, -9.66655e-19, 1.94586e-34, 0.00789334, -0.038536
4.248, -1.1842e-18, 2.38378e-34, 0.00966976, -0.0385859
4.28, -1.31559e-18, 2.64825e-34, 0.0107426, -0.0386479
4.316, -1.43788e-18, 2.89441e-34, 0.0117411, -0.0386683
4.35, -1.53035e-18, 3.08057e-34, 0.0124963, -0.0386774
4.382, -1.66327e-18, 3.34813e-34, 0.0135816, -0.0386807
4.418, -1.78307e-18, 3.58928e-34, 0.0145598, -0.0386965
4.452, -1.86802e-18, 3.76029e-34, 0.0152536, -0.0386921
4.482, -1.9445e-18, 3.91423e-34, 0.015878, -0.0386179
4.514, -1.97174e-18, 3.96907e-34, 0.0161004, -0.0384752
4.548, -1.97955e-18, 3.9848e-34, 0.0161643, -0.0384099
4.58, -1.9495e-18, 3.92431e-34, 0.0159189, -0.0383511
4.62, -1.90399e-18, 3.83269e-34, 0.0155472, -0.0382743
4.654, -1.81791e-18, 3.65942e-34, 0.0148444, -0.0382347
4.69, -1.71049e-18, 3.44318e-34, 0.0139672, -0.0381784
4.724, -1.60441e-18, 3.22964e-34, 0.013101, -0.0381015
4.758, -1.50915e-18, 3.03789e-34, 0.0123231, -0.0380368
4.794, -1.41605e-18, 2.85049e-34, 0.011563, -0.0378517
4.832, -1.3168e-18, 2.65069e-34, 0.0107525, -0.0376864
4.866, -1.19578e-18, 2.40709e-34, 0.00976431, -0.0376127
4.9, -1.07017e-18, 2.15423e-34, 0.00873859, -0.0373937
4.938, -9.74395e-19, 1.96144e-34, 0.00795654, -0.0372241
4.976, -8.69691e-19, 1.75067e-34, 0.00710157, -0.0370904
5.012, -8.04214e-19, 1.61887e-34, 0.00656691, -0.0368402
5.046, -7.13758e-19, 1.43678e-34, 0.00582828, -0.0365366
5.08, -6.10042e-19, 1.228e-34, 0.00498137, -0.0363816
5.114, -4.8208e-19, 9.70417e-35, 0.00393648, -0.0360603
5.148, -4.37452e-19, 8.80583e-35, 0.00357207, -0.0357933
5.184, -3.41755e-19, 6.87947e-35, 0.00279064, -0.0356768
5.22, -2.2894e-19, 4.60851e-35, 0.00186943, -0.0354066
5.254, -1.03436e-19, 2.08214e-35, 0.000844616, -0.0351175
5.288, -6.58015e-21, 1.32457e-36, 5.3731e-05, -0.0349836
5.334, 1.44235e-19, -2.90343e-35, -0.00117777, -0.0347089
5.366, 2.56445e-19, -5.16218e-35, -0.00209403, -0.0344548
5.404, 4.01148e-19, -8.07504e-35, -0.00327563, -0.0343958
5.438, 5.17931e-19, -1.04259e-34, -0.00422923, -0.0343166
5.472, 6.74449e-19, -1.35765e-34, -0.0055073, -0.0343099
5.504, 7.97361e-19, -1.60507e-34, -0.00651095, -0.0343283
5.54, 9.27839e-19, -1.86772e-34, -0.00757638, -0.034429
5.574, 1.02436e-18, -2.06202e-34, -0.00836455, -0.0345785
5.608, 1.08331e-18, -2.18068e-34, -0.0088459, -0.0346542
5.642, 1.14579e-18, -2.30645e-34, -0.00935606, -0.034807
5.676, 1.1816e-18, -2.37854e-34, -0.00964852, -0.0349406
5.722, 1.1751e-18, -2.36546e-34, -0.00959543, -0.0350347
5.752, 1.14314e-18, -2.30112e-34, -0.00933443, -0.0352001
5.79, 1.09114e-18, -2.19645e-34, -0.00890985, -0.0353466
5.824, 1.06571e-18, -2.14525e-34, -0.00870218, -0.0353952
5.858, 1.07668e-18, -2.16734e-34, -0.00879178, -0.0354484
5.892, 1.09036e-18, -2.19488e-34, -0.00890349, -0.0355079
5.928, 1.13266e-18, -2.28001e-34, -0.00924884, -0.0355449
5.962, 1.1714e-18, -2.35801e-34, -0.00956522, -0.0355851
5.994, 1.23944e-18, -2.49496e-34, -0.0101208, -0.0355887
6.026, 1.28958e-18, -2.5959e-34, -0.0105302, -0.0355899
6.058, 1.37645e-18, -2.77077e-34, -0.0112396, -0.0355752
6.1, 1.42735e-18, -2.87323e-34, -0.0116552, -0.035557
6.136, 1.43626e-18, -2.89117e-34, -0.011728, -0.0354986
6.172, 1.40111e-18, -2.8204e-34, -0.0114409, -0.0353834
6.208, 1.39589e-18, -2.80991e-34, -0.0113983, -0.0352997
6.24, 1.40189e-18, -2.82198e-34, -0.0114473, -0.0352529
6.278, 5.96396e-05, 9.69466e-05, -0.0116741, -0.0351084
6.31, 0.00047925, 9.08111e-05, -0.0119482, -0.0349429
6.348, 0.000894779, 8.57918e-05, -0.0119406, -0.0348918
6.38, 0.00123373, 8.21094e-05, -0.0121322, -0.034828
6.418, 0.00168077, 7.68537e-05, -0.0125226, -0.0347903
6.452, 0.00217415, 7.15024e-05, -0.0129238, -0.0346736
6.49, 0.00258501, 6.82075e-05, -0.0131834, -0.0345956
6.526, 0.00269105, 6.43848e-05, -0.0134902, -0.0345238
6.562, 0.00282044, 6.07789e-05, -0.0136893, -0.0345228
6.598, 0.00293929, 5.89474e-05, -0.0137786, -0.0345199
6.632, 0.00308283, 5.80944e-05, -0.0137403, -0.0345521
6.668, 0.00322193, -3.14688e-05, -0.0137183, -0.0345785
6.702, 0.00318586, -0.000366493, -0.013506, -0.0345896
