Stamp, X, Y, Z, Yaw
0, 0.00820914, -0.00634528, 0.0249182, -0.0299711
0.034, 0.00816742, -0.00633739, 0.0247401, -0.0299533
0.07, 0.00805837, -0.00629473, 0.0245556, -0.029934
0.104, 0.00791456, -0.00623024, 0.0241719, -0.0299239
0.136, 0.00776146, -0.00616792, 0.0238919, -0.0299151
0.17, 0.00764198, -0.00610136, 0.023651, -0.0299117
0.204, 0.00755971, -0.00605737, 0.0234797, -0.0298982
0.238, 0.00744677, -0.00598951, 0.0232978, -0.0298831
0.272, 0.00733425, -0.00598367, 0.0232721, -0.0298788
0.306, 0.00727151, -0.00596647, 0.023295, -0.0298703
0.34, 0.00717876, -0.0059543, 0.023426, -0.0298695
0.374, 0.00703898, -0.00594135, 0.0238287, -0.0298686
0.408, 0.00691557, -0.00592501, 0.024265, -0.0298649
0.444, 0.00681833, -0.0058399, 0.024805, -0.0298661
0.478, 0.00673505, -0.00575894, 0.0252519, -0.0298712
0.512, 0.00666453, -0.0056814, 0.0255082, -0.0298853
0.546, 0.00662079, -0.0056045, 0.0256345, -0.0299455
0.578, 0.00661734, -0.00557462, 0.0258938, -0.0299799
0.614, 0.00666391, -0.00559131, 0.0262233, -0.0300799
0.648, 0.00673506, -0.0055896, 0.0264314, -0.0301983
0.682, 0.00677739, -0.00559709, 0.0274324, -0.0302915
0.714, 0.00686033, -0.00559807, 0.0325396, -0.0303303
0.748, 0.0068825, -0.00563173, 0.0419931, -0.0303852
0.782, 0.00685348, -0.00569738, 0.0540993, -0.0304139
0.816, 0.00685692, -0.00575364, 0.0684036, -0.0304291
0.848, 0.00690872, -0.0057986, 0.0853684, -0.0304589
0.882, 0.00699173, -0.0058367, 0.101797, -0.0304754
0.916, 0.00702825, -0.00587769, 0.111428, -0.0304865
0.954, 0.00708471, -0.00591187, 0.121812, -0.030525
1.024, 0.00697453, -0.00584865, 0.144365, -0.0305922
1.058, 0.00691195, -0.00580985, 0.156507, -0.0306209
1.094, 0.00687351, -0.00577982, 0.166667, -0.0306338
1.13, 0.0068416, -0.0057498, 0.177669, -0.030661
1.164, 0.00667319, -0.00566777, 0.185244, -0.0306659
1.2, 0.00648652, -0.00557263, 0.196241, -0.030663
1.234, 0.0063483, -0.00550114, 0.205917, -0.0306633
1.27, 0.00624681, -0.00545583, 0.210467, -0.0306681
1.304, 0.00611868, -0.00539674, 0.217764, -0.0306727
1.338, 0.00596902, -0.00532762, 0.227146, -0.0306789
1.41, 0.00561308, -0.0051313, 0.242358, -0.030696
1.444, 0.0054535, -0.00504155, 0.25055, -0.0306983
1.478, 0.00531434, -0.00496432, 0.256237, -0.030691
1.514, 0.00519052, -0.00489522, 0.261089, -0.0306925
1.546, 0.00502415, -0.0048582, 0.267313, -0.0306912
1.58, 0.00487821, -0.0048829, 0.271373, -0.0306847
1.618, 0.00474112, -0.00490214, 0.276543, -0.0306794
1.654, 0.00461822, -0.00491873, 0.281684, -0.0306757
1.688, 0.0045098, -0.00493336, 0.286518, -0.0306845
1.72, 0.00440784, -0.00494322, 0.292545, -0.0307015
1.754, 0.00431161, -0.00497295, 0.297339, -0.0307169
1.826, 0.00407099, -0.00515374, 0.30593, -0.0294203
1.86, 0.00398288, -0.00523101, 0.310453, -0.0265996
1.894, 0.00391575, -0.00527642, 0.315044, -0.0186264
1.928, 0.00387835, -0.00523024, 0.320523, -0.00591269
1.96, 0.00384637, -0.00506956, 0.324559, 0.00270433
1.996, 0.0038053, -0.00474599, 0.328435, 0.0196761
2.028, 0.00380358, -0.00429571, 0.331905, 0.0392595
2.062, 0.00381258, -0.00366295, 0.335557, 0.0497543
2.094, 0.00380404, -0.00306922, 0.338261, 0.0711723
2.128, 0.00378226, -0.00230708, 0.340986, 0.0841213
2.162, 0.00368116, -0.00172215, 0.343396, 0.106375
2.196, 0.00355618, -0.00134276, 0.344951, 0.130156
2.274, 0.00316755, 4.74183e-06, 0.349711, 0.168145
2.312, 0.00291957, 0.000776486, 0.352439, 0.195382
2.346, 0.00269482, 0.00134169, 0.354416, 0.223023
2.378, 0.00247755, 0.00183558, 0.356113, 0.234672
2.414, 0.00217316, 0.0025604, 0.35868, 0.26228
2.448, 0.00196617, 0.00296722, 0.360085, 0.287566
2.482, 0.00173098, 0.00351585, 0.362401, 0.30043
2.514, 0.0014664, 0.00413043, 0.365183, 0.331011
2.548, 0.00131078, 0.00447284, 0.367022, 0.35664
2.582, 0.00114337, 0.00484342, 0.369074, 0.371397
2.616, 0.000939342, 0.00529735, 0.371838, 0.398933
2.65, 0.000768336, 0.0057989, 0.374986, 0.424854
2.748, 0.000554197, 0.00698682, 0.382925, 0.493706
2.78, 0.00048139, 0.00734605, 0.385432, 0.507657
