Stamp, X, Y, Z, Yaw
0, 0.00357923, -0.00495004, 0.00729518, -0.016065
0.034, 0.00353211, -0.00489951, 0.00721224, -0.0160778
0.066, 0.00348992, -0.00484343, 0.00713122, -0.0160875
0.1, 0.00345191, -0.00479305, 0.00692168, -0.0161325
0.136, 0.0033837, -0.00471014, 0.00673974, -0.016162
0.172, 0.00332225, -0.00463534, 0.00658428, -0.0162007
0.206, 0.00326788, -0.00454874, 0.0063903, -0.0162406
0.24, 0.00321879, -0.00446701, 0.00615255, -0.0162596
0.276, 0.00316449, -0.00436881, 0.00585807, -0.0163066
0.31, 0.00311078, -0.0042723, 0.00563793, -0.0163248
0.344, 0.0030478, -0.00417374, 0.00532231, -0.0163384
0.378, 0.00299151, -0.00407498, 0.00503961, -0.0163516
0.412, 0.002941, -0.00397828, 0.00482441, -0.0163675
0.446, 0.00289566, -0.00388261, 0.00462202, -0.0163683
0.48, 0.00285552, -0.00377937, 0.00443688, -0.0163646
0.514, 0.00279, -0.00375556, 0.00446064, -0.0163517
0.548, 0.00273344, -0.00375122, 0.00460246, -0.0163446
0.582, 0.00268304, -0.00373677, 0.00445398, -0.0163339
0.614, 0.00263797, -0.00372803, 0.0043307, -0.0163183
0.648, 0.00259788, -0.00371178, 0.00429674, -0.0163067
0.686, 0.00255453, -0.00367091, 0.00453736, -0.0162811
0.722, 0.00250513, -0.0037119, 0.00459314, -0.0162486
0.754, 0.00246683, -0.00374495, 0.00454674, -0.0162348
0.79, 0.00241002, -0.00379949, 0.00462561, -0.0161928
0.824, 0.0023705, -0.00382578, 0.0047088, -0.0161476
0.854, 0.00233533, -0.0038421, 0.00490102, -0.0160881
0.89, 0.00229739, -0.0038577, 0.00552434, -0.0160466
0.926, 0.0022476, -0.00382817, 0.00596772, -0.0159807
0.96, 0.00220355, -0.00381089, 0.00663469, -0.015907
0.992, 0.00216404, -0.00377476, 0.00741922, -0.0158768
1.028, 0.00212933, -0.0037421, 0.00801557, -0.0157992
1.06, 0.00209834, -0.00369384, 0.00849063, -0.0157618
1.096, 0.0020853, -0.00367085, 0.00900693, -0.0157084
1.13, 0.00212158, -0.00372181, 0.00936496, -0.0156646
