Stamp, X, Y, Z, Yaw
0, -0.00147369, -0.00899395, -0.0107671, -0.0346875
0.036, -0.00135119, -0.00895971, -0.0111118, -0.0347008
0.072, -0.0012858, -0.00894255, -0.0113614, -0.0347211
0.106, -0.00120422, -0.00892723, -0.0115898, -0.0347519
0.142, -0.00112645, -0.00892772, -0.0117066, -0.0347645
0.176, -0.00105277, -0.0089282, -0.0119562, -0.0347947
0.21, -0.00100241, -0.00892952, -0.0120262, -0.0348086
0.246, -0.000921588, -0.00893146, -0.012018, -0.0348414
0.278, -0.000861842, -0.00893361, -0.0119456, -0.0348554
0.312, -0.000806068, -0.0089452, -0.0120373, -0.0348629
0.346, -0.000752785, -0.00896449, -0.0121706, -0.0348728
0.382, -0.000717382, -0.00897933, -0.0122271, -0.0348722
0.414, -0.00065812, -0.00900041, -0.0122233, -0.0348661
0.448, -0.000615898, -0.00901702, -0.012202, -0.0348631
0.482, -0.000567103, -0.0090364, -0.0121019, -0.0348564
0.514, -0.000661452, -0.00895481, -0.0121872, -0.0348555
0.546, -0.000748749, -0.00887985, -0.012211, -0.0348452
0.582, -0.000830035, -0.00881304, -0.012268, -0.0348313
0.618, -0.000905109, -0.00875301, -0.0123366, -0.0348241
0.65, -0.000978908, -0.00869872, -0.0124651, -0.0348196
0.684, -0.00104311, -0.00864976, -0.0127011, -0.0348079
0.718, -0.00109597, -0.00848841, -0.0128964, -0.0348035
0.752, -0.00113642, -0.00837294, -0.0129958, -0.0347858
0.786, -0.00117613, -0.00826707, -0.0131892, -0.034756
0.82, -0.00121984, -0.00814874, -0.0135014, -0.0347194
0.854, -0.0012557, -0.00806221, -0.0137078, -0.0346961
0.888, -0.00131632, -0.00796532, -0.013762, -0.0346669
0.922, -0.0014565, -0.00782121, -0.0136983, -0.0346291
0.954, -0.00158802, -0.00768923, -0.013695, -0.0346135
0.988, -0.00171328, -0.00756734, -0.0137964, -0.0345824
1.022, -0.00185381, -0.00743286, -0.0139452, -0.0345698
1.056, -0.00196303, -0.00733262, -0.0139896, -0.034553
1.092, -0.00205578, -0.00728662, -0.0140146, -0.0345534
1.126, -0.00211154, -0.00737883, -0.0141239, -0.0345481
1.158, -0.00216852, -0.00746229, -0.0142103, -0.0345488
1.194, -0.0022249, -0.00753927, -0.0142262, -0.0345568
1.228, -0.00229225, -0.00762822, -0.0141121, -0.0345563
1.262, -0.00234151, -0.00769542, -0.0141651, -0.0345608
1.296, -0.0023669, -0.00769048, -0.0143126, -0.0345566
1.328, -0.00238246, -0.00766709, -0.0143086, -0.0345613
1.356, -0.0023974, -0.00764778, -0.0140834, -0.0345616
1.396, -0.00241627, -0.00763087, -0.013915, -0.0345696
1.43, -0.00243627, -0.00761667, -0.0137115, -0.034577
1.466, -0.00245866, -0.00760442, -0.0134162, -0.0345785
1.502, -0.00231563, -0.00762725, -0.0132799, -0.0345862
1.538, -0.00218515, -0.00765024, -0.0131754, -0.0345689
1.572, -0.00206684, -0.0076717, -0.0131514, -0.0345635
1.606, -0.00195866, -0.0076919, -0.0133703, -0.0345459
1.638, -0.00185844, -0.00771103, -0.0136228, -0.0345352
1.674, -0.00176497, -0.0077294, -0.0138118, -0.0345202
1.71, -0.00164862, -0.00765032, -0.0142257, -0.03451
1.742, -0.00158634, -0.00760735, -0.0145332, -0.0345022
1.776, -0.00148819, -0.00754359, -0.0149375, -0.0344928
1.814, -0.00141579, -0.00749837, -0.0154145, -0.0344835
1.846, -0.00133297, -0.00744761, -0.0160639, -0.034482
1.88, -0.00126925, -0.00737442, -0.0165313, -0.0344785
1.912, -0.00120708, -0.00727223, -0.0168461, -0.0344681
1.95, -0.00113594, -0.00715824, -0.0171844, -0.0344725
1.986, -0.00108477, -0.00707599, -0.0173351, -0.0344781
2.022, -0.00103765, -0.00700115, -0.0174531, -0.0344746
2.056, -0.0010052, -0.00694912, -0.0175332, -0.0344608
2.09, -0.000960412, -0.00682376, -0.0174228, -0.0344476
2.126, -0.000917427, -0.00669142, -0.0171427, -0.0344128
2.16, -0.000868072, -0.0065385, -0.0167007, -0.0343982
2.196, -0.000831264, -0.00642489, -0.016376, -0.0343561
2.232, -0.00078857, -0.00629478, -0.0160994, -0.0343128
2.266, -0.000754277, -0.00617009, -0.0157797, -0.0342634
2.298, -0.000720031, -0.00602917, -0.0156602, -0.0342423
2.334, -0.000688444, -0.0059008, -0.0155986, -0.0342082
2.366, -0.000665403, -0.00580751, -0.0155563, -0.0341967
2.4, -0.000630706, -0.00567028, -0.0154102, -0.0341705
2.434, -0.000604101, -0.00556632, -0.015303, -0.0341414
2.47, -0.000545957, -0.00548942, -0.0151717, -0.0341324
2.506, -0.000358433, -0.00546388, -0.0147849, -0.0341049
2.54, -0.000219376, -0.005442, -0.0145314, -0.0340764
2.574, -8.81647e-05, -0.00541705, -0.0144521, -0.0340621
2.608, 3.42589e-05, -0.00539417, -0.0147524, -0.0340364
2.642, 0.000151962, -0.00536888, -0.015108, -0.0340151
2.674, 0.000186133, -0.00544248, -0.015429, -0.0340055
2.708, 0.000149481, -0.00560095, -0.0156287, -0.0339935
2.744, 0.000109344, -0.00578093, -0.015807, -0.0339887
2.778, 9.05572e-05, -0.00587825, -0.0160111, -0.0339813
2.812, 5.76971e-05, -0.00603282, -0.0159884, -0.0339702
2.848, 3.52277e-05, -0.00614587, -0.0158319, -0.0339557
2.882, 1.22059e-05, -0.00631118, -0.0157026, -0.0339538
2.916, -1.0206e-05, -0.00647096, -0.0155691, -0.0339555
2.952, -1.79763e-05, -0.00655761, -0.0153836, -0.033953
2.98, -2.60711e-05, -0.00666435, -0.0150247, -0.0339477
3.02, -4.02464e-05, -0.00678749, -0.0144359, -0.0339393
3.05, -4.63277e-05, -0.00688459, -0.0140179, -0.0339335
3.086, -5.2417e-05, -0.00699685, -0.0136333, -0.0339247
3.122, -5.71934e-05, -0.00712426, -0.013034, -0.0338962
3.156, -5.77183e-05, -0.00721767, -0.0124541, -0.0338788
3.19, -5.49708e-05, -0.00730308, -0.0120516, -0.0338759
3.226, -5.23279e-05, -0.00738114, -0.0117501, -0.0338742
3.26, -4.55695e-05, -0.0074537, -0.0115174, -0.0338749
3.294, -3.72558e-05, -0.00752073, -0.0113196, -0.0338736
3.33, -2.85303e-05, -0.0075824, -0.0112736, -0.0338707
3.362, -2.28432e-05, -0.00766094, -0.0113962, -0.0338704
3.396, -1.80602e-05, -0.00773949, -0.0115464, -0.0338711
3.43, -8.85404e-06, -0.00781304, -0.0118132, -0.0338737
3.466, 3.43947e-07, -0.00788069, -0.0122126, -0.0338702
3.498, 1.43918e-05, -0.0079448, -0.0126575, -0.0338602
3.532, 2.6087e-05, -0.00800301, -0.0130736, -0.033853
3.58, 3.27844e-05, -0.00807427, -0.0134604, -0.0338409
3.61, 4.34626e-05, -0.00816355, -0.0140246, -0.0338343
3.644, 5.13389e-05, -0.00822753, -0.0143589, -0.0338256
3.68, 6.44839e-05, -0.00828906, -0.0146886, -0.0338228
3.714, 7.8065e-05, -0.00834554, -0.0148344, -0.0338221
3.746, 8.99254e-05, -0.00828285, -0.0148408, -0.0338228
3.78, 9.87216e-05, -0.00811392, -0.0147245, -0.0338141
3.816, 0.000107145, -0.00795938, -0.0145458, -0.0338078
3.85, 0.000118534, -0.00781742, -0.0144664, -0.0337979
3.884, 0.000129347, -0.00768574, -0.0143618, -0.0338013
3.918, 0.000144204, -0.00756235, -0.0142426, -0.0338019
3.952, 2.09566e-05, -0.00722417, -0.0140665, -0.0338054
3.986, -9.31541e-05, -0.00693893, -0.0138445, -0.0338159
4.02, -0.000172052, -0.00673953, -0.0136734, -0.0338291
4.05, -0.00029206, -0.00643217, -0.0133017, -0.0338554
4.086, -0.000378881, -0.00620582, -0.0133089, -0.0338937
4.122, -0.000729477, -0.00604244, -0.0133734, -0.0339059
4.158, -0.00103191, -0.00593893, -0.0132966, -0.0339579
4.194, -0.00131283, -0.00584242, -0.0129922, -0.0340151
4.23, -0.00157279, -0.00575422, -0.0124929, -0.0340374
4.266, -0.00181445, -0.00566918, -0.0119588, -0.0340937
4.3, -0.00208973, -0.00557651, -0.0113894, -0.0341532
4.336, -0.002114, -0.00544512, -0.0111543, -0.0342118
4.37, -0.00214658, -0.00528924, -0.0108582, -0.0342369
4.406, -0.00217251, -0.0051722, -0.0106023, -0.0342599
4.44, -0.00219855, -0.00505881, -0.0103396, -0.0342703
4.474, -0.00222266, -0.00495301, -0.0100399, -0.0342677
4.506, -0.00224072, -0.00487508, -0.00985286, -0.0342466
4.544, -0.00214521, -0.00475687, -0.00965491, -0.0342242
4.576, -0.0019896, -0.00461217, -0.00937891, -0.0342116
4.614, -0.00184843, -0.00447654, -0.00925528, -0.0341919
4.648, -0.00176978, -0.0043949, -0.00909913, -0.0341766
4.68, -0.00164596, -0.00427406, -0.00896595, -0.0341445
4.714, -0.0015528, -0.00422222, -0.00881404, -0.0341152
4.75, -0.00148675, -0.00420987, -0.00862795, -0.0340923
4.782, -0.00140347, -0.00419927, -0.00849946, -0.034073
4.818, -0.00130703, -0.00418546, -0.00830836, -0.0340261
4.852, -0.00123496, -0.00417024, -0.00814584, -0.0339838
4.886, -0.0011516, -0.0041513, -0.00806724, -0.0339637
4.922, -0.00114514, -0.00418931, -0.00802542, -0.033933
4.954, -0.00115554, -0.00424389, -0.00814138, -0.0339024
4.988, -0.0011628, -0.00428551, -0.00839593, -0.0338916
5.022, -0.00116913, -0.00433227, -0.0088054, -0.0338741
5.058, -0.00117104, -0.00435139, -0.00911766, -0.0338664
5.1, -0.00116865, -0.0043639, -0.00969164, -0.0338638
5.134, -0.00115979, -0.00434281, -0.010097, -0.0338776
5.17, -0.00115063, -0.00432186, -0.0105826, -0.0339057
5.206, -0.00114088, -0.00429902, -0.0110345, -0.0339213
5.24, -0.00113048, -0.00427418, -0.0113735, -0.0339539
5.274, -0.00111998, -0.00425002, -0.0116851, -0.0339819
5.308, -0.00110171, -0.00428064, -0.0119456, -0.0340028
5.344, -0.00108393, -0.00432614, -0.0122469, -0.0340403
5.378, -0.00106664, -0.00436527, -0.0124874, -0.0340615
5.412, -0.00104976, -0.00439941, -0.0125806, -0.034067
5.446, -0.00102926, -0.00443479, -0.0127794, -0.034094
5.48, -0.00101258, -0.00445437, -0.0127687, -0.0341239
5.512, -0.00086498, -0.00467214, -0.0126595, -0.0341427
5.554, -0.000726701, -0.00486827, -0.0126059, -0.0341776
5.59, -0.000595171, -0.00503766, -0.0125374, -0.0342283
5.622, -0.000473462, -0.00519535, -0.0125365, -0.0342603
5.66, -0.000357432, -0.00533599, -0.0126084, -0.0342974
5.694, -0.000191321, -0.00536791, -0.0126073, -0.0343474
5.728, 1.47946e-05, -0.0053068, -0.0126361, -0.0343746
5.764, 0.000256334, -0.00523456, -0.0126609, -0.0344209
5.796, 0.000394039, -0.00519225, -0.0126835, -0.0344567
5.832, 0.000610473, -0.0051246, -0.0128265, -0.0344761
5.868, 0.000732033, -0.00508647, -0.0131337, -0.0345023
5.904, 0.000894809, -0.00521677, -0.013594, -0.0345154
5.936, 0.0010114, -0.00534708, -0.0138825, -0.0345222
5.97, 0.00109816, -0.00543438, -0.014067, -0.0345201
6.006, 0.00120411, -0.00554395, -0.0141956, -0.034518
6.04, 0.0013306, -0.00566577, -0.0141226, -0.0344965
6.076, 0.00142745, -0.00575277, -0.0140905, -0.0344612
6.112, 0.00151708, -0.00583353, -0.0140394, -0.0344338
6.148, 0.00161459, -0.00590231, -0.0139496, -0.0344138
6.184, 0.0016918, -0.00602093, -0.0137792, -0.0343811
6.218, 0.00173594, -0.00609673, -0.0134766, -0.0343533
6.256, 0.001787, -0.00619098, -0.0131715, -0.0343471
6.29, 0.00183743, -0.00627579, -0.0130467, -0.0343357
6.324, 0.0018963, -0.00637144, -0.0129505, -0.0343305
6.358, 0.00193496, -0.00642231, -0.0129518, -0.0343217
6.392, 0.00196585, -0.00644802, -0.0128485, -0.0343089
6.428, 0.00198386, -0.00643843, -0.0127382, -0.0342935
6.458, 0.00200307, -0.00642754, -0.0125823, -0.0342883
6.492, 0.00202483, -0.00641762, -0.0124362, -0.0342651
6.53, 0.00204573, -0.00640781, -0.0121931, -0.0342419
6.564, 0.00205477, -0.00642385, -0.0119601, -0.0342365
6.598, 0.00204311, -0.00647323, -0.0118034, -0.0342282
6.634, 0.00203923, -0.00650674, -0.0117362, -0.0342123
6.666, 0.00205116, -0.00653302, -0.0116384, -0.0342008
6.702, 0.0020653, -0.00655543, -0.0114999, -0.0341798
6.736, 0.00207489, -0.00657031, -0.0113816, -0.0341645
6.77, 0.00207553, -0.0065497, -0.0110574, -0.0341388
6.804, 0.00205896, -0.0064845, -0.0108082, -0.0341038
6.842, 0.00204425, -0.00640668, -0.010389, -0.0340623
6.876, 0.00204084, -0.00634472, -0.0100939, -0.0340467
6.91, 0.00203973, -0.00628478, -0.0098022, -0.0339884
6.946, 0.00204517, -0.00622501, -0.00935351, -0.0339429
6.976, 0.00213626, -0.0062124, -0.00895202, -0.0339229
7.01, 0.0022416, -0.00621526, -0.0085006, -0.0338873
7.044, 0.00236446, -0.00621477, -0.00803234, -0.0338639
7.078, 0.00245939, -0.0062106, -0.00756647, -0.0338512
7.112, 0.0025551, -0.006202, -0.00722957, -0.0338329
7.148, 0.00263756, -0.00620523, -0.00709439, -0.0338218
7.182, 0.00268759, -0.00624585, -0.00693495, -0.0338065
7.218, 0.00274164, -0.00627836, -0.00676164, -0.0337851
7.254, 0.00279142, -0.00630668, -0.00681265, -0.0337643
7.288, 0.00284388, -0.00632898, -0.006818, -0.0337667
7.322, 0.00290678, -0.00635181, -0.00699978, -0.0337655
7.356, 0.00293978, -0.00639045, -0.00744967, -0.0337736
7.39, 0.00294729, -0.00643545, -0.00781923, -0.0337777
7.426, 0.00297037, -0.00649924, -0.00818647, -0.0337807
7.454, 0.00298893, -0.00654367, -0.00841602, -0.0337947
7.486, 0.00301018, -0.00659267, -0.00875952, -0.0337958
7.522, 0.00302622, -0.00662703, -0.00913366, -0.0337945
7.56, 0.00301837, -0.00669793, -0.00943223, -0.0337935
7.594, 0.00300778, -0.00676323, -0.00977153, -0.0337886
7.63, 0.00300206, -0.00683358, -0.0102995, -0.0337884
7.67, 0.00300486, -0.00686929, -0.0106598, -0.0337909
7.704, 0.00301634, -0.0069198, -0.0111664, -0.03379
7.738, 0.00303323, -0.00694343, -0.0113157, -0.033796
7.774, 0.00299758, -0.00687686, -0.0113751, -0.0337978
7.808, 0.00296438, -0.00681485, -0.0114093, -0.0338154
7.842, 0.00296296, -0.0067722, -0.0114844, -0.0338392
7.878, 0.00295761, -0.00670508, -0.0113673, -0.0338526
