Stamp, X, Y, Z, Yaw
0, 1.53652e-18, -3.09299e-34, -0.0125467, -0.0360019
0.038, 1.55598e-18, -3.13216e-34, -0.0127056, -0.0367728
0.07, 1.54951e-18, -3.11914e-34, -0.0126527, -0.0372029
0.104, 1.54184e-18, -3.10369e-34, -0.01259, -0.0379535
0.138, 1.58777e-18, -3.19616e-34, -0.0129652, -0.0387207
0.17, 1.58698e-18, -3.19456e-34, -0.0129587, -0.0391997
0.206, 1.57836e-18, -3.17721e-34, -0.0128883, -0.0399012
0.24, 1.58482e-18, -3.19021e-34, -0.012941, -0.0405859
0.274, 1.57081e-18, -3.16201e-34, -0.0128267, -0.0408894
0.306, 1.55546e-18, -3.1311e-34, -0.0127013, -0.0415433
0.338, 1.54774e-18, -3.11557e-34, -0.0126383, -0.0422645
0.374, 1.60134e-18, -3.22347e-34, -0.0130759, -0.0425542
0.402, 1.65167e-18, -3.32477e-34, -0.0134869, -0.0431343
0.438, 1.70111e-18, -3.4243e-34, -0.0138906, -0.0435592
0.472, 1.74562e-18, -3.51389e-34, -0.014254, -0.043824
0.506, 1.79419e-18, -3.61167e-34, -0.0146507, -0.0442061
0.538, 1.83208e-18, -3.68793e-34, -0.01496, -0.0446207
0.576, 1.84555e-18, -3.71505e-34, -0.01507, -0.0448095
0.606, 1.83309e-18, -3.68998e-34, -0.0149683, -0.0451163
0.648, 1.81523e-18, -3.65403e-34, -0.0148225, -0.0453938
0.68, 1.83473e-18, -3.69327e-34, -0.0149817, -0.0455473
0.716, 1.83315e-18, -3.6901e-34, -0.0149688, -0.0458253
0.746, 1.83889e-18, -3.70166e-34, -0.0150157, -0.0462305
0.784, 1.83135e-18, -3.68646e-34, -0.0149541, -0.0464217
0.818, 1.79815e-18, -3.61965e-34, -0.014683, -0.0467687
0.852, 1.76091e-18, -3.54468e-34, -0.0143789, -0.0471395
0.886, 1.7361e-18, -3.49474e-34, -0.0141764, -0.0473952
0.92, 1.67993e-18, -3.38167e-34, -0.0137177, -0.0478863
0.954, 1.64445e-18, -3.31024e-34, -0.0134279, -0.0483847
0.988, 1.60259e-18, -3.22598e-34, -0.0130861, -0.0485769
1.022, 1.57745e-18, -3.17538e-34, -0.0128809, -0.0489664
1.056, 1.56299e-18, -3.14626e-34, -0.0127627, -0.0492855
1.09, 1.549e-18, -3.1181e-34, -0.0126485, -0.0494828
1.126, 1.57391e-18, -3.16825e-34, -0.0128519, -0.0498882
1.158, 1.58628e-18, -3.19315e-34, -0.012953, -0.0503122
1.192, 1.60712e-18, -3.2351e-34, -0.0131231, -0.050463
1.226, 1.68609e-18, -3.39406e-34, -0.013768, -0.05082
1.262, 1.7928e-18, -3.60888e-34, -0.0146393, -0.0511267
1.298, 1.8495e-18, -3.72301e-34, -0.0151023, -0.0512766
1.332, 1.85684e-18, -3.73779e-34, -0.0151623, -0.0515572
1.368, 1.81461e-18, -3.65277e-34, -0.0148174, -0.0518145
1.402, 1.82514e-18, -3.67398e-34, -0.0149034, -0.0519243
1.438, 1.79879e-18, -3.62093e-34, -0.0146882, -0.0522223
1.472, 1.73525e-18, -3.49303e-34, -0.0141694, -0.0524439
1.504, 1.64206e-18, -3.30543e-34, -0.0134084, -0.0525418
1.538, 1.58162e-18, -3.18376e-34, -0.0129149, -0.0528109
1.572, 1.49142e-18, -3.0022e-34, -0.0121784, -0.0531051
1.608, 1.35112e-18, -2.71977e-34, -0.0110327, -0.053271
1.64, 1.2151e-18, -2.44596e-34, -0.00992201, -0.0536132
1.674, 1.14125e-18, -2.29732e-34, -0.00931905, -0.0539758
1.71, 1.04278e-18, -2.0991e-34, -0.00851497, -0.054164
1.744, 9.68109e-19, -1.94879e-34, -0.00790521, -0.0545755
1.85, 7.44821e-19, -1.49931e-34, -0.00608192, -0.0557312
1.88, 6.68209e-19, -1.34509e-34, -0.00545634, -0.0561258
1.918, 5.75208e-19, -1.15788e-34, -0.00469693, -0.0563581
1.952, 4.54807e-19, -9.15517e-35, -0.00371378, -0.0567273
1.984, 3.9109e-19, -7.87258e-35, -0.0031935, -0.0570601
2.016, 2.96523e-19, -5.96895e-35, -0.00242129, -0.057248
2.054, 1.26631e-19, -2.54905e-35, -0.00103402, -0.0576447
2.09, -3.71211e-21, 7.47241e-37, 3.03117e-05, -0.0579512
2.126, -1.34571e-19, 2.70889e-35, 0.00109885, -0.0580801
2.162, -2.05725e-19, 4.1412e-35, 0.00167987, -0.0583371
2.198, -2.98852e-19, 6.01584e-35, 0.00244032, -0.0585599
