Stamp, Max volume, Current volume, Procentage
178.832, 2988, 422.761, 0.141486
180.33, 2988, 432.946, 0.144895
181.23, 2988, 436.703, 0.146152
182.73, 2988, 443.495, 0.148425
184.132, 2988, 452.029, 0.151281
185.33, 2988, 457.448, 0.153095
186.53, 2988, 462.325, 0.154727
188.33, 2988, 464.369, 0.155411
189.332, 2988, 466.063, 0.155978
190.83, 2988, 470.344, 0.157411
192.23, 2988, 472.85, 0.15825
194.03, 2988, 479.953, 0.160627
195.43, 2988, 482.395, 0.161444
196.93, 2988, 482.926, 0.161622
198.23, 2988, 488.581, 0.163514
199.63, 2988, 500.733, 0.167581
201.13, 2988, 545.169, 0.182453
203.23, 2988, 546.57, 0.182922
205.03, 2988, 555.58, 0.185937
206.078, 2988, 559.433, 0.187227
207.466, 2988, 562.439, 0.188233
209.254, 2988, 577.749, 0.193356
210.432, 2988, 578.904, 0.193743
212.436, 2988, 583.884, 0.19541
214.03, 2988, 587.192, 0.196517
215.434, 2988, 590.333, 0.197568
216.83, 2988, 590.989, 0.197787
217.83, 2988, 591.147, 0.19784
218.93, 2988, 591.198, 0.197857
220.43, 2988, 591.372, 0.197916
221.33, 2988, 591.493, 0.197956
222.43, 2988, 591.701, 0.198026
223.33, 2988, 591.929, 0.198102
224.33, 2988, 592.144, 0.198174
225.132, 2988, 592.602, 0.198327
226.23, 2988, 593.738, 0.198707
227.332, 2988, 595.963, 0.199452
228.532, 2988, 597.949, 0.200117
229.63, 2988, 598.458, 0.200287
230.73, 2988, 605.231, 0.202554
232.43, 2988, 605.571, 0.202668
233.632, 2988, 605.574, 0.202669
235.03, 2988, 605.643, 0.202692
236.43, 2988, 605.698, 0.20271
237.832, 2988, 610.102, 0.204184
239.466, 2988, 635.673, 0.212742
241.356, 2988, 636.977, 0.213178
243.134, 2988, 640.731, 0.214435
244.836, 2988, 644.59, 0.215726
246.832, 2988, 650.103, 0.217571
