Stamp, Min, Max, Current closest distance, Mean closest distance, Current closest router distance, Min altitude, Max altitude, Current closest altitude, Mean closest altitude
4.318, 1, 5, 3.42794, 3.43014, -1, -1, -1, 0.260398, 0.260395
4.352, 1, 5, 3.42771, 3.43011, -1, -1, -1, 0.263218, 0.260436
4.388, 1, 5, 3.42713, 3.43006, -1, -1, -1, 0.268173, 0.260545
4.42, 1, 5, 3.42794, 3.43003, -1, -1, -1, 0.272555, 0.260711
4.454, 1, 5, 3.4273, 3.43, -1, -1, -1, 0.276874, 0.260933
4.488, 1, 5, 3.42672, 3.42995, -1, -1, -1, 0.281615, 0.261212
4.524, 1, 5, 3.42615, 3.4299, -1, -1, -1, 0.286746, 0.261553
4.656, 1, 5, 3.3745, 3.42776, -1, -1, -1, 0.303135, 0.263337
4.694, 1, 5, 3.37409, 3.42709, -1, -1, -1, 0.308967, 0.263907
4.726, 1, 5, 3.37369, 3.42643, -1, -1, -1, 0.315305, 0.264542
4.764, 1, 5, 3.37477, 3.4258, -1, -1, -1, 0.319815, 0.265216
4.802, 1, 5, 3.37428, 3.42518, -1, -1, -1, 0.324585, 0.265931
4.84, 1, 5, 3.37372, 3.42457, -1, -1, -1, 0.330804, 0.266703
4.874, 1, 5, 3.37332, 3.42396, -1, -1, -1, 0.335647, 0.267514
4.908, 1, 5, 3.37296, 3.42337, -1, -1, -1, 0.340712, 0.268366
4.942, 1, 5, 3.37263, 3.42279, -1, -1, -1, 0.345523, 0.269252
4.976, 1, 5, 3.37238, 3.42221, -1, -1, -1, 0.349164, 0.270161
5.01, 1, 5, 3.37201, 3.42165, -1, -1, -1, 0.355075, 0.271115
5.046, 1, 5, 3.3718, 3.4211, -1, -1, -1, 0.358933, 0.27209
5.08, 1, 5, 3.37155, 3.42055, -1, -1, -1, 0.364004, 0.2731
5.114, 1, 5, 3.37131, 3.42002, -1, -1, -1, 0.369383, 0.274147
5.212, 1, 5, 3.37079, 3.41847, -1, -1, -1, 0.382508, 0.277428
5.25, 1, 5, 3.37065, 3.41797, -1, -1, -1, 0.387113, 0.27857
5.286, 1, 5, 3.37187, 3.41749, -1, -1, -1, 0.391401, 0.279734
5.32, 1, 5, 3.37161, 3.41703, -1, -1, -1, 0.396081, 0.280921
5.358, 1, 5, 3.37146, 3.41657, -1, -1, -1, 0.401154, 0.282135
5.392, 1, 5, 3.37136, 3.41611, -1, -1, -1, 0.405109, 0.283365
5.426, 1, 5, 3.37128, 3.41567, -1, -1, -1, 0.409355, 0.284612
5.462, 1, 5, 3.3712, 3.41523, -1, -1, -1, 0.413968, 0.285881
5.496, 1, 5, 3.37115, 3.41481, -1, -1, -1, 0.418772, 0.287171
5.53, 1, 5, 3.37123, 3.41439, -1, -1, -1, 0.422692, 0.288474
5.564, 1, 5, 3.3714, 3.41398, -1, -1, -1, 0.427172, 0.289795
5.6, 1, 5, 3.37158, 3.41358, -1, -1, -1, 0.431228, 0.291129
5.634, 1, 5, 3.37176, 3.41319, -1, -1, -1, 0.435324, 0.292477
5.666, 1, 5, 3.3719, 3.4128, -1, -1, -1, 0.438184, 0.293826
5.772, 1, 5, 3.37306, 3.41172, -1, -1, -1, 0.451195, 0.297963
5.808, 1, 5, 3.37359, 3.41138, -1, -1, -1, 0.454625, 0.299362
5.834, 1, 5, 3.37422, 3.41105, -1, -1, -1, 0.458156, 0.300767
5.866, 1, 5, 3.37491, 3.41073, -1, -1, -1, 0.461468, 0.302177
5.902, 1, 5, 3.37571, 3.41043, -1, -1, -1, 0.464849, 0.303591
5.938, 1, 5, 3.37657, 3.41013, -1, -1, -1, 0.467985, 0.305009
5.97, 1, 5, 3.37749, 3.40985, -1, -1, -1, 0.471155, 0.306429
6.004, 1, 5, 3.37986, 3.4096, -1, -1, -1, 0.474117, 0.30785
6.038, 1, 5, 3.38068, 3.40936, -1, -1, -1, 0.477218, 0.309273
6.07, 1, 5, 3.38137, 3.40912, -1, -1, -1, 0.479957, 0.310695
6.104, 1, 5, 3.38224, 3.4089, -1, -1, -1, 0.483268, 0.312122
6.14, 1, 5, 3.38303, 3.40869, -1, -1, -1, 0.48601, 0.313547
6.172, 1, 5, 3.3836, 3.40849, -1, -1, -1, 0.488027, 0.314965
6.206, 1, 5, 3.38448, 3.40829, -1, -1, -1, 0.491214, 0.316387
6.242, 1, 5, 3.38497, 3.40811, -1, -1, -1, 0.493643, 0.317805
6.276, 1, 5, 3.3854, 3.40793, -1, -1, -1, 0.495821, 0.319218
6.31, 1, 5, 3.3858, 3.40775, -1, -1, -1, 0.497899, 0.320625
6.414, 1, 5, 3.38678, 3.40726, -1, -1, -1, 0.503656, 0.32481
6.448, 1, 5, 3.38693, 3.40711, -1, -1, -1, 0.50535, 0.326188
6.484, 1, 5, 3.38709, 3.40695, -1, -1, -1, 0.507453, 0.327562
6.518, 1, 5, 3.38719, 3.40681, -1, -1, -1, 0.508779, 0.328924
6.554, 1, 5, 3.38728, 3.40666, -1, -1, -1, 0.511009, 0.330283
6.588, 1, 5, 3.38733, 3.40652, -1, -1, -1, 0.512586, 0.331633
6.628, 1, 5, 3.38743, 3.40638, -1, -1, -1, 0.514155, 0.332975
6.66, 1, 5, 3.38751, 3.40624, -1, -1, -1, 0.515706, 0.334309
6.694, 1, 5, 3.3876, 3.4061, -1, -1, -1, 0.517499, 0.335637
6.728, 1, 5, 3.38768, 3.40597, -1, -1, -1, 0.518939, 0.336955
6.762, 1, 5, 3.38773, 3.40584, -1, -1, -1, 0.520234, 0.338265
6.798, 1, 5, 3.38784, 3.40571, -1, -1, -1, 0.521968, 0.339567
6.832, 1, 5, 3.38793, 3.40559, -1, -1, -1, 0.522999, 0.340859
6.868, 1, 5, 3.38803, 3.40547, -1, -1, -1, 0.52426, 0.342142
6.902, 1, 5, 3.38811, 3.40534, -1, -1, -1, 0.525074, 0.343412
6.936, 1, 5, 3.38819, 3.40523, -1, -1, -1, 0.526411, 0.344674
7.07, 1, 5, 3.38832, 3.40488, -1, -1, -1, 0.530115, 0.348411
7.092, 1, 5, 3.38831, 3.40477, -1, -1, -1, 0.531382, 0.349639
7.114, 1, 5, 3.38829, 3.40466, -1, -1, -1, 0.532738, 0.350859
7.148, 1, 5, 3.38827, 3.40455, -1, -1, -1, 0.534025, 0.352072
7.182, 1, 5, 3.38824, 3.40445, -1, -1, -1, 0.535523, 0.353279
7.218, 1, 5, 3.3882, 3.40434, -1, -1, -1, 0.536923, 0.35448
7.25, 1, 5, 3.38816, 3.40424, -1, -1, -1, 0.538278, 0.355673
7.284, 1, 5, 3.38811, 3.40413, -1, -1, -1, 0.53968, 0.35686
7.318, 1, 5, 3.38805, 3.40403, -1, -1, -1, 0.540875, 0.35804
7.352, 1, 5, 3.38799, 3.40393, -1, -1, -1, 0.542032, 0.359212
7.384, 1, 5, 3.38793, 3.40382, -1, -1, -1, 0.542983, 0.360375
7.418, 1, 5, 3.3881, 3.40373, -1, -1, -1, 0.543492, 0.361527
7.454, 1, 5, 3.38827, 3.40363, -1, -1, -1, 0.543731, 0.362665
7.492, 1, 5, 3.38846, 3.40353, -1, -1, -1, 0.544187, 0.363793
7.528, 1, 5, 3.3886, 3.40344, -1, -1, -1, 0.544763, 0.36491
7.562, 1, 5, 3.38875, 3.40335, -1, -1, -1, 0.545433, 0.366017
7.598, 1, 5, 3.38903, 3.40327, -1, -1, -1, 0.546015, 0.367115
7.662, 1, 5, 3.39005, 3.4031, -1, -1, -1, 0.547932, 0.369288
7.692, 1, 5, 3.39057, 3.40303, -1, -1, -1, 0.549681, 0.370369
7.726, 1, 5, 3.39096, 3.40296, -1, -1, -1, 0.550799, 0.371443
7.76, 1, 5, 3.39132, 3.40289, -1, -1, -1, 0.551733, 0.372509
7.796, 1, 5, 3.39162, 3.40282, -1, -1, -1, 0.552214, 0.373567
7.83, 1, 5, 3.39189, 3.40276, -1, -1, -1, 0.552924, 0.374615
7.866, 1, 5, 3.39214, 3.4027, -1, -1, -1, 0.553762, 0.375657
7.9, 1, 5, 3.39236, 3.40264, -1, -1, -1, 0.554594, 0.376691
7.934, 1, 5, 3.39256, 3.40258, -1, -1, -1, 0.555353, 0.377718
7.97, 1, 5, 3.39273, 3.40252, -1, -1, -1, 0.556184, 0.378738
8.004, 1, 5, 3.3927, 3.40247, -1, -1, -1, 0.557034, 0.379751
8.038, 1, 5, 3.39264, 3.40241, -1, -1, -1, 0.557951, 0.380758
8.072, 1, 5, 3.39255, 3.40235, -1, -1, -1, 0.558821, 0.381758
8.106, 1, 5, 3.39244, 3.4023, -1, -1, -1, 0.559565, 0.382751
8.14, 1, 5, 3.3923, 3.40224, -1, -1, -1, 0.560277, 0.383738
8.174, 1, 5, 3.39213, 3.40219, -1, -1, -1, 0.560941, 0.384717
8.208, 1, 5, 3.39233, 3.40213, -1, -1, -1, 0.56185, 0.38569
8.242, 1, 5, 3.39249, 3.40208, -1, -1, -1, 0.563077, 0.386659
8.276, 1, 5, 3.39264, 3.40203, -1, -1, -1, 0.564668, 0.387627
8.31, 1, 5, 3.3942, 3.40199, -1, -1, -1, 0.566002, 0.388591
8.452, 1, 5, 3.39483, 3.40183, -1, -1, -1, 0.570125, 0.392403
8.488, 1, 5, 3.39499, 3.40179, -1, -1, -1, 0.570844, 0.393343
8.524, 1, 5, 3.39515, 3.40176, -1, -1, -1, 0.571461, 0.394275
8.562, 1, 5, 3.39521, 3.40172, -1, -1, -1, 0.571474, 0.395198
8.596, 1, 5, 3.39522, 3.40169, -1, -1, -1, 0.571453, 0.396111
8.632, 1, 5, 3.39521, 3.40166, -1, -1, -1, 0.571493, 0.397015
8.666, 1, 5, 3.39515, 3.40162, -1, -1, -1, 0.571595, 0.397911
8.702, 1, 5, 3.39507, 3.40159, -1, -1, -1, 0.571452, 0.398796
8.738, 1, 5, 3.39501, 3.40156, -1, -1, -1, 0.571282, 0.399672
8.772, 1, 5, 3.39486, 3.40152, -1, -1, -1, 0.571117, 0.400537
8.808, 1, 5, 3.39471, 3.40149, -1, -1, -1, 0.57059, 0.401392
8.844, 1, 5, 3.39449, 3.40145, -1, -1, -1, 0.570244, 0.402236
8.878, 1, 5, 3.39433, 3.40142, -1, -1, -1, 0.570017, 0.403071
8.912, 1, 5, 3.39413, 3.40138, -1, -1, -1, 0.569738, 0.403896
8.948, 1, 5, 3.39386, 3.40134, -1, -1, -1, 0.569611, 0.404712
8.982, 1, 5, 3.3936, 3.40131, -1, -1, -1, 0.569517, 0.40552
9.018, 1, 5, 3.3933, 3.40127, -1, -1, -1, 0.570385, 0.406324
9.054, 1, 5, 3.39294, 3.40123, -1, -1, -1, 0.571338, 0.407125
9.088, 1, 5, 3.39261, 3.40119, -1, -1, -1, 0.572253, 0.407923
9.326, 1, 5, 3.39027, 3.40091, -1, -1, -1, 0.575956, 0.412623
9.37, 1, 5, 3.38996, 3.40086, -1, -1, -1, 0.576131, 0.413387
9.402, 1, 5, 3.38956, 3.4008, -1, -1, -1, 0.576443, 0.414145
9.438, 1, 5, 3.38926, 3.40075, -1, -1, -1, 0.576685, 0.414898
9.472, 1, 5, 3.38908, 3.4007, -1, -1, -1, 0.577162, 0.415646
9.502, 1, 5, 3.38881, 3.40064, -1, -1, -1, 0.577897, 0.41639
9.538, 1, 5, 3.38861, 3.40059, -1, -1, -1, 0.578815, 0.417132
9.574, 1, 5, 3.38842, 3.40053, -1, -1, -1, 0.579484, 0.41787
9.61, 1, 5, 3.38818, 3.40048, -1, -1, -1, 0.580204, 0.418604
9.646, 1, 5, 3.3878, 3.40042, -1, -1, -1, 0.580876, 0.419335
9.68, 1, 5, 3.38737, 3.40036, -1, -1, -1, 0.581355, 0.420062
9.712, 1, 5, 3.3869, 3.4003, -1, -1, -1, 0.58153, 0.420782
9.756, 1, 5, 3.38649, 3.40024, -1, -1, -1, 0.581749, 0.421498
9.788, 1, 5, 3.38609, 3.40018, -1, -1, -1, 0.581894, 0.422208
9.82, 1, 5, 3.38569, 3.40011, -1, -1, -1, 0.582128, 0.422912
9.862, 1, 5, 3.38513, 3.40005, -1, -1, -1, 0.581978, 0.42361
9.906, 1, 5, 3.38456, 3.39998, -1, -1, -1, 0.58161, 0.4243
10.198, 1, 5, 3.38095, 3.39952, -1, -1, -1, 0.575635, 0.428235
10.238, 1, 5, 3.3804, 3.39944, -1, -1, -1, 0.574086, 0.428853
10.28, 1, 5, 3.38014, 3.39936, -1, -1, -1, 0.573361, 0.429463
10.314, 1, 5, 3.37987, 3.39928, -1, -1, -1, 0.572745, 0.430065
10.354, 1, 5, 3.3796, 3.3992, -1, -1, -1, 0.57239, 0.43066
10.404, 1, 5, 3.37939, 3.39911, -1, -1, -1, 0.572122, 0.43125
10.452, 1, 5, 3.37862, 3.39903, -1, -1, -1, 0.571092, 0.43183
10.502, 1, 5, 3.37818, 3.39894, -1, -1, -1, 0.570651, 0.432404
10.544, 1, 5, 3.37717, 3.39885, -1, -1, -1, 0.569505, 0.432968
10.584, 1, 5, 3.37675, 3.39876, -1, -1, -1, 0.569168, 0.433526
10.618, 1, 5, 3.3763, 3.39867, -1, -1, -1, 0.568977, 0.434079
10.66, 1, 5, 3.37562, 3.39858, -1, -1, -1, 0.569165, 0.434628
10.696, 1, 5, 3.37507, 3.39848, -1, -1, -1, 0.569419, 0.435174
10.74, 1, 5, 3.37454, 3.39839, -1, -1, -1, 0.569713, 0.435716
10.784, 1, 5, 3.37356, 3.39829, -1, -1, -1, 0.570127, 0.436256
10.824, 1, 5, 3.37296, 3.39818, -1, -1, -1, 0.570525, 0.436793
10.866, 1, 5, 3.37238, 3.39808, -1, -1, -1, 0.570833, 0.437327
10.908, 1, 5, 3.37184, 3.39798, -1, -1, -1, 0.570994, 0.437858
11.12, 1, 5, 3.36929, 3.39754, -1, -1, -1, 0.571752, 0.439945
11.166, 1, 5, 3.3688, 3.39743, -1, -1, -1, 0.571802, 0.440458
11.22, 1, 5, 3.36876, 3.39732, -1, -1, -1, 0.571845, 0.440967
11.272, 1, 5, 3.36886, 3.39721, -1, -1, -1, 0.571665, 0.441472
11.322, 1, 5, 3.36893, 3.3971, -1, -1, -1, 0.571541, 0.441972
11.384, 1, 5, 3.36914, 3.39699, -1, -1, -1, 0.571186, 0.442467
11.442, 1, 5, 3.36924, 3.39689, -1, -1, -1, 0.571337, 0.442959
11.496, 1, 5, 3.3693, 3.39678, -1, -1, -1, 0.571471, 0.443448
11.558, 1, 5, 3.36945, 3.39668, -1, -1, -1, 0.571883, 0.443934
11.614, 1, 5, 3.36913, 3.39658, -1, -1, -1, 0.571994, 0.444418
11.664, 1, 5, 3.36876, 3.39647, -1, -1, -1, 0.571994, 0.444897
11.712, 1, 5, 3.3681, 3.39636, -1, -1, -1, 0.571882, 0.445373
11.758, 1, 5, 3.36774, 3.39626, -1, -1, -1, 0.571925, 0.445845
11.802, 1, 5, 3.36754, 3.39615, -1, -1, -1, 0.571982, 0.446314
11.852, 1, 5, 3.36659, 3.39604, -1, -1, -1, 0.571869, 0.446779
11.902, 1, 5, 3.36621, 3.39593, -1, -1, -1, 0.572054, 0.447241
11.972, 1, 5, 3.36547, 3.39582, -1, -1, -1, 0.572456, 0.447702
12.122, 1, 5, 3.3649, 3.39548, -1, -1, -1, 0.575725, 0.449086
12.2, 1, 5, 3.36484, 3.39537, -1, -1, -1, 0.577591, 0.449551
12.266, 1, 5, 3.36477, 3.39526, -1, -1, -1, 0.578464, 0.450017
12.324, 1, 5, 3.36416, 3.39515, -1, -1, -1, 0.579392, 0.450482
12.386, 1, 5, 3.36367, 3.39504, -1, -1, -1, 0.580385, 0.450948
12.452, 1, 5, 3.36332, 3.39492, -1, -1, -1, 0.581339, 0.451413
12.526, 1, 5, 3.36305, 3.39481, -1, -1, -1, 0.582222, 0.451879
12.584, 1, 5, 3.36291, 3.3947, -1, -1, -1, 0.582875, 0.452343
12.642, 1, 5, 3.36287, 3.39458, -1, -1, -1, 0.582913, 0.452805
12.7, 1, 5, 3.36279, 3.39447, -1, -1, -1, 0.582438, 0.453261
12.766, 1, 5, 3.36278, 3.39436, -1, -1, -1, 0.581931, 0.453713
12.828, 1, 5, 3.36284, 3.39425, -1, -1, -1, 0.581705, 0.45416
12.89, 1, 5, 3.36284, 3.39414, -1, -1, -1, 0.581684, 0.454605
13.098, 1, 5, 3.06039, 3.39173, -1, -1, -1, 0.582088, 0.455918
13.18, 1, 5, 3.06079, 3.39059, -1, -1, -1, 0.583099, 0.456355
13.258, 1, 5, 3.06121, 3.38947, -1, -1, -1, 0.583437, 0.45679
13.33, 1, 5, 3.06171, 3.38835, -1, -1, -1, 0.583555, 0.457223
13.418, 1, 5, 3.0625, 3.38724, -1, -1, -1, 0.582989, 0.457651
13.494, 1, 5, 3.06283, 3.38614, -1, -1, -1, 0.582719, 0.458074
13.57, 1, 5, 3.06326, 3.38505, -1, -1, -1, 0.58234, 0.458494
13.834, 1, 5, 2.84078, 3.38033, -1, -1, -1, 0.584332, 0.459748
13.918, 1, 5, 2.84132, 3.37853, -1, -1, -1, 0.585389, 0.460167
13.986, 1, 5, 2.84217, 3.37675, -1, -1, -1, 0.587073, 0.460588
14.094, 1, 5, 2.84303, 3.37499, -1, -1, -1, 0.58814, 0.461011
14.174, 1, 5, 2.84347, 3.37323, -1, -1, -1, 0.588596, 0.461432
14.48, 1, 5, 2.84362, 3.36804, -1, -1, -1, 0.590509, 0.462688
14.556, 1, 5, 2.84319, 3.36633, -1, -1, -1, 0.59141, 0.463108
14.646, 1, 5, 2.84228, 3.36463, -1, -1, -1, 0.592653, 0.463528
14.746, 1, 5, 2.84159, 3.36294, -1, -1, -1, 0.593536, 0.463949
15.102, 1, 5, 2.81452, 3.35783, -1, -1, -1, 0.608687, 0.465254
15.182, 1, 5, 2.81891, 3.35611, -1, -1, -1, 0.62072, 0.465751
15.27, 1, 5, 2.82576, 3.35442, -1, -1, -1, 0.626963, 0.466264
15.38, 1, 5, 2.84098, 3.35279, -1, -1, -1, 0.635682, 0.466802
15.742, 1, 5, 2.91586, 3.34835, -1, -1, -1, 0.690179, 0.468692
15.832, 1, 5, 2.93038, 3.34704, -1, -1, -1, 0.710551, 0.46945
16.18, 1, 5, 2.98207, 3.3435, -1, -1, -1, 0.756852, 0.470343
16.278, 1, 5, 3.00064, 3.34244, -1, -1, -1, 0.731504, 0.471151
16.49, 1, 5, 3.03312, 3.34047, -1, -1, -1, 0.686038, 0.472563
16.646, 1, 5, 3.05532, 3.33959, -1, -1, -1, 0.661372, 0.473142
16.748, 1, 5, 3.07146, 3.33877, -1, -1, -1, 0.649812, 0.473682
16.854, 1, 5, 3.08768, 3.33801, -1, -1, -1, 0.653118, 0.474229
16.962, 1, 5, 3.11086, 3.33732, -1, -1, -1, 0.657275, 0.474786
17.074, 1, 5, 3.15219, 3.33676, -1, -1, -1, 0.660986, 0.47535
17.186, 1, 5, 3.18869, 3.33631, -1, -1, -1, 0.66787, 0.475932
17.298, 1, 5, 3.23183, 3.33599, -1, -1, -1, 0.678943, 0.476543
17.51, 1, 5, 3.31998, 3.33595, -1, -1, -1, 0.692512, 0.477192
17.602, 1, 5, 3.36176, 3.33602, -1, -1, -1, 0.699378, 0.477857
17.718, 1, 5, 3.41054, 3.33624, -1, -1, -1, 0.705539, 0.478537
17.828, 1, 5, 3.45894, 3.33661, -1, -1, -1, 0.71361, 0.479236
17.946, 1, 5, 3.505, 3.33711, -1, -1, -1, 0.717305, 0.479943
18.054, 1, 5, 3.55041, 3.33774, -1, -1, -1, 0.725318, 0.480669
18.168, 1, 5, 3.59115, 3.33849, -1, -1, -1, 0.72698, 0.481395
18.454, 1, 5, 3.69919, 3.34043, -1, -1, -1, 0.737079, 0.482884
18.614, 1, 5, 3.74675, 3.34162, -1, -1, -1, 0.741178, 0.48364
18.736, 1, 5, 3.79301, 3.34294, -1, -1, -1, 0.745945, 0.484404
18.866, 1, 5, 3.82506, 3.34434, -1, -1, -1, 0.742898, 0.485156
18.98, 1, 5, 3.86708, 3.34585, -1, -1, -1, 0.723204, 0.485846
19.09, 1, 5, 3.90446, 3.34747, -1, -1, -1, 0.708289, 0.486489
19.21, 1, 5, 3.94129, 3.34918, -1, -1, -1, 0.694295, 0.487087
19.316, 1, 5, 3.98428, 3.351, -1, -1, -1, 0.68323, 0.487651
19.664, 1, 5, 4.1311, 3.35734, -1, -1, -1, 0.651723, 0.489114
19.792, 1, 5, 4.19044, 3.35971, -1, -1, -1, 0.642566, 0.48955
19.916, 1, 5, 4.24635, 3.36222, -1, -1, -1, 0.635891, 0.489965
20.034, 1, 5, 4.30273, 3.36488, -1, -1, -1, 0.625908, 0.490349
20.174, 1, 5, 4.35776, 3.36767, -1, -1, -1, 0.621059, 0.490717
20.304, 1, 5, 4.39535, 3.37056, -1, -1, -1, 0.617004, 0.491072
20.416, 1, 5, 4.4301, 3.37353, -1, -1, -1, 0.615669, 0.491421
20.836, 1, 5, 4.57115, 3.38309, -1, -1, -1, 0.737299, 0.492967
20.938, 1, 5, 4.60199, 3.38647, -1, -1, -1, 0.764144, 0.493718
21.058, 1, 5, 4.54043, 3.38966, -1, -1, -1, 0.802901, 0.494572
21.214, 1, 5, 4.46684, 3.39263, -1, -1, -1, 0.832871, 0.495504
21.358, 1, 5, 4.39119, 3.39537, -1, -1, -1, 0.86332, 0.496514
21.49, 1, 5, 4.32005, 3.3979, -1, -1, -1, 0.887127, 0.497585
21.624, 1, 5, 4.24186, 3.40021, -1, -1, -1, 0.910603, 0.498713
21.906, 1, 5, 4.0865, 3.40412, -1, -1, -1, 0.947198, 0.501119
22.048, 1, 5, 4.01927, 3.40579, -1, -1, -1, 0.943447, 0.502318
22.19, 1, 5, 3.95183, 3.40726, -1, -1, -1, 0.937783, 0.503495
22.34, 1, 5, 3.89654, 3.40858, -1, -1, -1, 0.934845, 0.504658
22.536, 1, 5, 3.81719, 3.40968, -1, -1, -1, 0.927893, 0.505795
22.936, 1, 5, 3.69903, 3.41139, -1, -1, -1, 0.923495, 0.508031
23.176, 1, 5, 3.63458, 3.41198, -1, -1, -1, 0.927761, 0.509151
23.328, 1, 5, 3.60889, 3.4125, -1, -1, -1, 0.931231, 0.510273
23.524, 1, 5, 3.57857, 3.41294, -1, -1, -1, 0.936381, 0.511404
23.716, 1, 5, 3.54122, 3.41328, -1, -1, -1, 0.941949, 0.512543
