Stamp, Max volume, Current volume, Procentage
0.434, 2988, 7.14, 0.00238956
0.74, 2988, 7.221, 0.00241667
1.44, 2988, 8.479, 0.00283768
2.14, 2988, 9.468, 0.00316867
2.84, 2988, 26.199, 0.00876807
3.74, 2988, 64.1, 0.0214525
4.44, 2988, 94.129, 0.0315023
5.24, 2988, 129.001, 0.043173
6.04, 2988, 156.663, 0.0524307
6.84, 2988, 161.426, 0.0540248
7.54, 2988, 163.536, 0.0547309
8.24, 2988, 165.3, 0.0553213
8.84, 2988, 165.925, 0.0555305
9.34, 2988, 166.355, 0.0556744
9.84, 2988, 166.562, 0.0557436
10.44, 2988, 166.691, 0.0557868
11.14, 2988, 166.742, 0.0558039
12.04, 2988, 168.179, 0.0562848
13.34, 2988, 173.947, 0.0582152
14.84, 2988, 178.727, 0.0598149
15.84, 2988, 179.549, 0.06009
16.74, 2988, 180.561, 0.0604287
17.44, 2988, 184.776, 0.0618394
18.44, 2988, 185.447, 0.0620639
19.34, 2988, 185.479, 0.0620746
20.14, 2988, 185.931, 0.0622259
20.94, 2988, 186.595, 0.0624481
21.44, 2988, 186.705, 0.0624849
22.04, 2988, 186.889, 0.0625465
22.64, 2988, 187.234, 0.062662
23.54, 2988, 187.234, 0.062662
24.44, 2988, 193.363, 0.0647132
25.24, 2988, 195.557, 0.0654475
26.142, 2988, 195.557, 0.0654475
27.94, 2988, 206.684, 0.0691714
29.14, 2988, 209.259, 0.0700331
30.542, 2988, 215.23, 0.0720315
32.04, 2988, 215.31, 0.0720582
33.24, 2988, 215.451, 0.0721054
34.34, 2988, 215.484, 0.0721165
35.44, 2988, 215.735, 0.0722005
36.74, 2988, 215.735, 0.0722005
38.24, 2988, 217.704, 0.0728594
39.54, 2988, 220.622, 0.073836
40.64, 2988, 220.84, 0.073909
41.64, 2988, 220.96, 0.0739491
42.54, 2988, 221.337, 0.0740753
43.44, 2988, 221.541, 0.0741436
44.44, 2988, 221.541, 0.0741436
45.34, 2988, 221.541, 0.0741436
46.24, 2988, 221.541, 0.0741436
47.044, 2988, 221.868, 0.074253
47.94, 2988, 223.007, 0.0746342
49.24, 2988, 224.43, 0.0751104
50.04, 2988, 225.012, 0.0753052
51.04, 2988, 225.182, 0.0753621
52.14, 2988, 225.661, 0.0755224
52.94, 2988, 225.661, 0.0755224
54.24, 2988, 225.661, 0.0755224
55.342, 2988, 225.661, 0.0755224
57.14, 2988, 225.661, 0.0755224
58.34, 2988, 225.661, 0.0755224
59.342, 2988, 225.661, 0.0755224
60.94, 2988, 225.661, 0.0755224
62.04, 2988, 257.612, 0.0862155
63.14, 2988, 275.841, 0.0923163
64.442, 2988, 280.041, 0.0937219
65.74, 2988, 283.373, 0.094837
66.84, 2988, 284.08, 0.0950736
68.04, 2988, 294.982, 0.0987222
69.14, 2988, 305.955, 0.102395
70.34, 2988, 309.928, 0.103724
71.54, 2988, 312.506, 0.104587
72.64, 2988, 313.924, 0.105062
74.04, 2988, 313.946, 0.105069
75.24, 2988, 314.742, 0.105335
76.448, 2988, 314.925, 0.105397
77.244, 2988, 314.974, 0.105413
78.64, 2988, 315.501, 0.105589
79.84, 2988, 315.71, 0.105659
81.04, 2988, 316.856, 0.106043
82.64, 2988, 318.26, 0.106513
83.74, 2988, 330.761, 0.110696
85.14, 2988, 345.972, 0.115787
86.04, 2988, 356.177, 0.119202
87.44, 2988, 368.591, 0.123357
88.44, 2988, 370.113, 0.123866
89.74, 2988, 387.475, 0.129677
91.54, 2988, 391.884, 0.131153
93.34, 2988, 399.49, 0.133698
94.44, 2988, 404.855, 0.135494
95.94, 2988, 411.584, 0.137746
97.244, 2988, 419.28, 0.140321
98.74, 2988, 421.99, 0.141228
100.64, 2988, 428.523, 0.143415
101.64, 2988, 436.251, 0.146001
102.842, 2988, 451.982, 0.151266
104.34, 2988, 469.882, 0.157256
105.642, 2988, 474.301, 0.158735
