Stamp, Max volume, Current volume, Procentage
0.288, 2988, 7.105, 0.00237784
0.388, 2988, 7.105, 0.00237784
0.688, 2988, 7.109, 0.00237918
1.188, 2988, 7.122, 0.00238353
1.588, 2988, 7.126, 0.00238487
2.088, 2988, 7.126, 0.00238487
2.488, 2988, 7.131, 0.00238655
2.788, 2988, 7.131, 0.00238655
3.188, 2988, 7.131, 0.00238655
3.688, 2988, 7.137, 0.00238855
3.988, 2988, 7.14, 0.00238956
4.388, 2988, 7.14, 0.00238956
4.788, 2988, 7.14, 0.00238956
5.188, 2988, 7.14, 0.00238956
5.588, 2988, 7.14, 0.00238956
6.088, 2988, 7.14, 0.00238956
6.588, 2988, 7.14, 0.00238956
7.088, 2988, 7.14, 0.00238956
7.488, 2988, 7.14, 0.00238956
7.988, 2988, 7.14, 0.00238956
8.388, 2988, 7.145, 0.00239123
8.79, 2988, 7.154, 0.00239424
9.288, 2988, 7.154, 0.00239424
9.788, 2988, 7.154, 0.00239424
10.288, 2988, 7.163, 0.00239726
10.788, 2988, 7.168, 0.00239893
11.188, 2988, 7.168, 0.00239893
11.788, 2988, 7.168, 0.00239893
12.288, 2988, 7.168, 0.00239893
12.788, 2988, 7.168, 0.00239893
13.288, 2988, 7.168, 0.00239893
13.788, 2988, 7.168, 0.00239893
14.188, 2988, 7.168, 0.00239893
14.688, 2988, 7.168, 0.00239893
15.088, 2988, 7.168, 0.00239893
15.488, 2988, 7.168, 0.00239893
16.088, 2988, 7.168, 0.00239893
16.688, 2988, 7.168, 0.00239893
17.188, 2988, 7.168, 0.00239893
17.588, 2988, 7.168, 0.00239893
18.088, 2988, 7.168, 0.00239893
18.488, 2988, 7.168, 0.00239893
19.088, 2988, 7.168, 0.00239893
19.588, 2988, 7.168, 0.00239893
19.988, 2988, 7.168, 0.00239893
20.488, 2988, 7.168, 0.00239893
20.988, 2988, 7.168, 0.00239893
21.488, 2988, 7.168, 0.00239893
21.988, 2988, 7.168, 0.00239893
22.388, 2988, 7.168, 0.00239893
22.788, 2988, 7.168, 0.00239893
23.388, 2988, 7.168, 0.00239893
23.788, 2988, 7.168, 0.00239893
24.196, 2988, 7.168, 0.00239893
24.788, 2988, 7.168, 0.00239893
25.288, 2988, 7.168, 0.00239893
25.688, 2988, 7.168, 0.00239893
26.388, 2988, 7.168, 0.00239893
26.888, 2988, 7.168, 0.00239893
27.288, 2988, 7.168, 0.00239893
27.688, 2988, 7.168, 0.00239893
28.088, 2988, 7.168, 0.00239893
28.49, 2988, 7.168, 0.00239893
28.988, 2988, 7.168, 0.00239893
29.49, 2988, 7.168, 0.00239893
30.088, 2988, 7.168, 0.00239893
30.688, 2988, 7.168, 0.00239893
31.188, 2988, 7.168, 0.00239893
31.688, 2988, 7.168, 0.00239893
32.188, 2988, 7.168, 0.00239893
32.688, 2988, 7.168, 0.00239893
32.988, 2988, 7.168, 0.00239893
33.488, 2988, 7.168, 0.00239893
33.988, 2988, 7.168, 0.00239893
34.39, 2988, 7.168, 0.00239893
34.888, 2988, 7.168, 0.00239893
35.29, 2988, 7.168, 0.00239893
35.89, 2988, 7.168, 0.00239893
36.488, 2988, 7.168, 0.00239893
36.888, 2988, 7.168, 0.00239893
37.488, 2988, 7.168, 0.00239893
37.988, 2988, 7.168, 0.00239893
38.488, 2988, 7.168, 0.00239893
38.888, 2988, 7.168, 0.00239893
39.388, 2988, 7.168, 0.00239893
39.688, 2988, 7.168, 0.00239893
40.188, 2988, 7.168, 0.00239893
40.788, 2988, 7.168, 0.00239893
41.188, 2988, 7.168, 0.00239893
41.688, 2988, 7.168, 0.00239893
42.188, 2988, 7.168, 0.00239893
42.688, 2988, 7.168, 0.00239893
43.088, 2988, 7.168, 0.00239893
43.488, 2988, 7.168, 0.00239893
44.088, 2988, 7.168, 0.00239893
44.588, 2988, 7.168, 0.00239893
45.088, 2988, 7.168, 0.00239893
45.488, 2988, 7.168, 0.00239893
45.788, 2988, 7.168, 0.00239893
46.29, 2988, 7.168, 0.00239893
46.988, 2988, 7.168, 0.00239893
47.488, 2988, 7.168, 0.00239893
47.888, 2988, 7.168, 0.00239893
48.288, 2988, 7.168, 0.00239893
48.888, 2988, 7.168, 0.00239893
49.288, 2988, 7.168, 0.00239893
49.788, 2988, 7.168, 0.00239893
50.288, 2988, 7.168, 0.00239893
50.688, 2988, 7.168, 0.00239893
51.388, 2988, 7.168, 0.00239893
51.788, 2988, 7.168, 0.00239893
52.288, 2988, 7.168, 0.00239893
52.788, 2988, 7.168, 0.00239893
53.294, 2988, 7.168, 0.00239893
53.694, 2988, 7.168, 0.00239893
54.098, 2988, 7.168, 0.00239893
54.794, 2988, 7.168, 0.00239893
55.194, 2988, 7.168, 0.00239893
