Stamp, X, Y, Z, Yaw
0, 0.00312445, -0.00554999, -0.00881299, -0.0313956
0.034, 0.00303778, -0.0054721, -0.00916451, -0.0314464
0.068, 0.00297652, -0.00542136, -0.00938751, -0.0314613
0.102, 0.00288474, -0.0053464, -0.00985066, -0.0315176
0.136, 0.00281647, -0.00529765, -0.0100812, -0.0315684
0.17, 0.00275316, -0.00525597, -0.0103046, -0.0316149
0.204, 0.00269775, -0.00522594, -0.010744, -0.0316546
0.238, 0.00269596, -0.00526688, -0.0110252, -0.0317073
0.272, 0.00269386, -0.00530856, -0.0111513, -0.0317557
0.306, 0.0026928, -0.00534933, -0.0113098, -0.031787
0.338, 0.00268783, -0.0053968, -0.0113683, -0.031831
0.372, 0.00268491, -0.00544263, -0.0112639, -0.0318495
0.404, 0.00266164, -0.00543551, -0.0112979, -0.0318834
0.438, 0.00255866, -0.00524522, -0.0112933, -0.0318985
0.472, 0.00248043, -0.00511337, -0.0112582, -0.0319259
0.508, 0.00240556, -0.00499626, -0.0112574, -0.0319365
0.54, 0.00233371, -0.00489313, -0.0112099, -0.0319635
0.574, 0.00226856, -0.00479839, -0.0112028, -0.0319883
0.61, 0.00213152, -0.00482358, -0.011169, -0.0319924
0.642, 0.00188796, -0.00498381, -0.0112116, -0.0320119
0.676, 0.00170552, -0.00510743, -0.0114211, -0.0320227
0.71, 0.00153244, -0.00522785, -0.0117238, -0.0320398
0.742, 0.00136774, -0.00534623, -0.0121126, -0.0320517
0.776, 0.00121787, -0.0054574, -0.0126242, -0.0320512
0.81, 0.00113568, -0.00560473, -0.0131181, -0.0320454
0.844, 0.00108584, -0.00575098, -0.013642, -0.0320316
0.946, 0.000907087, -0.00623568, -0.0159823, -0.0319591
0.98, 0.000789509, -0.00637671, -0.0165569, -0.0319426
1.016, 0.00061605, -0.00652008, -0.0170908, -0.0319141
1.05, 0.000447601, -0.00666336, -0.0176943, -0.0318838
1.084, 0.000293635, -0.00679686, -0.018291, -0.0318635
1.118, 0.000144389, -0.00692954, -0.0189324, -0.0318525
1.152, -2.13803e-06, -0.00706243, -0.0194438, -0.0318467
1.186, -0.000135453, -0.00718484, -0.0198895, -0.031842
1.222, -0.000246038, -0.00731931, -0.0202763, -0.0318428
1.254, -0.000336889, -0.00743326, -0.0206701, -0.0318506
1.328, -0.00054288, -0.00768934, -0.0211737, -0.0318556
1.368, -0.000642726, -0.0078236, -0.0212954, -0.0318512
1.404, -0.000705404, -0.0079352, -0.0213763, -0.0318542
1.438, -0.000774126, -0.00805009, -0.0214895, -0.0318534
1.472, -0.000842412, -0.00816219, -0.0218706, -0.0318549
1.512, -0.000909036, -0.0082803, -0.0221754, -0.0318511
1.546, -0.000961163, -0.00836226, -0.0223383, -0.0318487
1.58, -0.00102609, -0.00846536, -0.0225292, -0.0318539
1.616, -0.001069, -0.00858318, -0.0227347, -0.0318457
1.65, -0.00109734, -0.00865397, -0.0229564, -0.0318375
1.686, -0.00114069, -0.00875114, -0.0234499, -0.031821
1.786, -0.00126691, -0.00902138, -0.0250112, -0.0317963
1.822, -0.00128276, -0.0089792, -0.0256011, -0.0317777
1.856, -0.00130383, -0.00896074, -0.0259733, -0.0317703
1.896, -0.00132649, -0.00894873, -0.0264558, -0.0317645
1.93, -0.00135095, -0.00894312, -0.027063, -0.0317585
1.964, -0.00135474, -0.0089135, -0.0277961, -0.0317556
