Stamp, Min, Max, Current closest distance, Mean closest distance, Current closest router distance, Min altitude, Max altitude, Current closest altitude, Mean closest altitude
4.406, 1, 5, 0.852637, 0.852657, -1, -1, -1, 0.2609, 0.260819
4.442, 1, 5, 0.85263, 0.85265, -1, -1, -1, 0.260929, 0.260847
4.606, 1, 5, 0.852702, 0.852661, -1, -1, -1, 0.260642, 0.260805
4.642, 1, 5, 0.852693, 0.852664, -1, -1, -1, 0.260678, 0.260791
4.676, 1, 5, 0.852683, 0.852666, -1, -1, -1, 0.260715, 0.260783
4.712, 1, 5, 0.852659, 0.852666, -1, -1, -1, 0.260809, 0.260785
4.748, 1, 5, 0.852631, 0.852663, -1, -1, -1, 0.260922, 0.260797
4.782, 1, 5, 0.85261, 0.852659, -1, -1, -1, 0.261011, 0.260813
4.818, 1, 5, 0.852588, 0.852654, -1, -1, -1, 0.261103, 0.260834
4.852, 1, 5, 0.852568, 0.852648, -1, -1, -1, 0.261188, 0.260858
4.886, 1, 5, 0.852541, 0.852641, -1, -1, -1, 0.261303, 0.260885
4.962, 1, 5, 0.852462, 0.852624, -1, -1, -1, 0.261662, 0.260959
4.996, 1, 5, 0.852433, 0.852614, -1, -1, -1, 0.261797, 0.261004
5.03, 1, 5, 0.852405, 0.852603, -1, -1, -1, 0.261933, 0.26105
5.064, 1, 5, 0.85239, 0.852593, -1, -1, -1, 0.262006, 0.261096
5.1, 1, 5, 0.852371, 0.852583, -1, -1, -1, 0.262103, 0.261141
5.132, 1, 5, 0.852348, 0.852573, -1, -1, -1, 0.262218, 0.261188
5.166, 1, 5, 0.85233, 0.852563, -1, -1, -1, 0.262311, 0.261235
5.202, 1, 5, 0.852308, 0.852553, -1, -1, -1, 0.262427, 0.261283
5.234, 1, 5, 0.852286, 0.852542, -1, -1, -1, 0.262548, 0.261331
5.268, 1, 5, 0.852255, 0.852532, -1, -1, -1, 0.262722, 0.261383
5.348, 1, 5, 0.852194, 0.85251, -1, -1, -1, 0.263071, 0.261492
5.382, 1, 5, 0.852161, 0.852498, -1, -1, -1, 0.263274, 0.261551
5.416, 1, 5, 0.852126, 0.852486, -1, -1, -1, 0.263494, 0.261614
5.45, 1, 5, 0.852097, 0.852474, -1, -1, -1, 0.263686, 0.261679
5.486, 1, 5, 0.852077, 0.852462, -1, -1, -1, 0.26382, 0.261744
5.52, 1, 5, 0.852048, 0.85245, -1, -1, -1, 0.26402, 0.261811
5.554, 1, 5, 0.852028, 0.852438, -1, -1, -1, 0.264163, 0.261878
5.588, 1, 5, 0.851905, 0.852423, -1, -1, -1, 0.264362, 0.261947
5.62, 1, 5, 0.85137, 0.852394, -1, -1, -1, 0.264418, 0.262014
5.734, 1, 5, 0.849849, 0.852243, -1, -1, -1, 0.264305, 0.262187
5.768, 1, 5, 0.849375, 0.852173, -1, -1, -1, 0.264231, 0.262237
5.8, 1, 5, 0.848488, 0.852085, -1, -1, -1, 0.263884, 0.262276
5.836, 1, 5, 0.847669, 0.851983, -1, -1, -1, 0.263569, 0.262306
5.872, 1, 5, 0.847092, 0.851872, -1, -1, -1, 0.26336, 0.26233
5.906, 1, 5, 0.846437, 0.851751, -1, -1, -1, 0.2632, 0.262349
5.938, 1, 5, 0.845857, 0.851623, -1, -1, -1, 0.26319, 0.262368
5.972, 1, 5, 0.845309, 0.851488, -1, -1, -1, 0.263254, 0.262387
6.004, 1, 5, 0.844689, 0.851347, -1, -1, -1, 0.2633, 0.262406
6.112, 1, 5, 0.843589, 0.850908, -1, -1, -1, 0.263685, 0.262468
6.148, 1, 5, 0.84336, 0.850763, -1, -1, -1, 0.263913, 0.262496
6.182, 1, 5, 0.84306, 0.850618, -1, -1, -1, 0.264102, 0.262526
6.218, 1, 5, 0.842734, 0.850472, -1, -1, -1, 0.264323, 0.262559
6.254, 1, 5, 0.842541, 0.850328, -1, -1, -1, 0.264504, 0.262595
6.288, 1, 5, 0.842398, 0.850186, -1, -1, -1, 0.264877, 0.262636
6.324, 1, 5, 0.842225, 0.850046, -1, -1, -1, 0.265209, 0.262681
6.356, 1, 5, 0.94721, 0.851721, -1, -1, -1, 0.265341, 0.262727
6.39, 1, 5, 0.946959, 0.853336, -1, -1, -1, 0.26547, 0.262773
6.452, 1, 5, 0.946474, 0.856393, -1, -1, -1, 0.265853, 0.26287
6.494, 1, 5, 0.946348, 0.857844, -1, -1, -1, 0.266054, 0.262921
6.528, 1, 5, 0.946171, 0.859246, -1, -1, -1, 0.26617, 0.262973
6.564, 1, 5, 0.946014, 0.860601, -1, -1, -1, 0.266205, 0.263023
6.598, 1, 5, 0.945806, 0.861912, -1, -1, -1, 0.26615, 0.263071
6.634, 1, 5, 0.945589, 0.86318, -1, -1, -1, 0.266067, 0.263117
6.668, 1, 5, 0.945445, 0.864408, -1, -1, -1, 0.265884, 0.263158
6.702, 1, 5, 0.945264, 0.865597, -1, -1, -1, 0.265715, 0.263196
6.736, 1, 5, 0.945082, 0.866749, -1, -1, -1, 0.265538, 0.26323
6.77, 1, 5, 0.944883, 0.867865, -1, -1, -1, 0.265396, 0.263261
6.838, 1, 5, 0.944408, 0.869994, -1, -1, -1, 0.265275, 0.263317
6.876, 1, 5, 0.944337, 0.871013, -1, -1, -1, 0.265256, 0.263344
6.91, 1, 5, 0.944248, 0.872003, -1, -1, -1, 0.265225, 0.263369
6.946, 1, 5, 0.944087, 0.872964, -1, -1, -1, 0.265247, 0.263394
6.98, 1, 5, 0.943959, 0.873898, -1, -1, -1, 0.265305, 0.263419
7.016, 1, 5, 0.943766, 0.874805, -1, -1, -1, 0.265335, 0.263444
7.05, 1, 5, 0.943659, 0.875688, -1, -1, -1, 0.265382, 0.263469
7.082, 1, 5, 0.943563, 0.876547, -1, -1, -1, 0.265408, 0.263494
7.116, 1, 5, 0.943367, 0.877382, -1, -1, -1, 0.26548, 0.263518
7.152, 1, 5, 0.943145, 0.878194, -1, -1, -1, 0.26554, 0.263543
7.218, 1, 5, 0.942841, 0.879754, -1, -1, -1, 0.265489, 0.26359
7.252, 1, 5, 0.942755, 0.880504, -1, -1, -1, 0.265584, 0.263614
7.286, 1, 5, 0.942664, 0.881235, -1, -1, -1, 0.265627, 0.263638
7.32, 1, 5, 0.942548, 0.881948, -1, -1, -1, 0.265646, 0.263661
7.354, 1, 5, 0.942428, 0.882643, -1, -1, -1, 0.265656, 0.263684
7.388, 1, 5, 0.942254, 0.883321, -1, -1, -1, 0.265673, 0.263707
7.424, 1, 5, 0.942263, 0.883983, -1, -1, -1, 0.265793, 0.26373
7.458, 1, 5, 0.942252, 0.884631, -1, -1, -1, 0.265946, 0.263755
7.494, 1, 5, 0.942245, 0.885264, -1, -1, -1, 0.26604, 0.26378
7.526, 1, 5, 0.942238, 0.885883, -1, -1, -1, 0.266125, 0.263805
7.632, 1, 5, 0.942154, 0.88766, -1, -1, -1, 0.266516, 0.263885
7.666, 1, 5, 0.942172, 0.888227, -1, -1, -1, 0.266785, 0.263916
7.698, 1, 5, 0.942212, 0.888784, -1, -1, -1, 0.267005, 0.263948
7.734, 1, 5, 0.942207, 0.889329, -1, -1, -1, 0.267213, 0.263981
7.77, 1, 5, 0.942129, 0.889862, -1, -1, -1, 0.267433, 0.264016
7.804, 1, 5, 0.942074, 0.890385, -1, -1, -1, 0.267565, 0.264051
7.838, 1, 5, 0.942206, 0.890898, -1, -1, -1, 0.267904, 0.264089
7.876, 1, 5, 0.942363, 0.891402, -1, -1, -1, 0.268145, 0.264129
7.906, 1, 5, 0.942553, 0.891899, -1, -1, -1, 0.26831, 0.26417
8.008, 1, 5, 0.943056, 0.893341, -1, -1, -1, 0.269158, 0.264302
8.044, 1, 5, 0.943161, 0.893807, -1, -1, -1, 0.269531, 0.264351
8.084, 1, 5, 0.943257, 0.894265, -1, -1, -1, 0.269884, 0.264402
8.12, 1, 5, 0.943311, 0.894715, -1, -1, -1, 0.270321, 0.264456
8.158, 1, 5, 0.943424, 0.895157, -1, -1, -1, 0.270732, 0.264513
8.192, 1, 5, 0.94349, 0.895593, -1, -1, -1, 0.271004, 0.264572
8.23, 1, 5, 0.943672, 0.896022, -1, -1, -1, 0.27137, 0.264633
8.262, 1, 5, 0.943898, 0.896446, -1, -1, -1, 0.27172, 0.264695
8.298, 1, 5, 0.944039, 0.896863, -1, -1, -1, 0.272003, 0.264759
8.334, 1, 5, 0.944177, 0.897275, -1, -1, -1, 0.272223, 0.264824
8.446, 1, 5, 0.944669, 0.898475, -1, -1, -1, 0.245786, 0.264564
8.484, 1, 5, 0.944887, 0.898865, -1, -1, -1, 0.24608, 0.264409
8.52, 1, 5, 0.944994, 0.899249, -1, -1, -1, 0.246249, 0.264257
8.552, 1, 5, 0.945141, 0.899629, -1, -1, -1, 0.246448, 0.26411
8.586, 1, 5, 0.945273, 0.900003, -1, -1, -1, 0.246627, 0.263967
8.622, 1, 5, 0.945498, 0.900373, -1, -1, -1, 0.246856, 0.263828
8.656, 1, 5, 0.94571, 0.900738, -1, -1, -1, 0.247063, 0.263693
8.694, 1, 5, 0.945965, 0.9011, -1, -1, -1, 0.247286, 0.263561
8.726, 1, 5, 0.94612, 0.901457, -1, -1, -1, 0.247484, 0.263434
8.798, 1, 5, 0.946437, 0.902159, -1, -1, -1, 0.247881, 0.263189
8.832, 1, 5, 0.946663, 0.902504, -1, -1, -1, 0.248089, 0.263072
8.868, 1, 5, 0.946862, 0.902845, -1, -1, -1, 0.248298, 0.262958
8.902, 1, 5, 0.947057, 0.903182, -1, -1, -1, 0.248471, 0.262847
8.936, 1, 5, 0.947294, 0.903516, -1, -1, -1, 0.248656, 0.26274
8.97, 1, 5, 0.947422, 0.903847, -1, -1, -1, 0.248762, 0.262635
9.006, 1, 5, 0.947605, 0.904173, -1, -1, -1, 0.248952, 0.262533
9.038, 1, 5, 0.947733, 0.904496, -1, -1, -1, 0.249104, 0.262433
9.074, 1, 5, 0.947869, 0.904815, -1, -1, -1, 0.249227, 0.262336
9.108, 1, 5, 0.948006, 0.90513, -1, -1, -1, 0.249319, 0.262241
9.18, 1, 5, 0.948267, 0.90575, -1, -1, -1, 0.249446, 0.262057
9.216, 1, 5, 0.948407, 0.906054, -1, -1, -1, 0.249533, 0.261967
9.25, 1, 5, 0.948515, 0.906356, -1, -1, -1, 0.249622, 0.26188
9.284, 1, 5, 0.948587, 0.906653, -1, -1, -1, 0.249658, 0.261793
9.32, 1, 5, 0.948676, 0.906947, -1, -1, -1, 0.249669, 0.261709
9.352, 1, 5, 0.948727, 0.907237, -1, -1, -1, 0.249687, 0.261625
9.386, 1, 5, 0.948789, 0.907524, -1, -1, -1, 0.249687, 0.261543
9.42, 1, 5, 0.948884, 0.907807, -1, -1, -1, 0.249707, 0.261462
9.456, 1, 5, 0.948965, 0.908087, -1, -1, -1, 0.249703, 0.261382
9.49, 1, 5, 0.949083, 0.908364, -1, -1, -1, 0.249717, 0.261303
9.558, 1, 5, 0.862191, 0.907747, -1, -1, -1, 0.249782, 0.261149
9.59, 1, 5, 0.862385, 0.907446, -1, -1, -1, 0.24982, 0.261074
9.626, 1, 5, 0.862572, 0.907151, -1, -1, -1, 0.24984, 0.261
9.666, 1, 5, 0.862757, 0.906861, -1, -1, -1, 0.249876, 0.260928
9.7, 1, 5, 0.862848, 0.906575, -1, -1, -1, 0.249907, 0.260856
9.734, 1, 5, 0.862984, 0.906294, -1, -1, -1, 0.249935, 0.260786
9.768, 1, 5, 0.863095, 0.906017, -1, -1, -1, 0.249961, 0.260716
9.802, 1, 5, 0.863235, 0.905745, -1, -1, -1, 0.250014, 0.260648
9.836, 1, 5, 0.863367, 0.905476, -1, -1, -1, 0.250048, 0.260581
9.87, 1, 5, 0.863508, 0.905212, -1, -1, -1, 0.25013, 0.260515
9.97, 1, 5, 0.863969, 0.904446, -1, -1, -1, 0.250376, 0.260326
10.004, 1, 5, 0.864128, 0.904198, -1, -1, -1, 0.25046, 0.260265
10.038, 1, 5, 0.864269, 0.903955, -1, -1, -1, 0.250533, 0.260206
10.074, 1, 5, 0.864488, 0.903716, -1, -1, -1, 0.250533, 0.260147
10.108, 1, 5, 0.864675, 0.90348, -1, -1, -1, 0.250524, 0.260089
10.138, 1, 5, 0.864876, 0.903249, -1, -1, -1, 0.250527, 0.260032
10.176, 1, 5, 0.865073, 0.903022, -1, -1, -1, 0.250554, 0.259976
10.21, 1, 5, 0.86527, 0.902799, -1, -1, -1, 0.250594, 0.25992
10.246, 1, 5, 0.865449, 0.902579, -1, -1, -1, 0.250644, 0.259866
