Stamp, Max volume, Current volume, Procentage
0.3, 2988, 7.352, 0.00246051
0.4, 2988, 7.355, 0.00246151
0.8, 2988, 7.38, 0.00246988
1.1, 2988, 7.416, 0.00248193
1.8, 2988, 7.528, 0.00251941
2.5, 2988, 7.634, 0.00255489
3, 2988, 7.64, 0.00255689
3.5, 2988, 7.641, 0.00255723
4.1, 2988, 7.844, 0.00262517
4.5, 2988, 8.486, 0.00284003
5.1, 2988, 9.06, 0.00303213
5.6, 2988, 15.028, 0.00502945
6.1, 2988, 34.083, 0.0114066
6.7, 2988, 59.226, 0.0198213
7.4, 2988, 89.305, 0.0298879
8.6, 2988, 142.505, 0.0476924
9.8, 2988, 161.238, 0.0539618
10.9, 2988, 164.649, 0.0551034
11.6, 2988, 165.694, 0.0554531
12.2, 2988, 166.239, 0.0556355
12.7, 2988, 166.504, 0.0557242
13.5, 2988, 166.639, 0.0557694
14.4, 2988, 166.689, 0.0557861
15, 2988, 167.501, 0.0560579
16.4, 2988, 177.398, 0.0593701
17.6, 2988, 189.899, 0.0635539
18.9, 2988, 195.172, 0.0653186
20.3, 2988, 199.051, 0.0666168
21.4, 2988, 202.922, 0.0679123
22.6, 2988, 206.007, 0.0689448
23.7, 2988, 209.637, 0.0701596
24.6, 2988, 211.444, 0.0707644
25.4, 2988, 211.444, 0.0707644
26, 2988, 211.444, 0.0707644
27.3, 2988, 213.252, 0.0713695
27.9, 2988, 214.29, 0.0717169
28.5, 2988, 215.6, 0.0721553
29.7, 2988, 215.937, 0.0722681
30.6, 2988, 216.338, 0.0724023
31.7, 2988, 216.501, 0.0724568
32.6, 2988, 216.501, 0.0724568
33.9, 2988, 216.501, 0.0724568
34.7, 2988, 216.889, 0.0725867
35.9, 2988, 217.209, 0.0726938
36.9, 2988, 217.209, 0.0726938
38, 2988, 217.209, 0.0726938
38.9, 2988, 217.209, 0.0726938
39.6, 2988, 217.209, 0.0726938
40.2, 2988, 217.209, 0.0726938
41, 2988, 217.209, 0.0726938
41.8, 2988, 217.209, 0.0726938
42.2, 2988, 217.209, 0.0726938
42.6, 2988, 217.209, 0.0726938
43.3, 2988, 217.209, 0.0726938
44.1, 2988, 217.209, 0.0726938
44.7, 2988, 217.209, 0.0726938
45.5, 2988, 221.248, 0.0740455
46.5, 2988, 227.014, 0.0759752
48, 2988, 227.014, 0.0759752
49.9, 2988, 227.014, 0.0759752
51.4, 2988, 227.014, 0.0759752
53.3, 2988, 227.014, 0.0759752
54.6, 2988, 227.014, 0.0759752
56.1, 2988, 227.014, 0.0759752
57.304, 2988, 227.014, 0.0759752
58.8, 2988, 227.014, 0.0759752
59.9, 2988, 227.014, 0.0759752
61.1, 2988, 227.014, 0.0759752
62.7, 2988, 227.014, 0.0759752
63.7, 2988, 227.014, 0.0759752
65.108, 2988, 227.014, 0.0759752
66.604, 2988, 227.014, 0.0759752
68.4, 2988, 227.014, 0.0759752
69.8, 2988, 227.242, 0.0760515
71.6, 2988, 228.842, 0.076587
73.5, 2988, 229.388, 0.0767697
75.1, 2988, 229.696, 0.0768728
77.002, 2988, 229.734, 0.0768855
78.6, 2988, 229.815, 0.0769127
79.6, 2988, 229.974, 0.0769659
81, 2988, 230.044, 0.0769893
81.9, 2988, 230.126, 0.0770167
82.9, 2988, 230.273, 0.0770659
83.8, 2988, 230.296, 0.0770736
85, 2988, 230.463, 0.0771295
86.2, 2988, 230.463, 0.0771295
87.4, 2988, 230.463, 0.0771295
88.82, 2988, 230.463, 0.0771295
90.03, 2988, 230.463, 0.0771295
92.518, 2988, 230.463, 0.0771295
94.018, 2988, 230.463, 0.0771295
95.318, 2988, 230.463, 0.0771295
97.018, 2988, 230.463, 0.0771295
98.318, 2988, 230.463, 0.0771295
99.418, 2988, 230.463, 0.0771295
101.218, 2988, 230.463, 0.0771295
102.518, 2988, 230.463, 0.0771295
103.718, 2988, 230.463, 0.0771295
105.318, 2988, 230.463, 0.0771295
106.418, 2988, 230.463, 0.0771295
107.618, 2988, 230.463, 0.0771295
108.918, 2988, 230.463, 0.0771295
110.018, 2988, 230.463, 0.0771295
111.318, 2988, 230.463, 0.0771295
112.518, 2988, 230.463, 0.0771295
113.818, 2988, 230.463, 0.0771295
115.018, 2988, 230.463, 0.0771295
116.018, 2988, 230.463, 0.0771295
117.12, 2988, 230.463, 0.0771295
118.518, 2988, 230.463, 0.0771295
119.718, 2988, 230.463, 0.0771295
120.918, 2988, 230.463, 0.0771295
122.124, 2988, 230.463, 0.0771295
123.618, 2988, 230.463, 0.0771295
124.92, 2988, 230.463, 0.0771295
126.218, 2988, 230.463, 0.0771295
