Stamp, Min, Max, Current closest distance, Mean closest distance, Current closest router distance, Min altitude, Max altitude, Current closest altitude, Mean closest altitude
4.942, 1, 5, 3.43114, 3.43089, -1, -1, -1, 0.354068, 0.284475
4.978, 1, 5, 3.43103, 3.43089, -1, -1, -1, 0.356805, 0.285088
5.014, 1, 5, 3.43077, 3.43089, -1, -1, -1, 0.359466, 0.285713
5.048, 1, 5, 3.43048, 3.43089, -1, -1, -1, 0.362923, 0.286356
5.084, 1, 5, 3.43014, 3.43088, -1, -1, -1, 0.366325, 0.287017
5.118, 1, 5, 3.42987, 3.43087, -1, -1, -1, 0.36924, 0.287691
5.154, 1, 5, 3.42964, 3.43086, -1, -1, -1, 0.373471, 0.288389
5.19, 1, 5, 3.42952, 3.43085, -1, -1, -1, 0.376926, 0.289103
5.224, 1, 5, 3.42942, 3.43084, -1, -1, -1, 0.379484, 0.289826
5.256, 1, 5, 3.42946, 3.43083, -1, -1, -1, 0.381809, 0.290556
5.292, 1, 5, 3.42961, 3.43082, -1, -1, -1, 0.384186, 0.291293
5.328, 1, 5, 3.42984, 3.43081, -1, -1, -1, 0.385886, 0.292032
5.362, 1, 5, 3.43026, 3.43081, -1, -1, -1, 0.387964, 0.292776
5.396, 1, 5, 3.43067, 3.43081, -1, -1, -1, 0.389487, 0.29352
5.43, 1, 5, 3.43115, 3.43081, -1, -1, -1, 0.391126, 0.294265
5.566, 1, 5, 3.43482, 3.43088, -1, -1, -1, 0.397445, 0.297251
5.598, 1, 5, 3.43522, 3.43091, -1, -1, -1, 0.398487, 0.297995
5.634, 1, 5, 3.43579, 3.43095, -1, -1, -1, 0.399789, 0.298738
5.668, 1, 5, 3.4366, 3.43099, -1, -1, -1, 0.401714, 0.299485
5.702, 1, 5, 3.43716, 3.43103, -1, -1, -1, 0.402944, 0.300229
5.736, 1, 5, 3.43777, 3.43108, -1, -1, -1, 0.404334, 0.300973
5.77, 1, 5, 3.43833, 3.43113, -1, -1, -1, 0.405652, 0.301715
5.806, 1, 5, 3.439, 3.43119, -1, -1, -1, 0.407512, 0.30246
5.84, 1, 5, 3.43958, 3.43125, -1, -1, -1, 0.409413, 0.303208
5.878, 1, 5, 3.44021, 3.43131, -1, -1, -1, 0.411581, 0.303961
5.91, 1, 5, 3.44081, 3.43137, -1, -1, -1, 0.413659, 0.304717
5.942, 1, 5, 3.44157, 3.43144, -1, -1, -1, 0.416452, 0.305482
5.978, 1, 5, 3.44194, 3.43152, -1, -1, -1, 0.417862, 0.306247
6.012, 1, 5, 3.44238, 3.43159, -1, -1, -1, 0.419333, 0.307011
6.048, 1, 5, 3.44287, 3.43166, -1, -1, -1, 0.420788, 0.307775
6.162, 1, 5, 3.44424, 3.43191, -1, -1, -1, 0.425272, 0.31007
6.192, 1, 5, 3.4446, 3.43199, -1, -1, -1, 0.426931, 0.310833
6.228, 1, 5, 3.44474, 3.43207, -1, -1, -1, 0.428296, 0.311596
6.264, 1, 5, 3.44487, 3.43215, -1, -1, -1, 0.429701, 0.312358
6.298, 1, 5, 3.44497, 3.43224, -1, -1, -1, 0.431087, 0.313119
6.33, 1, 5, 3.44501, 3.43232, -1, -1, -1, 0.432235, 0.313878
6.364, 1, 5, 3.445, 3.4324, -1, -1, -1, 0.433129, 0.314633
6.4, 1, 5, 3.44492, 3.43248, -1, -1, -1, 0.43427, 0.315385
6.436, 1, 5, 3.44474, 3.43255, -1, -1, -1, 0.435177, 0.316134
6.468, 1, 5, 3.44459, 3.43263, -1, -1, -1, 0.436292, 0.31688
6.502, 1, 5, 3.44445, 3.4327, -1, -1, -1, 0.437063, 0.317622
6.538, 1, 5, 3.44421, 3.43277, -1, -1, -1, 0.437961, 0.31836
6.572, 1, 5, 3.444, 3.43284, -1, -1, -1, 0.438771, 0.319094
6.608, 1, 5, 3.44372, 3.43291, -1, -1, -1, 0.439771, 0.319826
6.642, 1, 5, 3.44347, 3.43297, -1, -1, -1, 0.440872, 0.320555
6.674, 1, 5, 3.44325, 3.43303, -1, -1, -1, 0.441756, 0.321281
6.774, 1, 5, 3.4424, 3.4332, -1, -1, -1, 0.444474, 0.32344
6.81, 1, 5, 3.44227, 3.43325, -1, -1, -1, 0.445036, 0.324152
6.844, 1, 5, 3.44215, 3.43331, -1, -1, -1, 0.445572, 0.324858
6.88, 1, 5, 3.44191, 3.43336, -1, -1, -1, 0.446671, 0.325562
6.914, 1, 5, 3.44167, 3.4334, -1, -1, -1, 0.447637, 0.326263
6.95, 1, 5, 3.44143, 3.43345, -1, -1, -1, 0.448646, 0.326963
6.986, 1, 5, 3.44122, 3.43349, -1, -1, -1, 0.449317, 0.327658
7.02, 1, 5, 3.44105, 3.43354, -1, -1, -1, 0.449641, 0.328347
7.054, 1, 5, 3.44085, 3.43358, -1, -1, -1, 0.449993, 0.32903
7.088, 1, 5, 3.44077, 3.43362, -1, -1, -1, 0.450378, 0.329708
7.124, 1, 5, 3.44068, 3.43366, -1, -1, -1, 0.450857, 0.330381
7.156, 1, 5, 3.44053, 3.43369, -1, -1, -1, 0.451453, 0.33105
7.196, 1, 5, 3.44032, 3.43373, -1, -1, -1, 0.452116, 0.331715
7.226, 1, 5, 3.44015, 3.43377, -1, -1, -1, 0.452512, 0.332375
7.262, 1, 5, 3.44004, 3.4338, -1, -1, -1, 0.452977, 0.333031
7.296, 1, 5, 3.44004, 3.43383, -1, -1, -1, 0.453539, 0.333682
7.332, 1, 5, 3.43994, 3.43387, -1, -1, -1, 0.454275, 0.334331
7.366, 1, 5, 3.43991, 3.4339, -1, -1, -1, 0.454434, 0.334973
7.402, 1, 5, 3.43979, 3.43393, -1, -1, -1, 0.455039, 0.335612
7.434, 1, 5, 3.4396, 3.43396, -1, -1, -1, 0.455871, 0.336248
7.562, 1, 5, 3.44015, 3.43405, -1, -1, -1, 0.457993, 0.338138
7.6, 1, 5, 3.44043, 3.43409, -1, -1, -1, 0.458961, 0.338764
7.64, 1, 5, 3.44111, 3.43412, -1, -1, -1, 0.461337, 0.339395
7.68, 1, 5, 3.44175, 3.43416, -1, -1, -1, 0.462634, 0.340027
7.718, 1, 5, 3.44241, 3.4342, -1, -1, -1, 0.46359, 0.340658
7.754, 1, 5, 3.44313, 3.43425, -1, -1, -1, 0.464782, 0.341288
7.796, 1, 5, 3.44361, 3.4343, -1, -1, -1, 0.466022, 0.341918
7.836, 1, 5, 3.44404, 3.43435, -1, -1, -1, 0.467316, 0.342548
7.876, 1, 5, 3.44455, 3.4344, -1, -1, -1, 0.468572, 0.343178
7.924, 1, 5, 3.4454, 3.43445, -1, -1, -1, 0.470916, 0.343814
7.964, 1, 5, 3.44567, 3.43451, -1, -1, -1, 0.472235, 0.344449
8, 1, 5, 3.44594, 3.43456, -1, -1, -1, 0.473358, 0.345084
8.044, 1, 5, 3.44626, 3.43462, -1, -1, -1, 0.47462, 0.345719
8.09, 1, 5, 3.44634, 3.43468, -1, -1, -1, 0.476137, 0.346356
8.13, 1, 5, 3.44638, 3.43474, -1, -1, -1, 0.478767, 0.346998
8.174, 1, 5, 3.44775, 3.4348, -1, -1, -1, 0.479985, 0.347641
8.216, 1, 5, 3.4476, 3.43486, -1, -1, -1, 0.48097, 0.348282
8.256, 1, 5, 3.44741, 3.43492, -1, -1, -1, 0.481909, 0.348921
8.3, 1, 5, 3.44752, 3.43498, -1, -1, -1, 0.483851, 0.349564
8.47, 1, 5, 3.44822, 3.43516, -1, -1, -1, 0.488297, 0.351486
8.522, 1, 5, 3.44853, 3.43522, -1, -1, -1, 0.489334, 0.35213
8.576, 1, 5, 3.44887, 3.43529, -1, -1, -1, 0.491889, 0.35278
8.636, 1, 5, 3.4485, 3.43535, -1, -1, -1, 0.494193, 0.353435
8.698, 1, 5, 3.44829, 3.43541, -1, -1, -1, 0.495144, 0.354088
8.75, 1, 5, 3.44762, 3.43546, -1, -1, -1, 0.496841, 0.354743
8.804, 1, 5, 3.44715, 3.43552, -1, -1, -1, 0.498122, 0.355397
8.856, 1, 5, 3.44653, 3.43557, -1, -1, -1, 0.500645, 0.356058
8.902, 1, 5, 3.44602, 3.43561, -1, -1, -1, 0.501847, 0.356717
8.956, 1, 5, 3.44524, 3.43566, -1, -1, -1, 0.504101, 0.357381
9.018, 1, 5, 3.44441, 3.4357, -1, -1, -1, 0.50604, 0.358048
9.08, 1, 5, 3.44388, 3.43573, -1, -1, -1, 0.507307, 0.358714
9.14, 1, 5, 3.44315, 3.43577, -1, -1, -1, 0.509557, 0.359385
9.196, 1, 5, 3.44257, 3.4358, -1, -1, -1, 0.511321, 0.360057
9.25, 1, 5, 3.44225, 3.43582, -1, -1, -1, 0.512147, 0.360727
9.306, 1, 5, 3.4415, 3.43585, -1, -1, -1, 0.513771, 0.361398
9.366, 1, 5, 3.44072, 3.43587, -1, -1, -1, 0.514716, 0.362068
9.574, 1, 5, 3.43814, 3.43591, -1, -1, -1, 0.516608, 0.364059
9.622, 1, 5, 3.43775, 3.43592, -1, -1, -1, 0.516853, 0.364715
9.682, 1, 5, 3.43643, 3.43592, -1, -1, -1, 0.51791, 0.36537
9.74, 1, 5, 3.4354, 3.43592, -1, -1, -1, 0.518551, 0.366021
9.8, 1, 5, 3.43465, 3.43592, -1, -1, -1, 0.518809, 0.366669
9.856, 1, 5, 3.43353, 3.43591, -1, -1, -1, 0.518835, 0.367311
9.91, 1, 5, 3.43242, 3.43589, -1, -1, -1, 0.518907, 0.367948
9.98, 1, 5, 3.43141, 3.43587, -1, -1, -1, 0.517989, 0.368576
10.028, 1, 5, 3.43095, 3.43585, -1, -1, -1, 0.51733, 0.369195
10.1, 1, 5, 3.43001, 3.43583, -1, -1, -1, 0.515344, 0.369802
10.158, 1, 5, 3.42905, 3.4358, -1, -1, -1, 0.512993, 0.370394
10.228, 1, 5, 3.42822, 3.43577, -1, -1, -1, 0.511154, 0.370973
10.28, 1, 5, 3.42784, 3.43574, -1, -1, -1, 0.510264, 0.371544
10.338, 1, 5, 3.42719, 3.4357, -1, -1, -1, 0.508395, 0.372102
10.396, 1, 5, 3.42682, 3.43567, -1, -1, -1, 0.507082, 0.372651
10.458, 1, 5, 3.4261, 3.43563, -1, -1, -1, 0.504643, 0.373185
10.702, 1, 5, 3.42359, 3.4355, -1, -1, -1, 0.501746, 0.374737
10.788, 1, 5, 3.42292, 3.43545, -1, -1, -1, 0.501999, 0.375244
10.856, 1, 5, 3.42226, 3.4354, -1, -1, -1, 0.502428, 0.375749
10.91, 1, 5, 3.42134, 3.43534, -1, -1, -1, 0.50248, 0.37625
10.96, 1, 5, 3.42073, 3.43528, -1, -1, -1, 0.502121, 0.376745
11.018, 1, 5, 3.41982, 3.43522, -1, -1, -1, 0.501028, 0.377232
11.076, 1, 5, 3.4195, 3.43516, -1, -1, -1, 0.500588, 0.377714
11.138, 1, 5, 3.4183, 3.43509, -1, -1, -1, 0.499422, 0.378188
11.192, 1, 5, 3.41742, 3.43503, -1, -1, -1, 0.498383, 0.378654
11.246, 1, 5, 3.41688, 3.43496, -1, -1, -1, 0.498139, 0.379115
11.312, 1, 5, 3.41627, 3.43488, -1, -1, -1, 0.497865, 0.379572
11.378, 1, 5, 3.41584, 3.43481, -1, -1, -1, 0.497222, 0.380023
11.438, 1, 5, 3.41551, 3.43474, -1, -1, -1, 0.496713, 0.380468
11.496, 1, 5, 3.41516, 3.43466, -1, -1, -1, 0.496274, 0.380908
11.55, 1, 5, 3.41504, 3.43459, -1, -1, -1, 0.495744, 0.381343
11.762, 1, 5, 3.41375, 3.43436, -1, -1, -1, 0.491135, 0.382597
11.832, 1, 5, 3.41358, 3.43428, -1, -1, -1, 0.490352, 0.382999
11.908, 1, 5, 3.41318, 3.4342, -1, -1, -1, 0.488581, 0.383391
11.988, 1, 5, 3.41302, 3.43413, -1, -1, -1, 0.487625, 0.383777
12.062, 1, 5, 3.41294, 3.43405, -1, -1, -1, 0.486421, 0.384156
12.154, 1, 5, 3.4131, 3.43397, -1, -1, -1, 0.48472, 0.384526
12.224, 1, 5, 3.41343, 3.4339, -1, -1, -1, 0.48444, 0.384892
12.302, 1, 5, 3.41385, 3.43382, -1, -1, -1, 0.484425, 0.385255
12.376, 1, 5, 3.41375, 3.43375, -1, -1, -1, 0.483785, 0.385613
12.446, 1, 5, 3.41382, 3.43368, -1, -1, -1, 0.483984, 0.38597
12.724, 1, 5, 3.11084, 3.43238, -1, -1, -1, 0.484547, 0.387031
12.832, 1, 5, 3.11093, 3.43123, -1, -1, -1, 0.483708, 0.387376
12.954, 1, 5, 3.11113, 3.43009, -1, -1, -1, 0.481506, 0.387711
13.044, 1, 5, 3.11117, 3.42896, -1, -1, -1, 0.481615, 0.388044
13.162, 1, 5, 3.11173, 3.42784, -1, -1, -1, 0.482523, 0.388378
13.36, 1, 5, 3.11243, 3.42562, -1, -1, -1, 0.481121, 0.389034
13.522, 1, 5, 2.84707, 3.4236, -1, -1, -1, 0.479372, 0.38935
13.66, 1, 5, 2.84826, 3.4216, -1, -1, -1, 0.478885, 0.389662
13.78, 1, 5, 2.84898, 3.41961, -1, -1, -1, 0.479416, 0.389973
13.998, 1, 5, 2.84874, 3.41567, -1, -1, -1, 0.482985, 0.390607
14.18, 1, 5, 2.84742, 3.41372, -1, -1, -1, 0.485925, 0.390934
14.314, 1, 5, 2.84619, 3.41178, -1, -1, -1, 0.487153, 0.391264
14.422, 1, 5, 2.84568, 3.40984, -1, -1, -1, 0.488706, 0.391596
14.77, 1, 5, 2.84881, 3.40413, -1, -1, -1, 0.512009, 0.39269
14.884, 1, 5, 2.88549, 3.40238, -1, -1, -1, 0.527206, 0.393143
15.05, 1, 5, 2.93438, 3.40081, -1, -1, -1, 0.555049, 0.393686
15.198, 1, 5, 2.97108, 3.39938, -1, -1, -1, 0.584287, 0.394323
15.336, 1, 5, 2.99801, 3.39804, -1, -1, -1, 0.619028, 0.395072
15.572, 1, 5, 3.04475, 3.39686, -1, -1, -1, 0.782054, 0.396358
15.726, 1, 5, 3.07632, 3.3958, -1, -1, -1, 0.748045, 0.397523
15.874, 1, 5, 3.1121, 3.39487, -1, -1, -1, 0.71421, 0.398568
16.01, 1, 5, 3.13988, 3.39403, -1, -1, -1, 0.69444, 0.399541
16.286, 1, 5, 3.19055, 3.39263, -1, -1, -1, 0.680093, 0.401375
16.43, 1, 5, 3.21567, 3.39205, -1, -1, -1, 0.674565, 0.402265
16.588, 1, 5, 3.24184, 3.39156, -1, -1, -1, 0.671087, 0.403138
16.73, 1, 5, 3.28265, 3.39121, -1, -1, -1, 0.667272, 0.403992
16.868, 1, 5, 3.31115, 3.39095, -1, -1, -1, 0.669484, 0.404849
17.18, 1, 5, 3.36302, 3.3907, -1, -1, -1, 0.68025, 0.406601
17.374, 1, 5, 3.40296, 3.39074, -1, -1, -1, 0.686647, 0.407496
17.554, 1, 5, 3.4397, 3.39089, -1, -1, -1, 0.693583, 0.408407
17.736, 1, 5, 3.47566, 3.39116, -1, -1, -1, 0.698185, 0.409327
17.9, 1, 5, 3.51038, 3.39154, -1, -1, -1, 0.761831, 0.410443
18.052, 1, 5, 3.53941, 3.39201, -1, -1, -1, 0.803478, 0.411683
18.204, 1, 5, 3.57665, 3.39259, -1, -1, -1, 0.833544, 0.413009
18.5, 1, 5, 3.69005, 3.39421, -1, -1, -1, 0.889597, 0.415892
18.646, 1, 5, 3.74336, 3.3953, -1, -1, -1, 0.90973, 0.41743
18.814, 1, 5, 3.78958, 3.39653, -1, -1, -1, 0.923415, 0.419002
18.954, 1, 5, 3.81947, 3.39784, -1, -1, -1, 0.933243, 0.420594
19.104, 1, 5, 3.86012, 3.39926, -1, -1, -1, 0.941113, 0.4222
19.246, 1, 5, 3.8818, 3.40075, -1, -1, -1, 0.947618, 0.423817
19.416, 1, 5, 3.93352, 3.40238, -1, -1, -1, 0.944181, 0.425413
19.808, 1, 5, 4.01823, 3.40596, -1, -1, -1, 0.913607, 0.42844
20.018, 1, 5, 4.06821, 3.40798, -1, -1, -1, 0.903915, 0.429886
20.168, 1, 5, 4.0914, 3.41005, -1, -1, -1, 0.909008, 0.431337
20.31, 1, 5, 4.15503, 3.4123, -1, -1, -1, 0.920416, 0.432815
20.468, 1, 5, 4.21955, 3.41473, -1, -1, -1, 0.924747, 0.434297
20.628, 1, 5, 4.31211, 3.41742, -1, -1, -1, 0.937432, 0.435808
20.784, 1, 5, 4.38435, 3.42032, -1, -1, -1, 0.947186, 0.437339
20.92, 1, 5, 4.44942, 3.42339, -1, -1, -1, 0.956535, 0.438889
21.19, 1, 5, 4.60648, 3.42691, -1, -1, -1, 0.969348, 0.440467
21.424, 1, 5, 4.4094, 3.42983, -1, -1, -1, 0.988532, 0.442094
21.62, 1, 5, 4.31237, 3.43244, -1, -1, -1, 1.00279, 0.443753
21.798, 1, 5, 4.22902, 3.43479, -1, -1, -1, 1.00877, 0.445419
21.992, 1, 5, 4.12713, 3.43683, -1, -1, -1, 1.01576, 0.447097
22.412, 1, 5, 3.89178, 3.43988, -1, -1, -1, 0.906754, 0.450097
22.588, 1, 5, 3.80169, 3.44094, -1, -1, -1, 0.859936, 0.451291
22.792, 1, 5, 3.72355, 3.44176, -1, -1, -1, 0.829125, 0.45239
22.986, 1, 5, 3.61943, 3.44227, -1, -1, -1, 0.794293, 0.453381
23.182, 1, 5, 3.54651, 3.44258, -1, -1, -1, 0.776327, 0.454314
23.374, 1, 5, 3.47723, 3.44268, -1, -1, -1, 0.760782, 0.455197
23.586, 1, 5, 3.32171, 3.44233, -1, -1, -1, 0.743269, 0.456025
23.786, 1, 5, 3.27289, 3.44184, -1, -1, -1, 0.734412, 0.456823
24.012, 1, 5, 3.22622, 3.44123, -1, -1, -1, 0.727631, 0.457597
24.224, 1, 5, 3.19628, 3.44053, -1, -1, -1, 0.724612, 0.458357
24.448, 1, 5, 3.17631, 3.43978, -1, -1, -1, 0.721654, 0.459105
24.708, 1, 5, 3.09662, 3.43881, -1, -1, -1, 0.731947, 0.459878
24.952, 1, 5, 3.07551, 3.43778, -1, -1, -1, 0.87032, 0.461038
25.18, 1, 5, 3.0511, 3.43669, -1, -1, -1, 0.962457, 0.46245
25.624, 1, 5, 2.99411, 3.4343, -1, -1, -1, 1.05938, 0.465691
25.912, 1, 5, 2.95895, 3.43297, -1, -1, -1, 1.14269, 0.467582
26.146, 1, 5, 2.95737, 3.43165, -1, -1, -1, 1.18707, 0.469586
26.416, 1, 5, 2.98797, 3.43042, -1, -1, -1, 1.21322, 0.471652
26.678, 1, 5, 3.00539, 3.42924, -1, -1, -1, 1.21877, 0.473721
26.886, 1, 5, 3.04827, 3.42819, -1, -1, -1, 1.22459, 0.475795
27.402, 1, 5, 3.12297, 3.42641, -1, -1, -1, 1.23211, 0.479942
27.738, 1, 5, 3.08829, 3.42549, -1, -1, -1, 1.10618, 0.481658
28.034, 1, 5, 3.06783, 3.42451, -1, -1, -1, 1.04888, 0.483208
28.33, 1, 5, 3.0254, 3.42342, -1, -1, -1, 0.996778, 0.484607
