Stamp, Min, Max, Current closest distance, Mean closest distance, Current closest router distance, Min altitude, Max altitude, Current closest altitude, Mean closest altitude
14.548, 1, 5, 3.77633, 3.27407, -1, -1, -1, 0.78724, 0.543036
14.65, 1, 5, 3.81125, 3.27647, -1, -1, -1, 0.788824, 0.544133
14.884, 1, 5, 3.90324, 3.28175, -1, -1, -1, 0.747825, 0.546055
15.01, 1, 5, 3.94519, 3.28467, -1, -1, -1, 0.730093, 0.546866
15.162, 1, 5, 4.00472, 3.28783, -1, -1, -1, 0.713313, 0.547596
15.274, 1, 5, 4.0429, 3.29113, -1, -1, -1, 0.701624, 0.548269
15.402, 1, 5, 4.10388, 3.29466, -1, -1, -1, 0.686659, 0.548871
15.51, 1, 5, 4.14567, 3.29835, -1, -1, -1, 0.678214, 0.549431
15.618, 1, 5, 4.19096, 3.30219, -1, -1, -1, 0.667716, 0.54994
15.918, 1, 5, 4.31103, 3.31055, -1, -1, -1, 0.685597, 0.550999
16.03, 1, 5, 4.35478, 3.315, -1, -1, -1, 0.695125, 0.551612
16.142, 1, 5, 4.42865, 3.31972, -1, -1, -1, 0.703169, 0.552254
16.244, 1, 5, 4.46454, 3.32455, -1, -1, -1, 0.708023, 0.552911
16.362, 1, 5, 4.52363, 3.32959, -1, -1, -1, 0.712871, 0.553583
16.462, 1, 5, 4.57042, 3.33478, -1, -1, -1, 0.717012, 0.554267
16.57, 1, 5, 4.61223, 3.3401, -1, -1, -1, 0.718704, 0.554952
16.802, 1, 5, 4.64172, 3.35091, -1, -1, -1, 0.722095, 0.556325
16.94, 1, 5, 4.44984, 3.35544, -1, -1, -1, 0.722121, 0.557008
17.078, 1, 5, 4.36109, 3.35956, -1, -1, -1, 0.723786, 0.557691
17.206, 1, 5, 4.28947, 3.36335, -1, -1, -1, 0.723535, 0.558368
17.35, 1, 5, 4.21504, 3.36682, -1, -1, -1, 0.723758, 0.55904
17.602, 1, 5, 4.10339, 3.37301, -1, -1, -1, 0.846903, 0.561054
17.794, 1, 5, 3.9933, 3.3755, -1, -1, -1, 0.931915, 0.562544
17.938, 1, 5, 3.92218, 3.37769, -1, -1, -1, 0.974615, 0.564192
18.086, 1, 5, 3.85091, 3.37958, -1, -1, -1, 1.01157, 0.565974
18.388, 1, 5, 3.70011, 3.38244, -1, -1, -1, 1.07153, 0.569845
18.598, 1, 5, 3.59728, 3.38328, -1, -1, -1, 1.05741, 0.571765
18.788, 1, 5, 3.53864, 3.38389, -1, -1, -1, 1.06475, 0.573698
18.966, 1, 5, 3.47796, 3.38426, -1, -1, -1, 1.07621, 0.575661
19.132, 1, 5, 3.42408, 3.38441, -1, -1, -1, 1.10955, 0.577738
19.392, 1, 5, 3.34837, 3.38427, -1, -1, -1, 1.14299, 0.579929
19.596, 1, 5, 3.27575, 3.38385, -1, -1, -1, 1.17033, 0.582209
19.758, 1, 5, 3.219, 3.38322, -1, -1, -1, 1.18823, 0.58454
19.934, 1, 5, 3.16739, 3.38239, -1, -1, -1, 1.19043, 0.586861
20.182, 1, 5, 3.094, 3.38129, -1, -1, -1, 1.07772, 0.588735
20.372, 1, 5, 3.01662, 3.37991, -1, -1, -1, 0.998148, 0.590291
20.556, 1, 5, 2.96007, 3.37832, -1, -1, -1, 0.949163, 0.591651
20.74, 1, 5, 2.89655, 3.3765, -1, -1, -1, 0.902695, 0.592824
20.976, 1, 5, 2.81812, 3.3744, -1, -1, -1, 0.856469, 0.593816
21.176, 1, 5, 2.77177, 3.37214, -1, -1, -1, 0.833049, 0.594712
21.4, 1, 5, 2.71325, 3.36968, -1, -1, -1, 0.827308, 0.595579
21.598, 1, 5, 2.6693, 3.36708, -1, -1, -1, 0.829174, 0.596448
21.828, 1, 5, 2.6131, 3.36429, -1, -1, -1, 0.823913, 0.59729
22.004, 1, 5, 2.58753, 3.36142, -1, -1, -1, 0.823576, 0.598125
22.186, 1, 5, 2.57259, 3.35852, -1, -1, -1, 0.820177, 0.598942
22.364, 1, 5, 2.54655, 3.35555, -1, -1, -1, 0.821508, 0.599757
22.51, 1, 5, 2.53045, 3.35254, -1, -1, -1, 0.823635, 0.600574
22.798, 1, 5, 2.48892, 3.34939, -1, -1, -1, 0.824748, 0.601389
22.978, 1, 5, 2.49209, 3.34629, -1, -1, -1, 0.822145, 0.602189
23.206, 1, 5, 2.49939, 3.34323, -1, -1, -1, 0.819888, 0.602975
23.468, 1, 5, 2.50495, 3.34022, -1, -1, -1, 0.813029, 0.60373
23.824, 1, 5, 2.47629, 3.33415, -1, -1, -1, 0.86923, 0.605522
24.036, 1, 5, 2.42392, 3.33091, -1, -1, -1, 0.891364, 0.60654
24.248, 1, 5, 2.35196, 3.32743, -1, -1, -1, 0.911936, 0.607623
24.442, 1, 5, 2.28727, 3.32376, -1, -1, -1, 0.959589, 0.608866
24.638, 1, 5, 2.2215, 3.31988, -1, -1, -1, 1.07005, 0.61049
24.884, 1, 5, 2.15485, 3.31579, -1, -1, -1, 1.15443, 0.612399
25.09, 1, 5, 2.17365, 3.3118, -1, -1, -1, 1.21202, 0.614495
25.282, 1, 5, 2.17218, 3.30783, -1, -1, -1, 1.23509, 0.616658
25.486, 1, 5, 2.12686, 3.30373, -1, -1, -1, 1.17759, 0.618605
25.776, 1, 5, 2.19294, 3.29988, -1, -1, -1, 1.12042, 0.620342
26.01, 1, 5, 2.17975, 3.29602, -1, -1, -1, 1.09169, 0.621967
26.206, 1, 5, 2.16999, 3.29215, -1, -1, -1, 1.12566, 0.623698
26.388, 1, 5, 2.15147, 3.28824, -1, -1, -1, 1.19438, 0.625652
26.608, 1, 5, 2.11469, 3.28424, -1, -1, -1, 1.24608, 0.62777
26.862, 1, 5, 2.05225, 3.28005, -1, -1, -1, 1.30277, 0.630066
27.07, 1, 5, 1.99947, 3.27571, -1, -1, -1, 1.40389, 0.632689
27.262, 1, 5, 1.93878, 3.27119, -1, -1, -1, 1.47572, 0.635537
27.466, 1, 5, 1.87602, 3.26649, -1, -1, -1, 1.52661, 0.638537
27.668, 1, 5, 1.81291, 3.26161, -1, -1, -1, 1.56266, 0.641638
27.852, 1, 5, 1.74542, 3.25654, -1, -1, -1, 1.5934, 0.644821
28.064, 1, 5, 1.68728, 3.25131, -1, -1, -1, 1.61911, 0.648069
28.284, 1, 5, 1.62558, 3.24591, -1, -1, -1, 1.62657, 0.65132
28.506, 1, 5, 1.58905, 3.24043, -1, -1, -1, 1.53204, 0.654236
28.75, 1, 5, 1.61321, 3.23506, -1, -1, -1, 1.46002, 0.656896
28.932, 1, 5, 1.6488, 3.22984, -1, -1, -1, 1.4159, 0.659392
29.246, 1, 5, 1.72769, 3.22491, -1, -1, -1, 1.36762, 0.661714
29.476, 1, 5, 1.77712, 3.22018, -1, -1, -1, 1.35694, 0.663986
29.706, 1, 5, 1.81979, 3.21562, -1, -1, -1, 1.345, 0.666205
29.912, 1, 5, 1.85144, 3.21119, -1, -1, -1, 1.33507, 0.668376
30.152, 1, 5, 1.89964, 3.20695, -1, -1, -1, 1.31247, 0.670461
30.36, 1, 5, 1.94724, 3.20288, -1, -1, -1, 1.29606, 0.672479
30.724, 1, 5, 2.05507, 3.19919, -1, -1, -1, 1.27418, 0.674413
30.95, 1, 5, 2.12619, 3.19575, -1, -1, -1, 1.26393, 0.676303
31.158, 1, 5, 2.17581, 3.19249, -1, -1, -1, 1.26005, 0.678168
31.374, 1, 5, 2.22542, 3.18941, -1, -1, -1, 1.253, 0.679999
31.592, 1, 5, 2.28299, 3.18654, -1, -1, -1, 1.24207, 0.681783
31.946, 1, 5, 2.35544, 3.18391, -1, -1, -1, 1.23415, 0.683531
32.17, 1, 5, 2.40435, 3.18145, -1, -1, -1, 1.33031, 0.685571
32.382, 1, 5, 2.47683, 3.17923, -1, -1, -1, 1.40986, 0.687849
32.578, 1, 5, 2.54992, 3.17726, -1, -1, -1, 1.45823, 0.690264
32.808, 1, 5, 2.64748, 3.1756, -1, -1, -1, 1.50644, 0.692815
32.976, 1, 5, 2.72268, 3.17419, -1, -1, -1, 1.53443, 0.695436
33.204, 1, 5, 2.82148, 3.1731, -1, -1, -1, 1.56353, 0.698132
33.452, 1, 5, 2.90597, 3.17227, -1, -1, -1, 1.58061, 0.700864
33.688, 1, 5, 2.99251, 3.17171, -1, -1, -1, 1.68122, 0.70389
33.914, 1, 5, 3.00613, 3.17121, -1, -1, -1, 1.77151, 0.707175
34.102, 1, 5, 2.99815, 3.17067, -1, -1, -1, 1.8257, 0.710606
34.444, 1, 5, 2.93253, 3.16995, -1, -1, -1, 1.89359, 0.714224
34.754, 1, 5, 2.83907, 3.16894, -1, -1, -1, 1.93366, 0.717942
35.06, 1, 5, 2.73033, 3.1676, -1, -1, -1, 1.93856, 0.721652
35.368, 1, 5, 2.68017, 3.16613, -1, -1, -1, 1.82365, 0.724991
35.732, 1, 5, 2.6446, 3.16455, -1, -1, -1, 1.69936, 0.727935
36.066, 1, 5, 2.64209, 3.16298, -1, -1, -1, 1.64603, 0.7307
36.37, 1, 5, 2.65565, 3.16145, -1, -1, -1, 1.51051, 0.733042
36.728, 1, 5, 2.48327, 3.15942, -1, -1, -1, 1.3055, 0.734756
37.098, 1, 5, 2.46897, 3.15736, -1, -1, -1, 1.17703, 0.736076
37.446, 1, 5, 2.47013, 3.15532, -1, -1, -1, 1.13502, 0.737264
37.78, 1, 5, 2.47767, 3.15331, -1, -1, -1, 1.12679, 0.738419
38.096, 1, 5, 2.49265, 3.15135, -1, -1, -1, 1.13623, 0.739596
38.464, 1, 5, 2.50109, 3.14943, -1, -1, -1, 1.22868, 0.741039
38.768, 1, 5, 2.50515, 3.14754, -1, -1, -1, 1.27579, 0.742612
39.172, 1, 5, 2.45532, 3.14551, -1, -1, -1, 1.3146, 0.744289
39.572, 1, 5, 2.30012, 3.14304, -1, -1, -1, 1.33593, 0.746019
39.852, 1, 5, 2.17028, 3.1402, -1, -1, -1, 1.4448, 0.748056
40.256, 1, 5, 1.96368, 3.13678, -1, -1, -1, 1.50929, 0.750269
40.546, 1, 5, 1.81375, 3.13295, -1, -1, -1, 1.53884, 0.752555
40.9, 1, 5, 1.70781, 3.12883, -1, -1, -1, 1.55982, 0.754888
41.264, 1, 5, 1.56972, 3.12433, -1, -1, -1, 1.55918, 0.757206
41.602, 1, 5, 1.4757, 3.1196, -1, -1, -1, 1.57425, 0.759554
41.954, 1, 5, 1.41301, 3.11471, -1, -1, -1, 1.5553, 0.761834
42.332, 1, 5, 1.34302, 3.10964, -1, -1, -1, 1.56176, 0.764119
42.664, 1, 5, 1.30759, 3.10451, -1, -1, -1, 1.56827, 0.76641
43.038, 1, 5, 1.26786, 3.09929, -1, -1, -1, 1.57829, 0.768717
43.404, 1, 5, 1.24458, 3.09404, -1, -1, -1, 1.58491, 0.771029
43.858, 1, 5, 1.22831, 3.08877, -1, -1, -1, 1.59341, 0.773352
