Stamp, X, Y, Z, Yaw
0, 0.00199882, -0.0105491, -0.0244163, -0.0311518
0.033, 0.00186748, -0.0104463, -0.0246268, -0.0311844
0.0697707, 0.00170073, -0.0103492, -0.0245977, -0.0312081
0.0967707, 0.00159796, -0.0102779, -0.0244817, -0.0312439
0.130771, 0.00147825, -0.0101997, -0.024492, -0.0312766
0.170543, 0.00136327, -0.0101319, -0.0244417, -0.0312966
0.201543, 0.00124141, -0.0100788, -0.024303, -0.0313299
0.237543, 0.00113206, -0.0100298, -0.0241675, -0.031353
0.272302, 0.00104427, -0.00989193, -0.0242264, -0.0313643
0.299302, 0.000979238, -0.00974984, -0.0242594, -0.0313922
0.338302, 0.000892657, -0.0095952, -0.024319, -0.0313986
0.375058, 0.000807002, -0.00949003, -0.0243151, -0.0313994
0.405058, 0.000739431, -0.00939235, -0.0243743, -0.0313999
0.435058, 0.000672873, -0.00930543, -0.0244215, -0.0313979
0.469812, 0.000596616, -0.00922909, -0.0245771, -0.0313938
0.503812, 0.000604602, -0.00906502, -0.0245849, -0.0313836
0.537812, 0.000627207, -0.00883875, -0.0243426, -0.03137
0.575562, 0.000639944, -0.00867364, -0.0240996, -0.0313604
0.610562, 0.000657297, -0.00848651, -0.0240146, -0.0313342
0.642562, 0.000656002, -0.0083483, -0.0239224, -0.0313144
0.675562, 0.000700904, -0.00824408, -0.0236939, -0.0313083
0.713289, 0.000799278, -0.00815129, -0.0225441, -0.031305
0.744289, 0.000859858, -0.00807995, -0.0185559, -0.0313109
0.775289, 0.000922888, -0.00801688, -0.011865, -0.0313183
0.815, 0.000992894, -0.0079424, 0.00251235, -0.0313245
0.848, 0.00104885, -0.00788661, 0.0178199, -0.0313382
0.879, 0.00110814, -0.00783608, 0.0328207, -0.0313416
0.914713, 0.00116636, -0.00778716, 0.0482507, -0.0313472
0.948713, 0.00122401, -0.00773812, 0.0647943, -0.0313486
0.980431, 0.00126978, -0.00774462, 0.0724402, -0.0313477
1.01043, 0.00130751, -0.00774764, 0.0812844, -0.0313453
1.05043, 0.00133961, -0.00774728, 0.0935556, -0.0313478
1.08115, 0.00134681, -0.00774235, 0.105262, -0.0313524
1.11915, 0.00134798, -0.00774, 0.116908, -0.0313581
1.15215, 0.00111178, -0.00762291, 0.129479, -0.0313741
1.18586, 0.000918499, -0.00753636, 0.140198, -0.0313798
1.22086, 0.000706423, -0.00744624, 0.149382, -0.0313937
1.25286, 0.000543495, -0.00738171, 0.156277, -0.0314148
1.28659, 0.000371284, -0.00731951, 0.164138, -0.0314264
1.32359, 0.00018678, -0.00721658, 0.174136, -0.0314504
1.35159, 7.51266e-05, -0.00712034, 0.180006, -0.031477
1.38732, -0.000123029, -0.00698965, 0.191476, -0.0314876
1.42132, -0.000279725, -0.00687912, 0.200089, -0.031505
1.45432, -0.000423227, -0.00678046, 0.207543, -0.0315169
1.48907, -0.000562207, -0.0066901, 0.214501, -0.0315213
1.52207, -0.000732648, -0.00656699, 0.222712, -0.0315318
1.55707, -0.000893698, -0.0064256, 0.229567, -0.0315424
1.59283, -0.00103628, -0.00629875, 0.235177, -0.0315452
1.62183, -0.00116651, -0.00620478, 0.240666, -0.0315492
1.66083, -0.0013536, -0.00606763, 0.248075, -0.0315499
1.69459, -0.00150422, -0.00596681, 0.253829, -0.0315527
1.72859, -0.00159066, -0.0060414, 0.258307, -0.0315784
1.76259, -0.00170714, -0.00618481, 0.264916, -0.0316123
1.93111, -0.00188578, -0.00651128, 0.285056, -0.0317416
1.96788, -0.00193563, -0.00650453, 0.292493, -0.0317784
1.99588, -0.00192003, -0.00650846, 0.296621, -0.0317982
2.03288, -0.00191089, -0.00651341, 0.300454, -0.0318241
2.07065, -0.0019078, -0.00652485, 0.305082, -0.0316096
2.09865, -0.0019399, -0.00655272, 0.311301, -0.0300034
2.13465, -0.00194081, -0.00657082, 0.31618, -0.0231545
2.16744, -0.0018012, -0.00659815, 0.320379, -0.0123976
2.20344, -0.00167526, -0.00652347, 0.324979, -0.00525924
2.23444, -0.00154154, -0.00637645, 0.32819, 0.0116944
2.27224, -0.00141709, -0.0060642, 0.331852, 0.0294932
2.29924, -0.00129706, -0.00578671, 0.333984, 0.0409318
2.33924, -0.00115203, -0.00527682, 0.337217, 0.0624423
2.37206, -0.000993803, -0.00465662, 0.340337, 0.0864549
2.40806, -0.00090892, -0.00382556, 0.344055, 0.0980769
2.44206, -0.000839564, -0.00321389, 0.3465, 0.121795
2.47389, -0.000810156, -0.00261555, 0.348757, 0.148137
2.50889, -0.000861554, -0.00176193, 0.35173, 0.160851
2.54672, -0.00100658, -0.000850063, 0.354995, 0.186542
2.71052, -0.00195758, 0.00215647, 0.366318, 0.293174
2.74452, -0.00213697, 0.00281723, 0.368468, 0.322184
2.78331, -0.00232983, 0.00350862, 0.370203, 0.348812
2.81431, -0.00253959, 0.00407669, 0.371883, 0.36354
2.84331, -0.00266807, 0.0044901, 0.372788, 0.388772
2.87711, -0.00282962, 0.00485158, 0.373879, 0.413875
2.91911, -0.00305247, 0.00537467, 0.375093, 0.427147
2.94792, -0.00319684, 0.005675, 0.375889, 0.454832
2.98092, -0.00337184, 0.00602354, 0.376757, 0.481225
3.01592, -0.00356134, 0.00635079, 0.377832, 0.498284
3.04675, -0.00372284, 0.00661919, 0.378615, 0.525948
3.08475, -0.00382334, 0.00687315, 0.379358, 0.552319
3.12175, -0.00386843, 0.00706146, 0.380022, 0.563859
3.15758, -0.00403535, 0.00724307, 0.381641, 0.595091
3.18858, -0.00408754, 0.00733488, 0.382016, 0.622092
3.22358, -0.00419817, 0.00741485, 0.382614, 0.63619
