Stamp, Min, Max, Current closest distance, Mean closest distance, Current closest router distance, Min altitude, Max altitude, Current closest altitude, Mean closest altitude
0.700328, 1, 5, 0.845974, 0.845974, -1, -1, -1, 0.248577, 0.248577
0.738328, 1, 5, 0.845955, 0.845965, -1, -1, -1, 0.248574, 0.248575
0.772328, 1, 5, 0.845926, 0.845952, -1, -1, -1, 0.248571, 0.248574
0.800328, 1, 5, 0.845892, 0.845937, -1, -1, -1, 0.248577, 0.248575
0.838328, 1, 5, 0.845878, 0.845925, -1, -1, -1, 0.248595, 0.248579
0.870328, 1, 5, 0.845859, 0.845914, -1, -1, -1, 0.24861, 0.248584
0.904328, 1, 5, 0.845848, 0.845905, -1, -1, -1, 0.248596, 0.248586
0.940328, 1, 5, 0.845836, 0.845896, -1, -1, -1, 0.248581, 0.248585
0.976328, 1, 5, 0.845808, 0.845887, -1, -1, -1, 0.248571, 0.248584
1.08033, 1, 5, 0.845901, 0.845876, -1, -1, -1, 0.248728, 0.2486
1.11633, 1, 5, 0.845948, 0.845882, -1, -1, -1, 0.248793, 0.248615
1.15233, 1, 5, 0.84598, 0.845889, -1, -1, -1, 0.248851, 0.248632
1.18833, 1, 5, 0.846007, 0.845897, -1, -1, -1, 0.248903, 0.24865
1.22233, 1, 5, 0.846049, 0.845906, -1, -1, -1, 0.248934, 0.248668
1.25633, 1, 5, 0.846124, 0.845919, -1, -1, -1, 0.249, 0.248687
1.29233, 1, 5, 0.84624, 0.845937, -1, -1, -1, 0.249106, 0.24871
1.32833, 1, 5, 0.846307, 0.845956, -1, -1, -1, 0.249143, 0.248733
1.36233, 1, 5, 0.846383, 0.845978, -1, -1, -1, 0.249168, 0.248755
1.39633, 1, 5, 0.84646, 0.846001, -1, -1, -1, 0.249185, 0.248775
1.46633, 1, 5, 0.846587, 0.846049, -1, -1, -1, 0.249281, 0.248816
1.50433, 1, 5, 0.8466, 0.846072, -1, -1, -1, 0.249331, 0.248837
1.53833, 1, 5, 0.846631, 0.846094, -1, -1, -1, 0.249421, 0.248861
1.57433, 1, 5, 0.846632, 0.846115, -1, -1, -1, 0.24951, 0.248885
1.60833, 1, 5, 0.846638, 0.846134, -1, -1, -1, 0.249631, 0.248913
1.64633, 1, 5, 0.846694, 0.846154, -1, -1, -1, 0.249775, 0.248944
1.68633, 1, 5, 0.84674, 0.846174, -1, -1, -1, 0.249899, 0.248977
1.71633, 1, 5, 0.846762, 0.846194, -1, -1, -1, 0.250024, 0.249012
1.75033, 1, 5, 0.846809, 0.846214, -1, -1, -1, 0.250113, 0.249047
1.78433, 1, 5, 0.846839, 0.846233, -1, -1, -1, 0.250175, 0.249082
1.81833, 1, 5, 0.846875, 0.846253, -1, -1, -1, 0.250254, 0.249118
1.88833, 1, 5, 0.846915, 0.84629, -1, -1, -1, 0.250356, 0.249187
1.92433, 1, 5, 0.846919, 0.846307, -1, -1, -1, 0.250409, 0.249221
1.95633, 1, 5, 0.846922, 0.846324, -1, -1, -1, 0.250436, 0.249254
1.99033, 1, 5, 0.846917, 0.84634, -1, -1, -1, 0.250485, 0.249287
2.02433, 1, 5, 0.846888, 0.846354, -1, -1, -1, 0.250479, 0.249317
2.05633, 1, 5, 0.846854, 0.846366, -1, -1, -1, 0.250438, 0.249345
2.09033, 1, 5, 0.846814, 0.846377, -1, -1, -1, 0.250409, 0.249371
2.12633, 1, 5, 0.846772, 0.846387, -1, -1, -1, 0.250383, 0.249395
2.16233, 1, 5, 0.846732, 0.846395, -1, -1, -1, 0.250313, 0.249417
2.19433, 1, 5, 0.846706, 0.846402, -1, -1, -1, 0.250263, 0.249436
2.26233, 1, 5, 0.846797, 0.846418, -1, -1, -1, 0.250304, 0.249473
2.29833, 1, 5, 0.846823, 0.846427, -1, -1, -1, 0.250347, 0.249492
2.33233, 1, 5, 0.846846, 0.846435, -1, -1, -1, 0.250394, 0.24951
2.36433, 1, 5, 0.846844, 0.846444, -1, -1, -1, 0.250409, 0.249529
2.39833, 1, 5, 0.84684, 0.846452, -1, -1, -1, 0.250434, 0.249547
2.43433, 1, 5, 0.846923, 0.846461, -1, -1, -1, 0.250546, 0.249566
