Stamp, X, Y, Z, Yaw
0, 0.00698631, -0.00706585, -0.0211218, -0.0312433
0.042, 0.00709251, -0.00714123, -0.0207548, -0.031227
0.075063, 0.00717179, -0.00719767, -0.0204245, -0.0311974
0.107063, 0.00725117, -0.00725273, -0.0201031, -0.0311606
0.140063, 0.00733028, -0.00730635, -0.0196727, -0.0311491
0.178123, 0.00741688, -0.00736163, -0.0192571, -0.0311286
0.207123, 0.00746621, -0.00731991, -0.0189686, -0.031101
0.245123, 0.00753161, -0.00727811, -0.0187175, -0.0310946
0.276195, 0.00758675, -0.00725165, -0.0184984, -0.0310747
0.304195, 0.00763697, -0.00723781, -0.0183082, -0.0310604
0.344195, 0.0077097, -0.00721559, -0.0179201, -0.0310541
0.375263, 0.00773872, -0.00720914, -0.0175149, -0.0310573
0.404263, 0.00769642, -0.00722879, -0.0171086, -0.0310679
0.446263, 0.00766692, -0.00725644, -0.0165565, -0.0310769
0.47933, 0.00764954, -0.00727765, -0.0162834, -0.0311003
0.51433, 0.00764398, -0.00730036, -0.0161142, -0.0311193
0.54233, 0.00763051, -0.00731862, -0.0159917, -0.0311271
0.579396, 0.00763975, -0.00734203, -0.0157259, -0.0311352
0.611396, 0.00763016, -0.00727858, -0.0154695, -0.0311499
0.647396, 0.00761991, -0.00720775, -0.0152649, -0.0311548
0.778529, 0.00765473, -0.00703777, -0.0151861, -0.0311677
0.811529, 0.00767733, -0.00701071, -0.0150851, -0.0311742
0.846529, 0.00769968, -0.0069865, -0.014913, -0.0311811
0.87759, 0.00771014, -0.00690649, -0.0148159, -0.0311996
0.91859, 0.00772757, -0.00679656, -0.0147211, -0.0312146
0.95059, 0.00774721, -0.0067192, -0.01478, -0.0312206
0.982652, 0.00776717, -0.00664879, -0.0148344, -0.0312259
1.01565, 0.00779559, -0.0065859, -0.0147892, -0.0312189
1.04472, 0.00781682, -0.00652845, -0.0147676, -0.0312144
1.11872, 0.00770695, -0.0062925, -0.0146532, -0.0312092
1.15281, 0.00766214, -0.00619581, -0.0146219, -0.031202
1.18581, 0.00762905, -0.00610787, -0.014553, -0.0311926
1.21781, 0.00760058, -0.00602804, -0.014478, -0.0311748
1.25591, 0.00756753, -0.00596942, -0.0145611, -0.0311636
1.28291, 0.00749594, -0.00596053, -0.0145979, -0.031154
1.32291, 0.00738313, -0.00594695, -0.0146388, -0.0311453
1.34902, 0.007327, -0.00593909, -0.0147758, -0.0311441
1.38602, 0.00726937, -0.00592871, -0.0150099, -0.0311406
1.41802, 0.00721387, -0.00591955, -0.0152877, -0.0311384
1.51814, 0.0070898, -0.00571472, -0.0153645, -0.031165
1.55328, 0.00704676, -0.00561725, -0.0151459, -0.0311703
1.59328, 0.00702329, -0.00552392, -0.0147943, -0.0311876
1.62243, 0.00698203, -0.00547279, -0.0142914, -0.0312184
1.65543, 0.00689467, -0.00547009, -0.0138815, -0.0312338
1.69043, 0.00682182, -0.0054635, -0.013526, -0.0312779
1.7296, 0.00676528, -0.00545286, -0.0130642, -0.0313258
1.7566, 0.00670444, -0.00544669, -0.012871, -0.0313474
1.7906, 0.00666437, -0.00543397, -0.0127263, -0.0313844
1.82877, 0.00661636, -0.00540711, -0.0125457, -0.0314117
1.89077, 0.00656677, -0.00527979, -0.0123389, -0.0314306
1.92495, 0.00655266, -0.00521979, -0.0121508, -0.0314495
1.95995, 0.00654733, -0.00516026, -0.0120732, -0.0314633
1.99695, 0.00654056, -0.00509519, -0.011872, -0.0314748
2.03013, 0.00658131, -0.00489701, -0.0118848, -0.0315037
2.06513, 0.00664101, -0.00466143, -0.0120556, -0.0315217
2.09713, 0.00669838, -0.00444293, -0.0121378, -0.0315521
2.12931, 0.006756, -0.00423743, -0.0121896, -0.0315799
2.16731, 0.00682959, -0.00399537, -0.0124731, -0.0315955
2.19231, 0.00687804, -0.00385445, -0.0126665, -0.0316282
2.2675, 0.0068472, -0.00340558, -0.0131489, -0.0316491
2.2985, 0.0068338, -0.003221, -0.0131789, -0.0316508
2.33669, 0.00682466, -0.00300291, -0.0132033, -0.0316594
2.36569, 0.00683536, -0.00286074, -0.0132089, -0.031658
2.39969, 0.00684684, -0.00268814, -0.0131876, -0.0316524
2.42889, 0.00676782, -0.00253992, -0.0131383, -0.0316571
