Stamp, X, Y, Z, Yaw
0, 0.00487208, -0.0049942, -0.0732814, -0.0735643
0.034, 0.0048221, -0.0051294, -0.0732285, -0.0734889
0.07, 0.00472696, -0.00527581, -0.0728223, -0.0734057
0.104, 0.00463969, -0.00542019, -0.0725326, -0.0733589
0.138, 0.00457832, -0.00552556, -0.0722398, -0.0733062
0.172, 0.00450099, -0.00566264, -0.0718381, -0.073261
0.208, 0.00442867, -0.00579217, -0.0713993, -0.073245
0.242, 0.0043607, -0.00591748, -0.070773, -0.0732129
0.276, 0.00424434, -0.00592812, -0.0698859, -0.0731625
0.31, 0.00415722, -0.00595492, -0.0692987, -0.0731521
0.344, 0.00407655, -0.00597671, -0.0685728, -0.0730909
0.378, 0.00400083, -0.00600392, -0.0678544, -0.0730468
0.412, 0.00393051, -0.00602925, -0.0672613, -0.0730254
0.444, 0.00389, -0.00607449, -0.066779, -0.072979
0.478, 0.00387532, -0.00613743, -0.0661107, -0.0729537
0.518, 0.00385786, -0.00620948, -0.0656078, -0.0729369
0.55, 0.00384354, -0.00627022, -0.065371, -0.0729225
0.584, 0.0038291, -0.00633397, -0.0652952, -0.0729063
0.616, 0.00381453, -0.00640147, -0.0653861, -0.0729054
0.652, 0.0037871, -0.00646461, -0.0654787, -0.072895
0.686, 0.00373238, -0.00657177, -0.0655147, -0.072901
0.72, 0.00369274, -0.00665395, -0.0655868, -0.0729082
0.754, 0.00365653, -0.00673177, -0.0656897, -0.0729284
0.786, 0.00362346, -0.00680442, -0.065691, -0.0729262
0.822, 0.00358625, -0.00688895, -0.0652137, -0.0729241
0.856, 0.00352805, -0.00687111, -0.0648779, -0.0729074
0.89, 0.00347495, -0.00686143, -0.0647667, -0.0728853
0.924, 0.0034254, -0.00686642, -0.0648001, -0.0728822
0.958, 0.00338181, -0.006862, -0.0646404, -0.0728709
0.99, 0.00334093, -0.00687308, -0.0647473, -0.0728597
1.024, 0.00330438, -0.00688283, -0.0646968, -0.0728513
1.062, 0.00323612, -0.0068141, -0.0644103, -0.072848
1.096, 0.00318097, -0.00675805, -0.0643957, -0.072836
1.13, 0.00313069, -0.00671194, -0.0645012, -0.0728396
1.162, 0.0030749, -0.00665991, -0.0645475, -0.0728465
