Stamp, X, Y, Z, Yaw
0, 0.00371588, -0.0067324, -0.031493, -0.0315494
0.037, 0.0037517, -0.0070886, -0.0315003, -0.0315789
0.0674268, 0.00377876, -0.00735005, -0.0316452, -0.0315954
0.102427, 0.00380636, -0.00758773, -0.0317708, -0.0316419
0.133427, 0.00384004, -0.00778028, -0.0319026, -0.0316911
0.171859, 0.00390677, -0.00791162, -0.0319825, -0.0317138
0.206859, 0.00395779, -0.00800715, -0.0320218, -0.0317785
0.241859, 0.00400575, -0.00809472, -0.0320711, -0.0318309
0.269299, 0.00403988, -0.00815604, -0.0321136, -0.0318538
0.306299, 0.00409157, -0.00825013, -0.0321234, -0.0319023
0.340299, 0.00413887, -0.00829594, -0.0322053, -0.0319402
0.371743, 0.00420071, -0.0082737, -0.03237, -0.0319554
0.401743, 0.0042473, -0.00825907, -0.0324957, -0.031988
0.442185, 0.00431612, -0.00823632, -0.0326911, -0.032019
0.469185, 0.00436559, -0.0082194, -0.0327922, -0.0320424
0.506185, 0.00442388, -0.0081998, -0.03285, -0.0320693
0.545639, 0.00453628, -0.00812382, -0.0330663, -0.032102
0.580639, 0.00465266, -0.00803877, -0.0332232, -0.0321163
0.605639, 0.00473475, -0.00797974, -0.0334441, -0.0321439
0.6461, 0.00486298, -0.00788924, -0.033506, -0.0321898
0.748587, 0.00521717, -0.00773751, -0.0330582, -0.0322132
0.778587, 0.00535702, -0.00772662, -0.0329611, -0.0322012
0.810587, 0.00549142, -0.00771546, -0.0327047, -0.032188
0.846078, 0.00562181, -0.00770416, -0.0322996, -0.0321762
0.883078, 0.00575086, -0.00769285, -0.0317861, -0.032173
0.914078, 0.0058651, -0.00768192, -0.0312359, -0.0321694
0.943569, 0.00601933, -0.00771112, -0.0308768, -0.0321684
0.983569, 0.00620694, -0.00774241, -0.0306065, -0.0321704
1.01857, 0.00635512, -0.00776411, -0.0304809, -0.0321835
1.04706, 0.0064643, -0.0077787, -0.030317, -0.0321924
1.08606, 0.00663217, -0.00780009, -0.0298651, -0.0322121
1.11306, 0.00673541, -0.0078113, -0.0296396, -0.032225
1.25305, 0.00738583, -0.00798589, -0.0287209, -0.0322997
1.28705, 0.00753009, -0.00801678, -0.0285239, -0.0323131
1.32405, 0.00761196, -0.00798988, -0.0281427, -0.0323287
1.35055, 0.00763744, -0.00795191, -0.0278241, -0.0323463
1.38955, 0.00768071, -0.00789388, -0.0272363, -0.0323478
1.42605, 0.00772172, -0.00784091, -0.0267912, -0.0323599
1.45905, 0.00777069, -0.00780252, -0.0264829, -0.032368
1.48405, 0.00780846, -0.0077757, -0.0262275, -0.0323713
1.52158, 0.00785574, -0.00774195, -0.0258965, -0.0323701
1.55958, 0.00791565, -0.00770277, -0.0256013, -0.0323662
1.59358, 0.00797605, -0.00767396, -0.0254318, -0.0323611
1.62709, 0.00801023, -0.00759092, -0.0252841, -0.0323588
1.72662, 0.00811186, -0.00731318, -0.0253068, -0.0323377
1.76162, 0.0081584, -0.00724143, -0.0253924, -0.0323393
1.78962, 0.00817825, -0.00714277, -0.0254471, -0.0323405
1.82916, 0.00820073, -0.00699262, -0.0253825, -0.0323457
1.86216, 0.00822613, -0.00688279, -0.0254501, -0.0323422
1.89616, 0.00825988, -0.00678173, -0.025565, -0.0323373
1.92971, 0.00828994, -0.00668929, -0.025764, -0.0323267
1.96771, 0.00833679, -0.00660169, -0.025867, -0.032314
1.99471, 0.00818312, -0.00656816, -0.0259407, -0.0323071
2.03428, 0.00795211, -0.00654511, -0.0261311, -0.0322893
2.06728, 0.00779127, -0.00652652, -0.0263334, -0.0322793
2.10286, 0.00765074, -0.00650783, -0.0264128, -0.0322669
2.13486, 0.00752088, -0.00649008, -0.0264491, -0.0322705
2.16786, 0.00740586, -0.00647289, -0.026538, -0.0322679
2.26944, 0.007086, -0.00658596, -0.0256693, -0.0322854
2.30644, 0.00702732, -0.00660812, -0.0253509, -0.0322942
2.33844, 0.00691779, -0.00667443, -0.0249712, -0.0323154
2.36544, 0.00672993, -0.00681989, -0.0247553, -0.0323242
2.40044, 0.00650359, -0.00699719, -0.0242882, -0.0323485
2.43444, 0.00624274, -0.00719728, -0.0236654, -0.0323773
2.47344, 0.00601369, -0.00737909, -0.0230087, -0.0324022
2.50244, 0.00584641, -0.00751278, -0.0222836, -0.0324109
2.53744, 0.00568503, -0.0076437, -0.0214773, -0.0324199
2.56644, 0.00549729, -0.00778056, -0.0207104, -0.0324109
2.59844, 0.00532965, -0.00790648, -0.0199901, -0.0324055
2.63044, 0.00517764, -0.00802337, -0.0193067, -0.0323932
2.66944, 0.0050076, -0.00815622, -0.0186027, -0.0323874
2.69844, 0.00491705, -0.00823299, -0.0181678, -0.0323867
2.73544, 0.00481357, -0.00833305, -0.0176245, -0.0323867
2.83544, 0.00460693, -0.00863899, -0.0162613, -0.0324132
3.00527, 0.00455615, -0.00871957, -0.0161324, -0.0324238
3.03927, 0.00449812, -0.00879951, -0.0159409, -0.0324303
3.07927, 0.00439188, -0.00890281, -0.0157853, -0.0324511
3.11327, 0.00431616, -0.00897931, -0.0157398, -0.0324709
3.14727, 0.00424833, -0.00905297, -0.0157948, -0.0324738
3.18127, 0.00418727, -0.00911971, -0.0158603, -0.0324844
3.21527, 0.00413232, -0.00918218, -0.0158783, -0.032479
3.24927, 0.00410046, -0.00919009, -0.0154605, -0.0324775
3.28327, 0.00408876, -0.00914974, -0.0149101, -0.0324807
3.32127, 0.00407653, -0.00910709, -0.0140122, -0.0324844
3.35727, 0.00406828, -0.00907895, -0.0132774, -0.0324749
