Stamp, X, Y, Z, Yaw
0, -0.00352366, -0.00604587, 0.0135771, -0.0181487
0.036, -0.00354018, -0.0060035, 0.0134192, -0.018175
0.072, -0.00359538, -0.0059192, 0.0133011, -0.0182309
0.108, -0.00365854, -0.0058249, 0.0133769, -0.0182867
0.14, -0.00372438, -0.00571301, 0.0134234, -0.0183598
0.174, -0.00376727, -0.0056266, 0.0132292, -0.0183979
0.208, -0.00379223, -0.00556072, 0.0130346, -0.0185052
0.242, -0.00383091, -0.00546318, 0.0123975, -0.0186039
0.278, -0.00389334, -0.00536271, 0.0118812, -0.0186653
0.31, -0.00395544, -0.00525497, 0.011361, -0.0187775
0.346, -0.00400273, -0.00514377, 0.0108511, -0.0188897
0.378, -0.00404834, -0.00504778, 0.0104286, -0.0189292
0.412, -0.00409345, -0.00493171, 0.00991361, -0.019018
0.446, -0.00411963, -0.00483881, 0.00930501, -0.0190814
0.48, -0.00418242, -0.00483296, 0.00875797, -0.0191048
0.514, -0.00424119, -0.0048312, 0.00810496, -0.0191544
0.55, -0.00428735, -0.0048166, 0.00744728, -0.0191807
0.584, -0.00434017, -0.00480499, 0.00692353, -0.0191886
0.616, -0.00437296, -0.00478875, 0.00666784, -0.0192131
0.65, -0.00440938, -0.00478876, 0.00666183, -0.0192303
0.684, -0.00447038, -0.00484578, 0.00661623, -0.0192349
0.718, -0.00453533, -0.00490528, 0.00632429, -0.0192507
0.75, -0.0045631, -0.00492347, 0.00597275, -0.0192511
0.784, -0.00460771, -0.00495924, 0.00544311, -0.0192438
0.818, -0.00463657, -0.00498062, 0.00504902, -0.0192099
0.85, -0.00466912, -0.00498409, 0.00464266, -0.0191962
0.884, -0.00472448, -0.00495496, 0.00422631, -0.0191458
0.918, -0.00476948, -0.00491885, 0.00372847, -0.0190985
0.952, -0.00480941, -0.00488468, 0.00334931, -0.0190665
1.024, -0.0048713, -0.00481385, 0.00261364, -0.0190064
1.058, -0.00487859, -0.00481283, 0.00207577, -0.0189606
1.092, -0.00485437, -0.00485095, 0.00175179, -0.0189431
1.126, -0.00482999, -0.0048816, 0.00141405, -0.0189376
1.162, -0.00480264, -0.004899, 0.000948277, -0.0189535
1.194, -0.00477904, -0.00491949, 0.00066256, -0.0189648
1.228, -0.00474836, -0.00493599, 0.000273538, -0.0190002
1.262, -0.00469631, -0.00500086, 8.52031e-05, -0.0190316
1.296, -0.00463466, -0.00506639, -6.72672e-05, -0.0190497
1.33, -0.00457654, -0.00512435, -0.000296482, -0.0191066
1.364, -0.0045215, -0.00517512, -0.000485737, -0.0191493
1.398, -0.00447074, -0.00522051, -0.000595284, -0.0191727
1.462, -0.00438685, -0.00527144, -0.000879184, -0.0192591
1.494, -0.00438287, -0.00524469, -0.000802067, -0.0192861
1.528, -0.00437854, -0.00522048, -0.00066507, -0.0193254
1.562, -0.00437253, -0.00519547, -0.000330959, -0.0193685
1.598, -0.0043634, -0.0051667, 0.000111672, -0.0193914
1.632, -0.00435264, -0.0051369, 0.000551654, -0.0194089
1.666, -0.00421496, -0.0049773, 0.00120034, -0.0194298
1.7, -0.00400628, -0.00474242, 0.00194391, -0.0194401
1.734, -0.00385324, -0.00457082, 0.00241673, -0.0194529
1.766, -0.00370658, -0.00440427, 0.00278425, -0.0194303
1.8, -0.0035368, -0.00421219, 0.00321443, -0.0194142
1.866, -0.00343346, -0.00390437, 0.00354971, -0.01937
1.9, -0.00342747, -0.00375838, 0.00352071, -0.0193488
1.934, -0.00342019, -0.00362068, 0.00344459, -0.0193322
1.966, -0.00341396, -0.00346706, 0.00327178, -0.0193325
2, -0.00340313, -0.00336689, 0.00308548, -0.019339
2.038, -0.00337652, -0.00321421, 0.00314905, -0.0193554
2.07, -0.00334191, -0.00309786, 0.00324418, -0.0193811
2.104, -0.00330426, -0.00297622, 0.00329573, -0.0193985
2.14, -0.00326897, -0.00286219, 0.0034079, -0.0194209
2.172, -0.00323395, -0.00275036, 0.00354371, -0.0194276
2.208, -0.00320336, -0.00265079, 0.00378358, -0.0194452
2.306, -0.00323309, -0.00234001, 0.00477194, -0.0195236
2.34, -0.00324495, -0.00224292, 0.00512745, -0.0195629
2.376, -0.00325783, -0.0021341, 0.00568958, -0.0195795
2.41, -0.00326564, -0.00205278, 0.00627934, -0.0195897
2.444, -0.00324074, -0.00196376, 0.00676347, -0.0196101
2.476, -0.00321988, -0.00188823, 0.00711827, -0.0196257
2.512, -0.00319654, -0.00180771, 0.00744853, -0.019663
2.546, -0.00317161, -0.00172447, 0.00785032, -0.019705
2.578, -0.00314416, -0.00163574, 0.00832767, -0.0197624
2.614, -0.00311913, -0.00155558, 0.00859937, -0.0197814
2.688, -0.00303699, -0.001614, 0.00901172, -0.0198535
2.722, -0.00298488, -0.00164947, 0.00948213, -0.01987
2.754, -0.00294549, -0.00167152, 0.00976806, -0.0199026
2.788, -0.00290708, -0.00168738, 0.0100198, -0.0199141
2.824, -0.00284597, -0.00177537, 0.0103287, -0.0199376
2.858, -0.00279186, -0.00187257, 0.0101981, -0.0199563
2.89, -0.002742, -0.0019606, 0.00992797, -0.0199747
2.926, -0.00269077, -0.0020271, 0.00959661, -0.0199828
2.958, -0.00264079, -0.0020793, 0.00938382, -0.0199898
3.028, -0.00253805, -0.00223775, 0.00887949, -0.0199876
3.062, -0.00247082, -0.00239329, 0.00913076, -0.019973
3.096, -0.00241963, -0.00250009, 0.00940624, -0.0199664
3.132, -0.00236711, -0.00258662, 0.00972063, -0.0199581
3.166, -0.00231759, -0.00266265, 0.0103997, -0.0199539
3.204, -0.00226715, -0.0027208, 0.0111334, -0.0199479
3.236, -0.00222485, -0.00274579, 0.011688, -0.0199479
3.272, -0.00215512, -0.00277419, 0.0126935, -0.0199474
3.306, -0.00210483, -0.00279442, 0.0136483, -0.0199403
3.374, -0.00200542, -0.00281026, 0.015902, -0.0199161
3.34562, -0.00195743, -0.00280989, 0.0169447, -0.0198867
3.38262, -0.0018946, -0.00292904, 0.0181129, -0.0198689
3.41062, -0.00185338, -0.00298248, 0.0186986, -0.0198231
3.44886, -0.00179509, -0.00306968, 0.0196129, -0.0197756
3.48086, -0.00174831, -0.00312471, 0.0203442, -0.019747
3.51086, -0.00170451, -0.00317228, 0.0211776, -0.0197164
3.55411, -0.00164483, -0.00320128, 0.0220511, -0.0196945
