Stamp, X, Y, Z, Yaw
0, 4.17863e-07, -1.38892e-06, 0.00414347, -0.0160302
0.034, 5.42921e-07, -1.82445e-06, 0.00349911, -0.0160294
0.068, 6.75076e-07, -2.30283e-06, 0.00271507, -0.016028
0.102, 7.73098e-07, -2.67058e-06, 0.00221791, -0.0160231
0.138, 8.71083e-07, -3.06041e-06, 0.0012389, -0.016028
0.17, 9.41837e-07, -3.37007e-06, -0.000320237, -0.0160285
0.204, 9.95793e-07, -3.64278e-06, -0.00117002, -0.0160369
0.24, 1.0159e-06, -3.80587e-06, -0.0019153, -0.0160563
0.274, 1.01399e-06, -3.90597e-06, -0.00204378, -0.0160714
0.308, 9.89164e-07, -3.9409e-06, -0.00260996, -0.0161122
0.34, 9.51779e-07, -3.96758e-06, -0.00332745, -0.0161664
0.378, 9.13152e-07, -3.97343e-06, -0.00404643, -0.0161961
0.412, 8.37556e-07, -3.86665e-06, -0.00521644, -0.0162373
0.446, 7.50683e-07, -3.81818e-06, -0.00650616, -0.0162799
0.48, 6.48701e-07, -3.63236e-06, -0.0073852, -0.0163116
0.514, 5.24839e-07, -3.48792e-06, -0.00790719, -0.0163652
0.548, 3.90226e-07, -3.28125e-06, -0.00810906, -0.0164116
0.582, 2.33105e-07, -3.07395e-06, -0.00801271, -0.0164386
0.612, 1.63922e-07, -2.84157e-06, -0.00727822, -0.0164921
0.65, 5.96293e-08, -2.66084e-06, -0.00382655, -0.0165671
0.682, 4.72573e-07, -2.5668e-06, 0.00327428, -0.0166063
0.714, 7.6131e-06, -2.53013e-06, 0.0198895, -0.0167058
0.752, 2.29244e-05, -2.56093e-06, 0.0367965, -0.0167891
0.784, 4.65611e-05, -2.69375e-06, 0.052429, -0.0168272
0.82, 7.92256e-05, -2.94071e-06, 0.0667274, -0.0168959
0.856, 0.000126418, -3.35937e-06, 0.0816736, -0.0169531
0.89, 0.000172641, -3.731e-06, 0.0937188, -0.0169774
0.926, 0.000222533, -4.1018e-06, 0.106326, -0.0170321
0.96, 0.000272197, -4.39975e-06, 0.119671, -0.0170827
0.992, 0.000310919, -4.54583e-06, 0.132053, -0.0171088
1.024, 0.000347899, -4.47172e-06, 0.146972, -0.017173
1.058, 0.000366339, -4.23542e-06, 0.158236, -0.0172373
1.094, 0.000374111, -3.9406e-06, 0.166101, -0.017263
1.128, 0.000377009, -3.57349e-06, 0.173417, -0.0173221
1.162, 0.00037451, -3.02204e-06, 0.181722, -0.0173767
1.194, 0.000365595, -2.31358e-06, 0.190282, -0.0174157
1.228, 0.000354335, -1.64915e-06, 0.197385, -0.017479
1.262, 0.000338802, -8.62439e-07, 0.204544, -0.0175336
1.294, 0.000320952, -1.03777e-08, 0.211648, -0.0175503
1.328, 0.000295474, 1.19834e-06, 0.221026, -0.0175997
1.362, 0.000279657, 1.89899e-06, 0.224819, -0.017657
1.396, 0.00026074, 2.76127e-06, 0.229938, -0.0176848
1.43, 0.000245177, 3.45887e-06, 0.232557, -0.0177655
1.464, 0.000226936, 4.3313e-06, 0.235628, -0.0178412
1.496, 0.000209658, 5.19972e-06, 0.238117, -0.0178719
1.53, 0.000194911, 5.96823e-06, 0.240245, -0.0179614
1.564, 0.000183699, 6.60098e-06, 0.242271, -0.0180369
1.598, 0.000171673, 7.30037e-06, 0.244059, -0.0180707
1.632, 0.000159864, 8.05911e-06, 0.246257, -0.0181598
1.664, 0.000150526, 8.7584e-06, 0.249025, -0.0182201
1.7, 0.000141056, 9.51492e-06, 0.251016, -0.0182682
1.732, 0.00013404, 1.00813e-05, 0.251459, -0.0183607
1.766, 0.000128156, 1.06714e-05, 0.252976, -0.0184433
1.804, 0.000120141, 1.15877e-05, 0.254549, -0.0184846
1.834, 0.000115812, 1.22029e-05, 0.255524, -0.0185976
1.868, 0.0001111, 1.30442e-05, 0.257751, -0.0186911
1.9, 0.000108449, 1.36615e-05, 0.259337, -0.0187412
1.936, 0.000105529, 1.45147e-05, 0.261096, -0.018876
1.97, 0.000104304, 1.52497e-05, 0.264151, -0.0190539
2.004, 0.000104407, 1.59095e-05, 0.267958, -0.0191431
2.118, 0.000105976, 1.77457e-05, 0.275695, -0.0196462
2.154, 0.00010793, 1.85462e-05, 0.27844, -0.019807
2.186, 0.000108949, 1.89952e-05, 0.279708, -0.0199485
2.22, 0.000111213, 1.99109e-05, 0.282564, -0.0200591
2.254, 0.000112231, 2.04411e-05, 0.283351, -0.0201827
2.288, 0.000114373, 2.12737e-05, 0.286562, -0.0203121
2.324, 0.000115742, 2.18725e-05, 0.28943, -0.0203825
2.358, 0.000118468, 2.27811e-05, 0.294357, -0.0205056
2.39, 0.00012029, 2.33924e-05, 0.297719, -0.020604
2.426, 0.000122791, 2.41001e-05, 0.301997, -0.0206774
2.462, 0.000126214, 1.63532e-05, 0.309282, -0.0201531
2.496, 0.000128334, 7.54446e-08, 0.314354, -0.0159078
2.528, 0.000139286, 2.58264e-06, 0.320016, -0.011271
2.562, 0.000166494, 7.02422e-05, 0.325147, -8.4793e-05
2.596, 0.000225092, 0.000291448, 0.331075, 0.0138533
2.702, 0.000447156, 0.00185291, 0.345732, 0.0624084
2.736, 0.000490651, 0.00263737, 0.350587, 0.0733887
2.772, 0.000488786, 0.00380954, 0.355668, 0.0967231
2.806, 0.000434506, 0.00472821, 0.359198, 0.120628
2.842, 0.000295072, 0.00594727, 0.363193, 0.132409
2.874, 0.00014612, 0.00683041, 0.366003, 0.157441
2.91, -0.000115283, 0.0080076, 0.369579, 0.184588
2.946, -0.000309801, 0.00870888, 0.371164, 0.195928
2.98, -0.000664961, 0.00980396, 0.37336, 0.2236
3.014, -0.000889035, 0.0104025, 0.374642, 0.248145
3.048, -0.00121802, 0.0111791, 0.37642, 0.262183
3.082, -0.00146287, 0.0117139, 0.377484, 0.289057
3.118, -0.00177234, 0.0123283, 0.379015, 0.315639
3.152, -0.00221216, 0.0131413, 0.381703, 0.330501
3.186, -0.00247627, 0.0135692, 0.38352, 0.357601
3.22, -0.00289274, 0.0142606, 0.386486, 0.385517
3.252, -0.00329384, 0.0148686, 0.389643, 0.398945
3.386, -0.0043176, 0.0159118, 0.397866, 0.494585
3.422, -0.00463931, 0.0161797, 0.399163, 0.523585
3.456, -0.00478489, 0.0161958, 0.39926, 0.5373
3.492, -0.00493819, 0.0162033, 0.399727, 0.565509
3.526, -0.00509012, 0.016187, 0.400588, 0.592933
3.562, -0.00519371, 0.0160907, 0.401385, 0.608174
3.59, -0.00534053, 0.0160245, 0.402749, 0.635957
3.628, -0.00546974, 0.0159119, 0.404769, 0.6631
3.664, -0.00559554, 0.0157155, 0.406745, 0.679779
3.7, -0.00581238, 0.0155394, 0.409376, 0.705414
3.732, -0.00587128, 0.0153534, 0.410368, 0.734385
3.768, -0.00599394, 0.0150261, 0.412438, 0.748122
3.8, -0.00606143, 0.0147173, 0.413904, 0.776316
3.832, -0.00613622, 0.0143018, 0.415484, 0.805709
3.868, -0.00613272, 0.0139244, 0.416763, 0.819757
3.9, -5.12565e-17, 1.03178e-32, 0.418541, 0.845964
3.938, -5.13596e-17, 1.03386e-32, 0.419383, 0.876854
3.974, -5.08734e-17, 1.02407e-32, 0.415413, 0.890774
4.008, -4.97398e-17, 1.00125e-32, 0.406156, 0.920738
4.102, -4.16182e-17, 8.37767e-33, 0.339839, 0.993027
4.136, -3.6409e-17, 7.32906e-33, 0.297302, 1.02157
4.168, -3.32636e-17, 6.6959e-33, 0.271618, 1.03466
4.202, -2.89713e-17, 5.83187e-33, 0.236569, 1.05637
4.236, -2.57443e-17, 5.18228e-33, 0.210218, 1.07267
4.272, -2.21695e-17, 4.46268e-33, 0.181028, 1.08001
4.304, -1.96983e-17, 3.96524e-33, 0.160849, 1.09206
4.34, -1.67231e-17, 3.36633e-33, 0.136554, 1.10124
4.374, -1.27193e-17, 2.56037e-33, 0.103861, 1.10593
4.408, -9.4392e-18, 1.90009e-33, 0.0770769, 1.1132
4.444, -4.65263e-18, 9.36565e-34, 0.0379916, 1.11922
4.478, -1.86018e-18, 3.74451e-34, 0.0151895, 1.12153
4.512, 1.5982e-18, -3.21715e-34, -0.0130503, 1.12691
4.546, 5.28309e-18, -1.06348e-33, -0.0431397, 1.13134
4.58, 8.78581e-18, -1.76857e-33, -0.0717416, 1.13324
4.614, 1.30992e-17, -2.63684e-33, -0.106963, 1.13684
4.652, 1.54669e-17, -3.11345e-33, -0.126297, 1.14032
4.686, 1.81758e-17, -3.65875e-33, -0.148417, 1.14172
4.72, 2.19443e-17, -4.41735e-33, -0.179189, 1.14485
4.756, 2.57144e-17, -5.17626e-33, -0.209974, 1.14789
4.79, 2.95624e-17, -5.95086e-33, -0.241396, 1.14936
4.824, 3.20739e-17, -6.45642e-33, -0.261904, 1.15202
4.926, 4.20841e-17, -8.47144e-33, -0.343642, 1.1572
4.96, 4.46883e-17, -8.99567e-33, -0.364908, 1.15769
4.994, 4.70598e-17, -9.47304e-33, -0.384272, 1.15785
5.03, 5.00643e-17, -1.00779e-32, -0.408806, 1.15822
5.064, 5.3244e-17, -1.07179e-32, -0.43477, 1.1586
5.1, 5.57171e-17, -1.12158e-32, -0.454965, 1.15879
5.134, 5.80565e-17, -1.16867e-32, -0.474067, 1.15932
5.164, 5.99994e-17, -1.20778e-32, -0.489932, 1.15984
5.202, 6.19784e-17, -1.24761e-32, -0.506092, 1.16006
5.242, 6.56094e-17, -1.32071e-32, -0.535742, 1.16047
5.276, 6.77671e-17, -1.36414e-32, -0.553361, 1.1607
5.31, 6.94009e-17, -1.39703e-32, -0.566701, 1.16077
5.344, 7.10438e-17, -1.4301e-32, -0.580117, 1.16086
5.378, 7.24334e-17, -1.45807e-32, -0.591464, 1.16096
5.412, 7.32397e-17, -1.4743e-32, -0.598048, 1.16098
5.444, 7.51292e-17, -1.51234e-32, -0.613477, 1.161
5.48, 7.67214e-17, -1.54439e-32, -0.626478, 1.16102
5.514, 7.84809e-17, -1.57981e-32, -0.640845, 1.16106
5.55, 7.99118e-17, -1.60861e-32, -0.652529, 1.16112
5.586, 8.07339e-17, -1.62516e-32, -0.659242, 1.16116
5.618, 8.111e-17, -1.63273e-32, -0.662313, 1.16119
5.654, 8.26533e-17, -1.6638e-32, -0.674916, 1.16124
5.688, 8.34709e-17, -1.68025e-32, -0.681591, 1.16132
5.718, 8.3672e-17, -1.6843e-32, -0.683234, 1.16141
5.862, 8.56486e-17, -1.72409e-32, -0.699374, 1.1621
5.894, 8.56317e-17, -1.72375e-32, -0.699236, 1.16226
5.928, 8.60535e-17, -1.73224e-32, -0.70268, 1.16233
5.964, 8.66027e-17, -1.7433e-32, -0.707165, 1.16247
5.998, 8.77758e-17, -1.76691e-32, -0.716744, 1.16258
6.028, 8.84615e-17, -1.78071e-32, -0.722343, 1.16263
6.062, 8.89228e-17, -1.79e-32, -0.72611, 1.1627
6.096, 8.85906e-17, -1.78331e-32, -0.723397, 1.16279
6.132, 8.84909e-17, -1.7813e-32, -0.722583, 1.16284
6.166, 8.92716e-17, -1.79702e-32, -0.728958, 1.16298
6.2, 8.94576e-17, -1.80077e-32, -0.730477, 1.16312
6.234, 8.8421e-17, -1.7799e-32, -0.722012, 1.16317
6.27, 8.78781e-17, -1.76897e-32, -0.717579, 1.16326
6.304, 8.75375e-17, -1.76211e-32, -0.714798, 1.16342
6.34, 8.68569e-17, -1.74841e-32, -0.709241, 1.1635
6.374, 8.67227e-17, -1.74571e-32, -0.708144, 1.16359
6.408, 8.61687e-17, -1.73456e-32, -0.703621, 1.16363
6.44, 8.59543e-17, -1.73024e-32, -0.70187, 1.16364
6.476, 8.53714e-17, -1.71851e-32, -0.69711, 1.16363
6.508, 8.44502e-17, -1.69997e-32, -0.689589, 1.16358
6.546, 8.33215e-17, -1.67725e-32, -0.680372, 1.16355
6.58, 8.28641e-17, -1.66804e-32, -0.676637, 1.1635
6.614, 8.24383e-17, -1.65947e-32, -0.673159, 1.16347
6.652, 8.19214e-17, -1.64906e-32, -0.668939, 1.16348
6.856, 7.55466e-17, -1.52074e-32, -0.616884, 1.16348
6.89, 7.412e-17, -1.49202e-32, -0.605235, 1.16346
6.924, 7.31078e-17, -1.47165e-32, -0.59697, 1.16346
6.96, 7.24181e-17, -1.45776e-32, -0.591338, 1.16344
6.992, 7.11499e-17, -1.43223e-32, -0.580983, 1.16345
7.028, 6.96643e-17, -1.40233e-32, -0.568852, 1.16351
7.062, 6.76541e-17, -1.36186e-32, -0.552438, 1.16353
7.094, 6.6466e-17, -1.33795e-32, -0.542736, 1.1636
7.128, 6.42e-17, -1.29233e-32, -0.524233, 1.16372
7.164, 6.30565e-17, -1.26931e-32, -0.514895, 1.16379
7.2, 6.1278e-17, -1.23351e-32, -0.500373, 1.16393
7.232, 5.94988e-17, -1.1977e-32, -0.485844, 1.16405
