Stamp, X, Y, Z, Yaw
0, -0.000288639, -0.00380081, -0.0170734, -0.0358875
0.034, -0.000229487, -0.00378204, -0.0171411, -0.0358821
0.068, -0.0001763, -0.0037263, -0.0172058, -0.0358804
0.104, -0.000128297, -0.00367361, -0.0173247, -0.0358765
0.138, -7.42774e-05, -0.00361927, -0.0174335, -0.0358703
0.174, -3.55707e-05, -0.00358197, -0.0173319, -0.0358724
0.208, -7.38437e-08, -0.0035522, -0.0172822, -0.0358633
0.238, 3.19948e-05, -0.00356225, -0.0174629, -0.0358363
0.28, 6.717e-05, -0.00361739, -0.0178743, -0.0358165
0.312, 8.61698e-05, -0.00365152, -0.0181167, -0.0357848
0.346, 0.000108776, -0.00369484, -0.0185991, -0.0357732
0.38, 0.000128181, -0.00373385, -0.0192078, -0.0357396
0.412, 0.000145574, -0.0037751, -0.0199239, -0.0357181
0.448, 0.000160845, -0.0038313, -0.0207015, -0.0356941
0.482, 0.000177025, -0.00395089, -0.0216174, -0.0356808
0.516, 0.000187733, -0.00403706, -0.0223251, -0.0356627
0.55, 0.000197097, -0.00412114, -0.0229904, -0.0356513
0.584, 0.000206644, -0.00422034, -0.0238648, -0.0356196
0.616, 0.000212533, -0.00429484, -0.0247605, -0.0355887
0.652, 0.000217927, -0.00430802, -0.0255961, -0.0355613
0.684, 0.000220775, -0.00431895, -0.0261202, -0.0355559
0.718, 0.00022342, -0.00433444, -0.0270091, -0.0355285
0.752, 0.000224491, -0.00435416, -0.0277043, -0.0355126
0.788, 0.000224284, -0.00437084, -0.0283725, -0.0354849
0.82, 0.000222799, -0.00439627, -0.0291598, -0.0354876
0.856, 0.000221947, -0.00436057, -0.0295386, -0.0354909
0.89, 0.000220052, -0.00433482, -0.0299582, -0.0354893
0.922, 0.000217261, -0.00431395, -0.0303805, -0.0354873
0.954, 0.000213867, -0.00429243, -0.0307528, -0.0354904
0.988, 0.000209377, -0.00428061, -0.0311438, -0.0354952
1.042, 0.00020301, -0.00426844, -0.0316916, -0.0355206
1.074, 0.000197464, -0.00426109, -0.0320055, -0.0355531
1.108, 0.000191052, -0.00425986, -0.0322833, -0.035564
1.146, 5.04388e-05, -0.00431958, -0.0327155, -0.0355861
1.18, -4.89356e-05, -0.00436727, -0.0330411, -0.0355973
1.214, -0.000203112, -0.00443936, -0.0335227, -0.035617
1.25, -0.000291333, -0.00448449, -0.0336245, -0.0356212
1.284, -0.000427158, -0.00454914, -0.0336085, -0.0356201
1.318, -0.00052877, -0.00459883, -0.0337822, -0.0356107
1.354, -0.000607122, -0.00468762, -0.0339668, -0.0355949
1.388, -0.000677997, -0.00478623, -0.033987, -0.0355799
1.42, -0.000746896, -0.00487984, -0.0339105, -0.035571
1.456, -0.000825251, -0.00498375, -0.033855, -0.0355464
1.488, -0.000888808, -0.00506677, -0.0337044, -0.035537
1.524, -0.000948516, -0.00514366, -0.0334281, -0.0355215
1.556, -0.000847175, -0.00525939, -0.0330925, -0.0355278
1.592, -0.000756261, -0.00536855, -0.033073, -0.0355285
1.62, -0.000674334, -0.00547064, -0.0332559, -0.0355331
1.654, -0.000601807, -0.00556975, -0.0334276, -0.0355296
1.686, -0.000535638, -0.00566315, -0.0335251, -0.0355287
1.724, -0.000459428, -0.00571296, -0.0335398, -0.0355336
1.76, -0.000404295, -0.00572384, -0.0334582, -0.0355432
1.794, -0.000356774, -0.00574274, -0.0330899, -0.0355592
1.826, -0.000311022, -0.00575597, -0.0325759, -0.0355625
1.86, -0.000269927, -0.00577158, -0.0319367, -0.0355808
1.896, -0.000234849, -0.00579637, -0.0313431, -0.0355913
1.928, -0.000200282, -0.00599008, -0.0307861, -0.0356013
1.964, -0.000169116, -0.00617213, -0.0300813, -0.0356305
1.998, -0.000133268, -0.00637835, -0.0292112, -0.0356478
2.032, -0.00010953, -0.0065374, -0.0284976, -0.0356863
2.066, -8.22068e-05, -0.00671876, -0.02775, -0.0357209
2.1, -6.23813e-05, -0.00679247, -0.0268855, -0.035758
2.138, -4.45359e-05, -0.00684221, -0.0260752, -0.0357748
2.17, -2.49916e-05, -0.00690196, -0.0252222, -0.035823
2.206, -1.49861e-05, -0.00694117, -0.0247264, -0.035861
2.24, -3.39101e-06, -0.00699302, -0.024105, -0.0358772
2.276, 9.71227e-06, -0.00704951, -0.023268, -0.0359081
2.314, -0.000109073, -0.00713005, -0.0226731, -0.0359141
2.35, -0.000218612, -0.00720104, -0.0218954, -0.0359331
2.384, -0.000322517, -0.00727822, -0.0210589, -0.0359547
2.418, -0.000420751, -0.00735362, -0.0203938, -0.0359634
2.454, -0.000509843, -0.00741528, -0.0198262, -0.0359824
2.49, -0.000598108, -0.00749156, -0.0193418, -0.0359928
2.524, -0.000658308, -0.00757645, -0.0190118, -0.0360099
2.558, -0.000715387, -0.00765536, -0.0185702, -0.0360189
2.592, -0.000772681, -0.00773901, -0.0180793, -0.0360372
2.626, -0.000838078, -0.0078304, -0.0174568, -0.0360441
2.66, -0.000890117, -0.0079079, -0.0172189, -0.0360571
2.694, -0.000931554, -0.0079764, -0.0171148, -0.0360754
2.732, -0.000964812, -0.0080773, -0.0170336, -0.036089
2.766, -0.000994803, -0.00816525, -0.0167561, -0.0360902
2.802, -0.00101829, -0.00823248, -0.0165481, -0.0360929
2.836, -0.00104635, -0.00831165, -0.0163198, -0.0360939
2.872, -0.00107702, -0.00839659, -0.0158838, -0.0361055
2.906, -0.00121098, -0.00836351, -0.0158265, -0.0361236
2.94, -0.00133503, -0.0083357, -0.0157024, -0.0361463
2.974, -0.00145641, -0.00832454, -0.015709, -0.036159
3.008, -0.00157314, -0.00832035, -0.0157851, -0.0361601
3.04, -0.00165769, -0.00832239, -0.0158324, -0.0361597
3.076, -0.00178363, -0.00831643, -0.0157461, -0.0361684
3.108, -0.00185409, -0.00825074, -0.0154814, -0.0361764
3.142, -0.0019278, -0.00815404, -0.0152801, -0.0361747
3.178, -0.00198635, -0.00808986, -0.0151739, -0.0361692
3.212, -0.00204538, -0.00803676, -0.015072, -0.0361806
3.244, -0.00209949, -0.00798744, -0.0149289, -0.0361776
3.28, -0.00215143, -0.0079377, -0.0147705, -0.0361722
3.314, -0.00216336, -0.00793093, -0.014835, -0.0361674
3.348, -0.0021849, -0.00792456, -0.014893, -0.0361612
3.384, -0.00220895, -0.00793112, -0.0149844, -0.0361556
3.418, -0.00223209, -0.00793824, -0.0151269, -0.0361418
3.454, -0.0022587, -0.0079525, -0.0150621, -0.0361399
3.49, -0.00226157, -0.00799703, -0.0151401, -0.0361291
3.524, -0.00225392, -0.00804494, -0.0152424, -0.0361032
3.558, -0.00225238, -0.00809857, -0.0153418, -0.0360904
3.594, -0.00225093, -0.00816301, -0.0154965, -0.0360719
3.628, -0.00225429, -0.00823125, -0.0157105, -0.0360469
3.662, -0.00226198, -0.00827968, -0.0158, -0.0360308
3.696, -0.00215259, -0.00826552, -0.0158038, -0.0360229
3.732, -0.00201559, -0.0082346, -0.015891, -0.0360142
3.766, -0.00188913, -0.00820844, -0.0159762, -0.0360092
3.802, -0.0017497, -0.00819079, -0.0161094, -0.0359942
3.836, -0.00164786, -0.00818424, -0.016301, -0.0359927
3.87, -0.0015711, -0.00815981, -0.0165813, -0.0359909
3.906, -0.00154741, -0.00807178, -0.0166472, -0.0359751
3.94, -0.00152518, -0.00799688, -0.01675, -0.0359653
3.974, -0.00150456, -0.00793363, -0.0170692, -0.0359605
4.01, -0.0014873, -0.00788604, -0.0174386, -0.0359508
